sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Wayne Ian Duncan (31 May 1944 – 4 December 2016) was an Australian rock musician.,0,0,,52470803,C,1,0,1
"In 1970 he was a founding member of the doo-wop band, Daddy Cool, providing bass guitar and backing vocals.",1,0,,52470803,C,1,0,1
They were inducted into the ARIA Hall of Fame in 2006.,2,0,,52470803,C,0,0,1
"During his career he had also been a member of the Rondells, Sons of the Vegetal Mother, Gary Young's Hot Dog, Jane Clifton and the Go Go",3,0,,52470803,C,4,0,0
"Boys, the Black Sorrows, and the Hornets.",4,0,,52470803,N,0,0,0
"In late November 2016 Duncan had a stroke and died a week later, he was survived by his domestic partner, Anne, and by two children.",5,0,,52470803,C,1,0,2
"According to Australian music journalist, Ian McFarlane, ""Duncan was never a sedate bassist.",6,0,,52470803,C,1,0,0
"One only has to listen to some of the latter-day DC material... to hear how inventive his playing could be.""",7,0,,52470803,N,0,0,0
==,0,1,== Early years to the Rondells ==,52470803,N,0,0,0
Early years to the Rondells ==,1,1,== Early years to the Rondells ==,52470803,C,0,0,1
"Wayne Ian Duncan was born on 31 May 1944 and grew up in Preston, a Melbourne suburb, as one of six children.",0,2,== Early years to the Rondells ==,52470803,Y,1,2,1
"Duncan left Northcote High School, aged 15, to work as a copy boy for a newspaper.",1,2,== Early years to the Rondells ==,52470803,C,1,0,0
"He learned to play bass guitar and, from 1959, periodically performed in instrumental groups including the Ramrods and then the Lincolns.",2,2,== Early years to the Rondells ==,52470803,C,1,0,1
"Duncan and Gary Young (drums, vocals) were the rhythm section of numerous Melbourne-based bands from 1963.",3,2,== Early years to the Rondells ==,52470803,C,4,0,1
"They first worked together when Duncan joined Young in the Lincolns, replacing Ian Allen on bass guitar, alongside Gil Matthews on guitar, Ed Nantes on guitar and Roger Treble on lead guitar.",4,2,== Early years to the Rondells ==,52470803,C,6,1,0
Duncan had been taught bass guitar by Allen.,5,2,== Early years to the Rondells ==,52470803,C,3,0,0
"The Lincolns added a singer, Bob Johnson, when beat music broke through in 1964.",6,2,== Early years to the Rondells ==,52470803,C,1,0,1
"The Lincolns changed their name to the Rondells whenever they backed Bobby & Laurie, a popular singing duo of Bobby Bright and Laurie Allen.",7,2,== Early years to the Rondells ==,52470803,C,2,0,0
"The touring version of the Rondells in 1965 were Duncan, Treble and Young joined by John Sullivan on rhythm guitar who was later replaced by Barry Rodgers.",8,2,== Early years to the Rondells ==,52470803,C,3,0,1
"Bobby & Laurie, backed by the Rondells, had a No. 1 hit, with their cover version of Roger Miller's ""Hitch Hiker"", in May 1966.",9,2,== Early years to the Rondells ==,52470803,C,2,0,1
"The Rondells also backed other artists: Bobby Knight, Lynne Randell, Buddy England, Billy Adams and Bobby Shore.",10,2,== Early years to the Rondells ==,52470803,C,4,0,0
"In February 1967, following the split of Bobby & Laurie, Allen formed a soul music group, Dice, later renamed the Laurie Allen Revue.",11,2,== Early years to the Rondells ==,52470803,C,1,0,1
"The line-up included Duncan and Young, with Barry Rogers, Phil Manning on guitar and backing singers, sisters Glenys and Colleen Hewett.",12,2,== Early years to the Rondells ==,52470803,C,6,0,0
"The Revue released three singles on Festival Records – ""Beautiful Brown Eyes"" (August 1967), ""Any Little Bit"" (April 1968) and ""As Long As I Got You"" (June 1968).",13,2,== Early years to the Rondells ==,52470803,C,0,0,3
==,0,3,== Sons of the Vegetal Mother to Daddy Cool ==,52470803,N,0,0,0
Sons of the Vegetal Mother to Daddy Cool ==,1,3,== Sons of the Vegetal Mother to Daddy Cool ==,52470803,C,1,0,0
"Duncan and Young formed a progressive rock group, Sons of the Vegetal Mother in late 1969 with Ross Hannaford on lead vocals and lead guitar, and Ross Wilson on lead vocals, harmonica and rhythm guitar.",0,4,== Sons of the Vegetal Mother to Daddy Cool ==,52470803,C,8,0,1
It had an experimental sound and a floating line-up of auxiliary members.,1,4,== Sons of the Vegetal Mother to Daddy Cool ==,52470803,N,0,0,0
