sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Ray Willis Nance (December 10, 1913, in Chicago – January 28, 1976, in New York City) was an American jazz trumpeter, violinist and singer.",0,0,,756836,Y,1,3,2
He is best remembered for his long association with Duke Ellington and his orchestra.,1,0,,756836,C,2,0,0
==,0,1,== Early years ==,756836,N,0,0,0
Early years ==,1,1,== Early years ==,756836,C,0,0,1
Nance was the leader of his own band in Chicago from 1932 to 1937.,0,2,== Early years ==,756836,Y,1,1,1
"Then, he worked with Earl Hines from 1937 to 1939; and from 1939 to 1940 he worked with Horace Henderson.",1,2,== Early years ==,756836,C,4,0,2
==,0,3,== Ellington tenure ==,756836,N,0,0,0
Ellington tenure ==,1,3,== Ellington tenure ==,756836,N,0,0,0
"Ellington hired Nance to replace trumpeter Cootie Williams, who had joined Benny Goodman, in 1940.",0,4,== Ellington tenure ==,756836,C,5,0,1
"Nance's first recorded performance with Ellington was at the Fargo, North Dakota ballroom dance.",1,4,== Ellington tenure ==,756836,C,1,1,0
"Shortly after joining the band, Nance was given the trumpet solo on the earliest recorded version of ""Take the ""A"" Train"", which became the Ellington theme.",2,4,== Ellington tenure ==,756836,C,1,0,0
"Nance's ""A Train"" solo is one of the most copied and admired trumpet solos in jazz history.",3,4,== Ellington tenure ==,756836,C,1,0,0
"Indeed, when Cootie Williams returned to the band more than twenty years later, he would play Nance's solo on ""A Train"" almost exactly as the original.",4,4,== Ellington tenure ==,756836,C,3,0,1
"Nance was often featured on violin, and was the only violin soloist ever featured in Ellington's orchestra (especially noteworthy is his violin contribution to the original 1942 version of ""The 'C' Jam Blues"").",0,5,== Ellington tenure ==,756836,C,1,0,1
He is also one of the better known male vocalists associated with Ellington's orchestra.,1,5,== Ellington tenure ==,756836,N,0,0,0
"On later recordings of ""It Don't Mean a Thing (If It Ain't Got That Swing)"", Nance took the previously instrumental horn riff into the lead vocal, which constitute the line ""Doo wha, doo wha, doo wha, doo wha, yeah!""",2,5,== Ellington tenure ==,756836,C,1,0,1
"He was often featured as vocalist on ""Jump for Joy,"" ""Just A-Sittin' and A-Rockin'"" and ""Just Squeeze Me (But Please Don't Tease Me)"".",3,5,== Ellington tenure ==,756836,N,0,0,0
"His multiple talents (trumpet, violin, vocals and also dancing) earned him the nickname ""Floorshow"".",4,5,== Ellington tenure ==,756836,N,0,0,0
"Nance was absent from the Duke Ellington Orchestra for three or four months in 1946, including the date of that year's Carnegie Hall concert.",0,6,== Ellington tenure ==,756836,Y,3,1,3
"In 1949, Nance participated, along with Ellington sidemen Russell Procope, Johnny Hodges and Sonny Greer on several Ivory Joe Hunter sessions, for King Records of Cincinnati.",1,6,== Ellington tenure ==,756836,Y,9,1,1
==,0,7,== Post-Ellington years ==,756836,N,0,0,0
Post-Ellington years ==,1,7,== Post-Ellington years ==,756836,C,0,0,1
He left Ellington in 1963 during their Middle East tour after having played alongside his returned predecessor Cootie Williams for a year.,0,8,== Post-Ellington years ==,756836,Y,2,1,2
He continued to make several guest appearances in the orchestra over the years and later toured and recorded in England in 1974.,1,8,== Post-Ellington years ==,756836,C,1,0,2
"Nance made a few recordings as a bandleader, and also recorded or performed with Earl Hines, Rosemary Clooney, Jaki Byard, Chico Hamilton and others.",2,8,== Post-Ellington years ==,756836,C,8,0,0
==,0,9,== Discography ==,756836,N,0,0,0
Discography ==,1,9,== Discography ==,756836,N,0,0,0
===,0,10,== Discography == | === As leader ===,756836,N,0,0,0
As leader ===,1,10,== Discography == | === As leader ===,756836,N,0,0,0
"Ellingtonia (Wynne, 1959)",0,11,== Discography == | === As leader ===,756836,C,0,0,1
"A Flower Is A Lovesome Thing  (Parker Records, 1959)",0,12,== Discography == | === As leader ===,756836,C,1,0,1
"Body and Soul (Solid State, 1970)",0,13,== Discography == | === As leader ===,756836,C,0,0,1
"Huffin' 'n'  Puffin'  (MPS, 1974)",0,14,== Discography == | === As leader ===,756836,C,0,0,1
===,0,15,== Discography == | === As sideman ===,756836,N,0,0,0
As sideman =,1,15,== Discography == | === As sideman ===,756836,N,0,0,0
==,2,15,== Discography == | === As sideman ===,756836,N,0,0,0
With Ahmed Abdul-Malik,0,16,== Discography == | === As sideman ===,756836,C,2,0,0
"Spellbound (Status, 1964)With Jaki Byard",0,17,== Discography == | === As sideman ===,756836,C,2,0,1
Jaki Byard with Strings!,0,18,== Discography == | === As sideman ===,756836,C,2,0,0
"(Prestige, 1968)With Duke Ellington",1,18,== Discography == | === As sideman ===,756836,C,2,0,1
"The Duke at Fargo, 1940: Special 60th Anniversary Edition (Storyville, 1940 performance)",0,19,== Discography == | === As sideman ===,756836,C,1,0,2
"Duke Ellington and His Great Vocalists (Sony, c. 1940s)",0,20,== Discography == | === As sideman ===,756836,C,2,0,1
"Cabin in the Sky Soundtrack (Rhino, 1942 performance)",0,21,== Discography == | === As sideman ===,756836,C,0,0,1
"Indispensable Duke Ellington, Vol.",0,22,== Discography == | === As sideman ===,756836,C,2,0,0
"11–12 (1944–1946) (RCA, 1944–1946 performances) or The Best of the Complete Duke Ellington RCA Recordings, 1944–1946) (RCA, 1944–1946 performances)",1,22,== Discography == | === As sideman ===,756836,C,2,0,4
"Ellington Uptown (includes Harlem Suite, Controversial Suite, Liberian Suite) (Columbia, 1947, 1951, 1952 performances)",0,23,== Discography == | === As sideman ===,756836,C,0,1,1
"Masterpieces by Ellington (Columbia, 1950, 1951 performances)",0,24,== Discography == | === As sideman ===,756836,C,0,0,1
"Ellington '55 (Capitol, 1955) or Jazz Profile (Blue Note, 1950s, 1960s performances)",0,25,== Discography == | === As sideman ===,756836,C,0,0,3
"A Drum Is a Woman (Columbia, 1956)",0,26,== Discography == | === As sideman ===,756836,C,0,0,1
Blue Rose (With Rosemary Clooney) (1956),0,27,== Discography == | === As sideman ===,756836,C,1,0,1
Historically Speaking (1956),0,28,== Discography == | === As sideman ===,756836,C,0,0,1
"Ellington at Newport (Columbia, 1956)",0,29,== Discography == | === As sideman ===,756836,C,0,0,1
"Such Sweet Thunder (Columbia, 1957)",0,30,== Discography == | === As sideman ===,756836,C,0,0,1
"All Star Road Band (Doctor Jazz, 1957 [1983])",0,31,== Discography == | === As sideman ===,756836,C,0,0,2
"Black, Brown and Beige (Columbia, 1958)",0,32,== Discography == | === As sideman ===,756836,C,0,0,1
Live at the Blue Note (1958),0,33,== Discography == | === As sideman ===,756836,C,0,0,1
"Newport 1958 (Columbia, 1958)",0,34,== Discography == | === As sideman ===,756836,C,0,0,2
"Festival Session (Coilumbia, 1959)",0,35,== Discography == | === As sideman ===,756836,C,0,0,1
"Blues in Orbit (Columbia, 1959)",0,36,== Discography == | === As sideman ===,756836,C,0,0,1
"Anatomy of a Murder (Columbia, 1959)",0,37,== Discography == | === As sideman ===,756836,C,0,0,1
"Jazz Party (Columbia, 1959)",0,38,== Discography == | === As sideman ===,756836,C,0,0,1
"Piano in the Background (Columbia, 1960)",0,39,== Discography == | === As sideman ===,756836,C,0,0,1
"Hot Summer Dance (Red Baron, 1960 [1991])",0,40,== Discography == | === As sideman ===,756836,C,1,0,3
"The Nutcracker Suite (Columbia, 1960)",0,41,== Discography == | === As sideman ===,756836,C,0,0,1
Swinging Suites by Edward E. and Edward G. (1960) (Peer Gynt Suite/Suite Thursday),0,42,== Discography == | === As sideman ===,756836,C,0,0,2
