sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Aribert Reimann (born 4 March 1936) is a German composer, pianist and accompanist, known especially for his literary operas.",0,0,,3547359,Y,1,1,1
"His version of Shakespeare's King Lear, the opera Lear, was written at the suggestion of Dietrich Fischer-Dieskau, who sang the title role.",1,0,,3547359,C,2,0,0
His opera Medea after Grillparzer's play premiered in 2010 at the Vienna State Opera.,2,0,,3547359,C,0,1,1
He was a professor of contemporary Lied in Hamburg and Berlin.,3,0,,3547359,C,0,2,0
"In 2011, he was awarded the Ernst von Siemens Music Prize for his life's work.",4,0,,3547359,C,0,0,1
==,0,1,== Life and career ==,3547359,N,0,0,0
Life and career ==,1,1,== Life and career ==,3547359,N,0,0,0
Reimann was born in Berlin.,0,2,== Life and career ==,3547359,C,1,1,0
"He studied composition, counterpoint and piano at the Musikhochschule Berlin with Boris Blacher and Ernst Pepping, among others.",1,2,== Life and career ==,3547359,C,3,0,0
"During his studies, he worked as a repetiteur at the Städtische Oper.",2,2,== Life and career ==,3547359,C,1,0,0
His first appearances as a pianist and accompanist were in 1957.,3,2,== Life and career ==,3547359,C,0,0,1
"In the early 1970s, he became a member of the Akademie der Künste in Berlin.",4,2,== Life and career ==,3547359,C,0,0,1
"He was professor of contemporary Lied at the Musikhochschule Hamburg from 1974 to 1983, then at Berlin's Hochschule der Künste from 1983 to 1998.",5,2,== Life and career ==,3547359,C,0,0,2
"Besides his work as composer and music teacher, Reimann is co-editor and pianist of the Edition Zeitgenössisches Lied (contemporary song) CD series of the record laber Orfeo, edition, together with Axel Bauni.",6,2,== Life and career ==,3547359,C,1,0,0
"Reimann's reputation as a composer has increased greatly with several great literary operas, including Lear and Das Schloß.",0,3,== Life and career ==,3547359,C,1,0,0
"Besides these, he has written chamber music, orchestral works and songs.",1,3,== Life and career ==,3547359,N,0,0,0
"He has been honoured repeatedly, including the Grand Cross of Merit of the Federal Republic of Germany and the Order of Merit of Berlin.",2,3,== Life and career ==,3547359,C,0,2,0
"Invited by Walter Fink, he was the seventh composer featured in the annual Komponistenporträt of the Rheingau Musik Festival in 1997, in songs and chamber music with the Auryn Quartet, playing the piano himself.",3,3,== Life and career ==,3547359,C,1,0,1
"His commissioned work, Cantus for Clarinet and Orchestra, dedicated to the clarinetist and composer Jörg Widmann, was premiered on 13 January 2006, in the WDR's Large Broadcasting Hall in Cologne, Germany, in the presence of the composer, who claims the work was inspired by Claude Debussy's compositions for clarinet.",0,4,== Life and career ==,3547359,Y,1,2,1
"His opera Medea, after Franz Grillparzer, was premiered at the Vienna State Opera in 2010, conducted by Michael Boder, with Marlis Petersen in the title role.",0,5,== Life and career ==,3547359,Y,3,1,1
"In 2011 he was awarded the Ernst von Siemens Music Prize ""for his life's work"".",1,5,== Life and career ==,3547359,C,0,0,1
==,0,6,== Awards ==,3547359,N,0,0,0
Awards ==,1,6,== Awards ==,3547359,N,0,0,0
