sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"William Edward ""Little Willie"" John (November 15, 1937 – May 26, 1968) was an American R&B singer who performed in the 1950s and early 1960s.",0,0,,164481,C,0,1,3
"He is best known for his successes on the record charts, with songs such as ""All Around the World"" (1955), ""Need Your Love So Bad"" (1956), ""Talk to Me, Talk to Me"" (1958), ""Leave My Kitten Alone"" (1960), ""Sleep"" (1960), and his number-one R&B hit ""Fever"" (1956).",1,0,,164481,C,0,0,6
"An important figure in R&B music of the 1950s, he faded into obscurity in the 1960s and died while serving a prison sentence for manslaughter.",2,0,,164481,C,0,0,2
John was posthumously inducted into the Rock and Roll Hall of Fame in 1996.,3,0,,164481,C,0,0,1
==,0,1,== Biography ==,164481,N,0,0,0
Biography ==,1,1,== Biography ==,164481,N,0,0,0
"John was born in Cullendale, Arkansas on November 15, 1937.",0,2,== Biography ==,164481,C,0,1,1
He was one of ten children born to Lillie (née Robinson) and Mertis John.,1,2,== Biography ==,164481,C,1,0,0
Many sources erroneously give his middle name as Edgar.,2,2,== Biography ==,164481,N,0,0,0
"His family moved to Detroit, Michigan, when he was four, so that his father could find factory work.",3,2,== Biography ==,164481,C,0,2,0
"In the late 1940s, the eldest children, including Willie, formed a gospel singing group.",4,2,== Biography ==,164481,C,0,0,1
"Willie also performed in talent shows, which brought him to the notice of Johnny Otis and, later, the musician and producer Henry Glover.",5,2,== Biography ==,164481,C,2,0,0
"After seeing him sing with the Paul ""Hucklebuck"" Williams orchestra, Glover signed him to a recording contract with King Records in 1955.",6,2,== Biography ==,164481,C,4,0,1
"He was nicknamed ""Little Willie"" for his short stature.",7,2,== Biography ==,164481,N,0,0,0
"John's first recording, a version of Titus Turner's ""All Around the World"", was a hit, reaching number 5 on the Billboard R&B chart.",8,2,== Biography ==,164481,C,2,0,0
"He followed up with a string of R&B hits, including the original version of ""Need Your Love So Bad"", co-written with his elder brother Mertis John Jr.",9,2,== Biography ==,164481,N,0,0,0
"One of his biggest hits, ""Fever"" (1956) (Pop number 24, R&B number 1), sold over one million copies and was awarded a gold disc.",10,2,== Biography ==,164481,C,0,0,1
A famous cover version was recorded by Peggy Lee in 1958.,11,2,== Biography ==,164481,C,1,0,1
"Another song, ""Talk to Me, Talk to Me"", recorded in 1958, reached number 5 on the R&B chart and number 20 on the Pop chart.",12,2,== Biography ==,164481,C,0,0,1
It also sold over one million copies.,13,2,== Biography ==,164481,N,0,0,0
A few years later it was a hit once again in a cover version by Sunny & the Sunglows.,14,2,== Biography ==,164481,C,0,0,1
"On December 23, 1959, John also recorded ""I'm Shakin'"", by Rudy Toombs, ""Suffering with the Blues"", and ""Sleep"" (1960, Pop number 13).",15,2,== Biography ==,164481,C,2,0,2
"In all, John made the Billboard Hot 100 a total of fourteen times.",16,2,== Biography ==,164481,N,0,0,0
"A cover version of ""Need Your Love So Bad"" by Fleetwood Mac was also a hit in Europe.",17,2,== Biography ==,164481,C,0,2,0
"Another of his songs to be covered was ""Leave My Kitten Alone"" (1959), recorded by The Beatles in 1964 and intended for their Beatles for Sale album.",18,2,== Biography ==,164481,C,0,0,2
"However, the track was not released until 1995.",19,2,== Biography ==,164481,C,0,0,1
"John performed for the famed Cavalcade of Jazz concert produced by Leon Hefflin Sr. held at the Shrine Auditorium in Los Angeles on August 3, 1958.",0,3,== Biography ==,164481,Y,2,2,1
"The other headliners were Ernie Freeman and his Band, Ray Charles, Sam Cooke, The Clark Kids and Bo Rhambo.",1,3,== Biography ==,164481,C,6,0,0
Sammy Davis Jr. was there to crown the winner of the Miss Cavalcade of Jazz beauty contest.,2,3,== Biography ==,164481,C,2,0,0
The event featured the top four prominent disc jockey of Los Angeles.,3,3,== Biography ==,164481,C,0,1,0
John was involved in the civil rights fight against segregation.,4,3,== Biography ==,164481,N,0,0,0
"He performed a benefit concert for the NAACP in 1964, telling Jet magazine: ""As entertainers, we can no longer sit and wait for the Sammy Davis' and Harry Belafonte's to raise all of the money.",5,3,== Biography ==,164481,C,3,0,1
"""John was also known for his short temper and propensity to abuse alcohol.",6,3,== Biography ==,164481,N,0,0,0
"He was arrested multiple times for charges that include narcotics, swindling, and grand larceny.",7,3,== Biography ==,164481,N,0,0,0
"John was dropped by his record company, King Records, in 1963.",8,3,== Biography ==,164481,C,0,0,1
"In 1965, he was convicted of manslaughter for the 1964 stabbing of Kendall Roundtree in Seattle.",9,3,== Biography ==,164481,C,0,1,2
He was sent to Washington State Penitentiary in Walla Walla.,10,3,== Biography ==,164481,C,0,1,0
"John appealed the conviction and was released on probation while the case was reconsidered, during which time he recorded what was intended to be his comeback album.",11,3,== Biography ==,164481,C,0,1,0
"Due to contractual disputes and the decline of his appeal, it was not released until 2008 (as Nineteen Sixty Six).",12,3,== Biography ==,164481,C,0,0,1
"John died at Washington State Penitentiary on May 26, 1968.",13,3,== Biography ==,164481,C,0,1,1
"Despite counterclaims (Rolling Stone reported that the death occurred after John had checked into the prison hospital with pneumonia), the cause of death stated on his death certificate was a heart attack.",14,3,== Biography ==,164481,N,0,0,0
"His interment was in Detroit Memorial Park East, in Warren, Michigan.",15,3,== Biography ==,164481,C,0,2,0
"John was survived by his wife Darlynn (née Bonner), whom he married on May 25, 1957; two children, William Kevin John (b. February 3, 1958) and Darryl Keith John (b. January 25, 1960); his mother; five brothers; three sisters.",0,4,== Biography ==,164481,C,1,0,3
"One of his sisters was Mable John, who recorded for Motown and Stax and was member of The Raelettes, the vocal quartette backing Ray Charles.",1,4,== Biography ==,164481,C,4,0,0
His son Keith John is a backing vocalist for Stevie Wonder.,2,4,== Biography ==,164481,C,1,0,0
==,0,5,== Legacy and honors ==,164481,N,0,0,0
Legacy and honors ==,1,5,== Legacy and honors ==,164481,N,0,0,0
"John was posthumously inducted into the Rock and Roll Hall of Fame in 1996, presented by Stevie Wonder.",0,6,== Legacy and honors ==,164481,C,1,0,1
"James Brown, who early in his career had opened shows for John, recorded a tribute album, Thinking About Little Willie John and a Few Nice Things.",1,6,== Legacy and honors ==,164481,C,3,1,0
"The guitarist and songwriter Robbie Robertson, formerly of The Band, mentioned John in the song ""Somewhere Down the Crazy River"", on his 1987 self-titled album.",2,6,== Legacy and honors ==,164481,C,2,0,1
"John was also mentioned in Tom Russell's ""Blue Wing"" and Mark Lanegan's ""Like Little Willie John"", from his 2004 album Bubblegum.",3,6,== Legacy and honors ==,164481,C,6,0,1
"The Swedish singer songwriter Peter LeMarc recorded a song entitled ""Little Willie John"" in 1991.",4,6,== Legacy and honors ==,164481,Y,4,1,1
"A biography, Fever: Little Willie John, a Fast Life, Mysterious Death and the Birth of Soul, by Susan Whitall with Kevin John (another of his sons), was published by Titan Books in 2011.",0,7,== Legacy and honors ==,164481,C,2,0,1
Little Willie John was posthumously inducted into the Rhythm and Blues Music Hall of Fame in 2014 as a singer and in 2016 as a songwriter.,1,7,== Legacy and honors ==,164481,C,2,0,2
"In June 2016, Little Willie John was inducted into the Michigan Rock and Roll Legends Hall of Fame.",2,7,== Legacy and honors ==,164481,Y,2,1,1
==,0,8,== Singles discography ==,164481,N,0,0,0
Singles discography ==,1,8,== Singles discography ==,164481,N,0,0,0
==,0,9,== References ==,164481,N,0,0,0
References ==,1,9,== References ==,164481,N,0,0,0
==,0,10,== External links ==,164481,N,0,0,0
External links ==,1,10,== External links ==,164481,N,0,0,0
Little Willie John on AllMusic,0,11,== External links ==,164481,C,2,0,0
Little Willie John at Find a Grave,0,12,== External links ==,164481,C,2,0,0
