sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Harold Montgomory Budd (May 24, 1936 – December 8, 2020) was an American avant-garde composer and poet.",0,0,,754282,C,0,1,1
"Born in Los Angeles and raised in the Mojave Desert, Budd became a respected composer in the minimalist and avant-garde scene of Southern California in the late 1960s, and later became better known for his work with figures such as Brian Eno and Robin Guthrie.",1,0,,754282,Y,4,2,1
"Budd developed what he called a ""soft pedal"" technique for playing piano.",2,0,,754282,N,0,0,0
==,0,1,== Early life ==,754282,N,0,0,0
Early life ==,1,1,== Early life ==,754282,N,0,0,0
"Budd was born in Los Angeles, California, and spent his childhood in Victorville, California on the southwestern edge of the Mojave Desert.",0,2,== Early life ==,754282,C,0,2,0
"Harold was only 13 when his father passed away, and soon his family fell out of their comfortable middle class existence.",1,2,== Early life ==,754282,N,0,0,0
"He was sent him up to the desert to live with friends and relatives as often as possible, but the reality in Los Angeles was growing up in a tough neighborhood, and as the oldest son, being the man of the house.",2,2,== Early life ==,754282,C,0,1,0
"During this time Black culture had an enormous impact on Harold, especially jazz music and bebop, and he could be found in his teen age years playing drums in bars and jazz clubs in South Central Los Angeles.",3,2,== Early life ==,754282,C,0,1,1
"Drafted into the army, he joined the regimental band where he played drums.",0,3,== Early life ==,754282,N,0,0,0
Jazz saxophonist Albert Ayler was drafted at the same time and was also a member of the band.,1,3,== Early life ==,754282,C,2,0,0
Budd joined him in gigs around the Monterey area.,2,3,== Early life ==,754282,C,0,1,0
Budd's experience of the army made him determined to get an education.,3,3,== Early life ==,754282,N,0,0,0
==,0,4,"== Education, academic career and early works ==",754282,N,0,0,0
"Education, academic career and early works ==",1,4,"== Education, academic career and early works ==",754282,N,0,0,0
"After working as ""everything from cowboy to mailman,"" including a stint at Douglas Aircraft, Budd enrolled in a course in architecture at Los Angeles Community College.",0,5,"== Education, academic career and early works ==",754282,N,0,0,0
He switched to a course in harmony and his musical talent was spotted by a teacher who encouraged him to compose.,1,5,"== Education, academic career and early works ==",754282,N,0,0,0
He began to attend performances by artists like Chet Baker and Pharoah Sanders.,2,5,"== Education, academic career and early works ==",754282,C,4,0,0
"“From that moment on,” he recalls, “I had an insatiable appetite.",3,5,"== Education, academic career and early works ==",754282,C,0,0,1
"Harmony, counterpoint, Renaissance music: I really heard it for the first time.”",4,5,"== Education, academic career and early works ==",754282,C,1,0,0
Budd's career as a composer began in 1962.,0,6,"== Education, academic career and early works ==",754282,C,0,0,1
"In the following years, he gained a notable reputation in the local avant-garde community.",1,6,"== Education, academic career and early works ==",754282,C,0,0,1
"Budd studied music at the University of Southern California, under the tutelage of Ingolf Dahl, graduating in 1966.",2,6,"== Education, academic career and early works ==",754282,C,2,0,1
"Budd's work of this period was primarily minimalist drone music influenced by John Cage and Morton Feldman, as well as the abstract expressionist painter Mark Rothko, with whom he corresponded.",3,6,"== Education, academic career and early works ==",754282,C,3,0,0
"After completing his degree in composition in 1969, Budd took up a teaching position at the California Institute for the Arts.",4,6,"== Education, academic career and early works ==",754282,C,0,1,1
"In 1970, he released his first piece, The Oak of the Golden Dreams, which he recorded with an early model Buchla modular synthesizer at the institute.",5,6,"== Education, academic career and early works ==",754282,C,0,1,1
"Soon afterwards, Budd gave up composition, disgusted by the ""academic pyrotechnics"" of the avant-garde community.",6,6,"== Education, academic career and early works ==",754282,N,0,0,0
==,0,7,== Composer and recording artist ==,754282,N,0,0,0
Composer and recording artist ==,1,7,== Composer and recording artist ==,754282,N,0,0,0
The road from my first colored graph piece in 1962 to my renunciation of composing in 1970 to my resurfacing as a composer in 1972 was a process of trying out an idea and when it was obviously successful abandoning it.,0,8,== Composer and recording artist ==,754282,C,0,0,3
"The early graph piece was followed by the Rothko orchestra work, the pieces for Source Magazine, the Feldman-derived chamber works, the pieces typed out or written in longhand, the out-and-out conceptual works among other things, and the model drone works (which include the sax and organ Coeur d'Orr and The Oak of the Golden Dreams, the latter based on the Balinese 'Slendro' scale which scale I used again 18 years later on 'The Real Dream of Sails').",1,8,== Composer and recording artist ==,754282,Y,1,1,1
"In 1972, while still retaining his teaching career at the California Institute for the Arts, he resurfaced as a composer.",0,9,== Composer and recording artist ==,754282,C,0,1,1
"Spanning from 1972 to 1975, he created four individual works under the collective title The Pavilion of Dreams.",1,9,== Composer and recording artist ==,754282,C,0,1,1
The style of these works was an unusual blend of popular jazz and the avant-garde.,2,9,== Composer and recording artist ==,754282,N,0,0,0
His 1972 work Madrigals of the Rose Angel was sent to English composer Gavin Bryars who passed it on to Brian Eno.,3,9,== Composer and recording artist ==,754282,C,5,0,1
Eno contacted Budd and brought him to London to record for his Obscure Records label.,4,9,== Composer and recording artist ==,754282,C,0,1,0
"I owe Eno everything, OK?",0,10,== Composer and recording artist ==,754282,C,0,1,0
That's the end of that...,1,10,== Composer and recording artist ==,754282,N,0,0,0
"I was plucked from the tree, and suddenly I had flowered.",2,10,== Composer and recording artist ==,754282,N,0,0,0
I was just waiting.,3,10,== Composer and recording artist ==,754282,N,0,0,0
I couldn't do it on my own.,4,10,== Composer and recording artist ==,754282,N,0,0,0
I didn't know anything.,5,10,== Composer and recording artist ==,754282,N,0,0,0
"Budd resigned from the institute in 1976 and began recording his new compositions, produced by Eno.",0,11,== Composer and recording artist ==,754282,C,0,0,1
"Two years later, Harold Budd's debut album, The Pavilion of Dreams (1978), was released.",1,11,== Composer and recording artist ==,754282,Y,2,1,2
The first performance of the piece was at a Franciscan church in California conducted by Daniel Lentz.,2,11,== Composer and recording artist ==,754282,C,0,1,0
"""The work with Eno led Budd to shift his focus to studio-led projects, characterised by use of synthesisers and electronic treatments, often collaborating with other musicians.",3,11,== Composer and recording artist ==,754282,N,0,0,0
"Budd developed a style of piano playing he deemed ""soft pedal,"" which can be described as slow and sustained.",4,11,== Composer and recording artist ==,754282,N,0,0,0
"While he is often placed in the Ambient category, he emphatically declared that he was not an Ambient artist, and felt that he got ""kidnapped"" into the category.",5,11,== Composer and recording artist ==,754282,N,0,0,0
"His two collaborations with Eno, 1980's The Plateaux of Mirror and 1984's The Pearl, established his trademark atmospheric piano style.",6,11,== Composer and recording artist ==,754282,C,0,0,2
"On Lovely Thunder, he introduced subtle electronic textures.",7,11,== Composer and recording artist ==,754282,N,0,0,0
His thematic 2000 release The Room saw a return to a more minimalist approach.,8,11,== Composer and recording artist ==,754282,C,0,0,1
"In 2003, Daniel Lanois, a producer for U2 and Bob Dylan, and occasional collaborator with Brian Eno, recorded an impromptu performance of Budd playing the piano in his Los Angeles living room, unaware; it was released in 2005 as the album La Bella Vista.",9,11,== Composer and recording artist ==,754282,Y,5,1,2
He had a long-running collaboration with guitarist Robin Guthrie.,10,11,== Composer and recording artist ==,754282,C,2,0,0
They worked together initially when Budd worked with Guthrie's band Cocteau Twins on their 1985 collaboration The Moon and the Melodies.,11,11,== Composer and recording artist ==,754282,Y,2,1,1
"The record was released by 4AD under all the collaborator's names (rather than being a Cocteau Twins/Harold Budd record), with Budd being listed first as it was an alphabetical listing.",12,11,== Composer and recording artist ==,754282,C,3,0,0
"In November 1986, the record charted on the UK Top 75 album chart, spending a week at number 46.",13,11,== Composer and recording artist ==,754282,C,0,0,2
"Budd and Guthrie subsequently released several albums together, including two soundtracks to the Greg Araki films Mysterious Skin (2004) and White Bird in a Blizzard (2014), with the last, 2020's Another Flower, released four days before Budd's death.",14,11,== Composer and recording artist ==,754282,C,3,0,4
"Budd also collaborated with Andy Partridge of XTC on the album Through the Hill (1994), John Foxx on the album Translucence/Drift Music (2003) and work with Jah Wobble on the Solaris concert and live album in 2002.",15,11,== Composer and recording artist ==,754282,C,6,0,3
He composed music for the score of the 2020 miniseries I Know,16,11,== Composer and recording artist ==,754282,C,0,0,1
This Much Is True.,17,11,== Composer and recording artist ==,754282,N,0,0,0
===,0,12,== Composer and recording artist == | === Reception ===,754282,N,0,0,0
