sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Bruce Clinton Haack listen  (May 4, 1931 – September 26, 1988) was a Canadian musician and composer in the field of electronic music.",0,0,,1560872,C,1,0,1
==,0,1,== Biography ==,1560872,N,0,0,0
Biography ==,1,1,== Biography ==,1560872,N,0,0,0
===,0,2,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
From Alberta to New York (1931-1963),1,2,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,1,1
===,2,2,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
"Demonstrating an early ability for music, Bruce Haack is said to have started picking out melodies on his family's piano at age four, and progressing to providing piano lessons for others by age 12.",0,3,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,2,0,0
"While attending college in Edmonton, Canada, at the University of Alberta, Haack began performing in local venues with a then-popular local band called The Swing Tones.",0,4,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,2,0
"While the band played primarily modern and old-time music, they also performed Ukrainian Folk music, which introduced Haack to Eastern musical motifs and themes.",1,4,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
This exposure would prove to have a significant influence on Haack's work later in life.,2,4,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
"Prior to leaving Alberta to move to New York City, Haack assembled a large record collection of music from many parts of the world.",3,4,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,1,0
"In later years, Haack's painting of St. Basil is said to be reminiscent of his earlier years with The Swing Tones in Edmonton.",4,4,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,1,2
"Bruce Haack is remembered at this time in his development as having a surprising ability to hear music and play it back immediately from memory, and would often compose innovative riffs through improvisation.",0,5,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,2,0,0
"Haack was also invited by Aboriginal peoples in Canada to participate in their pow-wows, experimenting with peyote, which influenced his music for years to come.",0,6,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,1,1
"His upbringing in the isolated town of Rocky Mountain House in Alberta, Canada, gave him plenty of time to develop his musical talents.",1,6,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,2,0
"Seeking formal training to hone his ability, Haack applied to the University of Alberta's music program.",0,7,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
"Though that school rejected him because of his poor notation skills, at Edmonton University he wrote and recorded music for campus theater productions, hosted a radio show, and played in a band.",1,7,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,1,0
He received a degree in psychology from the university; this influence was felt later in songs that dealt with body language and the computer-like ways children absorb information.,2,7,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
"New York City's Juilliard School offered Haack the opportunity to study with composer Vincent Persichetti; thanks to a scholarship from the Canadian government, he headed to New York upon graduating from Edmonton in 1954.",0,8,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,3,1
"At Juilliard, Haack met a like-minded student, Ted ""Praxiteles"" Pandel, with whom he developed a lifelong friendship.",1,8,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
"However, his studies proved less sympathetic, and he dropped out of Juilliard just eight months later, rejecting the school's restrictive approach.",2,8,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"Throughout the rest of his career, Haack rejected restrictions of any kind, often writing several different kinds of music at one time.",0,9,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
"He spent the rest of the 1950s scoring dance and theater productions, as well as writing pop songs for record labels like Dot Records and Coral Records.",1,9,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"Haack's early scores, like 1955's Les Etapes, suggested the futuristic themes and experimental techniques Haack developed in his later works.",2,9,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"Originally commissioned for a Belgian ballet, Les Etapes mixed tape samples, electronics, soprano, and violin; the following year, he finished a musique concrète piece called ""Lullaby for a Cat"".",3,9,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"As the 1960s began, the public's interest in electronic music and synthesizers increased, and so did Haack's notoriety.",0,10,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"Along with songwriting and scoring, Haack appeared on TV shows like I've Got a Secret and The Tonight Show starring Johnny Carson, usually with Pandel in tow.",1,10,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"The duo often played the Dermatron, a touch- and heat-sensitive synthesizer, on the foreheads of guests; 1966's appearance on I've Got a Secret featured them playing 12 ""chromatically pitched"" young women.",2,10,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
"Meanwhile, Haack wrote serious compositions as well, such as 1962's ""Mass for Solo Piano"", which Pandel performed at Carnegie Hall, and a song for Rocky Mountain House's 50th anniversary.",3,10,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,2,1
"One of his most futuristic pieces, 1963's ""Garden of Delights"", mixed Gregorian chants and electronic music.",4,10,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,C,0,0,1
This work was never broadcast or released in its complete form.,5,10,== Biography == | === From Alberta to New York (1931-1963) ===,1560872,N,0,0,0
====,0,11,== Biography == | ==== From Children's Music to Electric Lucifer (1963-1976) ====,1560872,N,0,0,0
From Children's Music to Electric Lucifer (1963-1976),1,11,== Biography == | ==== From Children's Music to Electric Lucifer (1963-1976) ====,1560872,C,0,0,1
====,2,11,== Biography == | ==== From Children's Music to Electric Lucifer (1963-1976) ====,1560872,N,0,0,0
