sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"François-André Danican Philidor (7 September 1726 – 31 August 1795), often referred to as André Danican Philidor during his lifetime, was a French composer and chess player.",0,0,,90447,C,0,0,1
He contributed to the early development of the opéra comique.,1,0,,90447,N,0,0,0
He is  regarded as the best chess player of his age; his book Analyse du jeu des Échecs was considered a standard chess manual for at least a century.,2,0,,90447,C,0,0,1
A well-known chess opening and a checkmate method are both named after him.,3,0,,90447,N,0,0,0
==,0,1,== Musical family ==,90447,N,0,0,0
Musical family ==,1,1,== Musical family ==,90447,N,0,0,0
"François-André Danican Philidor came from a well-known musical family, which included:",0,2,== Musical family ==,90447,N,0,0,0
"Jean Danican Philidor (c. 1620–1679), André Danican Philidor's grandfather, was a musician at the Grande Écurie (literally, the Great Stable; figuratively, the Military Band) in Paris.",0,3,== Musical family ==,90447,C,0,1,1
The original name of his family was Danican (D'Anican) and was of Scottish origin (Duncan).,1,3,== Musical family ==,90447,C,2,0,0
Philidor was a later addition to the family name.,2,3,== Musical family ==,90447,N,0,0,0
Jean Danican Philidor was given the nickname of Philidor by Louis XIII because his oboe playing reminded the king of an Italian virtuoso oboist coming from Siena named Filidori.,3,3,== Musical family ==,90447,C,2,2,0
"Michel Danican (died c. 1659), André Danican Philidor's great-uncle, was a renowned oboist and, together with Jean Hotteterre, coinvented the oboe by modifying the shawm so that the bore was narrower and the reed could be held near the end by the player's lips.",0,4,== Musical family ==,90447,C,2,0,1
"André Danican Philidor (c. 1647–1730), François-André Danican Philidor's father, was also known as Philidor l'ainé (Philidor the Elder).",0,5,== Musical family ==,90447,C,0,0,1
He was an oboist and crumhorn player.,1,5,== Musical family ==,90447,N,0,0,0
"He was a member of the Grande Écurie military band and later performed at the Court, at the Royal Chapel, in the employ of Louis XIV.",2,5,== Musical family ==,90447,C,1,1,0
"The elder Philidor was already a 72-year-old widower when he married 19-year-old Elizabeth De Roy, and died at the age of 79, when his son was just four years old.",3,5,== Musical family ==,90447,Y,1,1,1
"Jacques Danican Philidor (1657–1708) was the younger brother of André Danican Philidor (Philidor the Elder) and, being a musician, too, was logically known as Philidor le cadet (Philidor the Younger).",0,6,== Musical family ==,90447,C,0,0,1
"Pierre Danican Philidor (1681–1731), also a musician, was the son of Jacques Danican Philidor.",0,7,== Musical family ==,90447,C,1,0,1
Anne Danican Philidor (1681–1728) was François-André Danican Philidor's oldest brother.,0,8,== Musical family ==,90447,C,0,0,1
"Anne Danican Philidor is best remembered today for having founded the Concert Spirituel, an important series of public concerts held in the palace of the Tuileries from 1725 to 1791.",1,8,== Musical family ==,90447,Y,1,1,2
==,0,9,== Music career ==,90447,N,0,0,0
Music career ==,1,9,== Music career ==,90447,N,0,0,0
"Philidor joined the royal choir of Louis XV in 1732 at the age of 6, and made his first attempt at the composition of a song at the age of 11.",0,10,== Music career ==,90447,C,1,0,1
