sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Chris Farlowe (born John Henry Deighton, 13 October 1940) is an English rock, blues and soul singer.",0,0,,1321577,Y,4,1,1
"He is best known for his hit single ""Out of Time"" written by Mick Jagger and Keith Richards, which rose to #1 in the UK Singles Chart in 1966, and his association with bands Atomic Rooster, the Thunderbirds and Colosseum.",1,0,,1321577,C,2,0,1
"Outside his music career, Farlowe collects war memorabilia.",2,0,,1321577,N,0,0,0
==,0,1,== Career ==,1321577,N,0,0,0
Career ==,1,1,== Career ==,1321577,N,0,0,0
"Farlowe was born in Islington, North London.",0,2,== Career ==,1321577,C,0,1,0
"His musical career began with a skiffle group, the John Henry Skiffle Group, in 1957, before he joined the Johnny Burns Rhythm and Blues Quartet in 1958.",1,2,== Career ==,1321577,C,1,0,2
"He met guitarist Bob Taylor in 1959 and, through Taylor, joined the Thunderbirds, who went on to record five singles for the Columbia label.",2,2,== Career ==,1321577,C,0,0,1
"On Island's Sue label, he released a version of ""Stormy Monday Blues"" under the pseudonym Little Joe Cook (a name also used by an American singer), which perpetuated the myth that he was a black singer.",3,2,== Career ==,1321577,Y,2,1,1
"Farlowe moved to Andrew Loog Oldham's Immediate label and recorded eleven singles, five of which were cover versions of Rolling Stones songs including ""Paint It Black"", ""Think"", ""Ride On, Baby"", ""(I Can't Get No) Satisfaction"", and ""Out of Time"", which reached no. 1 (1966) in the UK Singles Chart.",4,2,== Career ==,1321577,C,2,0,1
"He recorded four more singles, the best known of which are Mike d'Abo's ""Handbags and Gladrags"", and ""My Way of Giving"", a cover of a Small Faces album track written by Steve Marriott and Ronnie Lane.",5,2,== Career ==,1321577,C,6,0,0
"He began an association with the jazz rock group Colosseum in September 1970, recording a live album and two studio albums including Daughter of Time (1970).",0,3,== Career ==,1321577,C,0,0,2
After Colosseum's reunion in 1994 he appeared on all their albums.,1,3,== Career ==,1321577,C,0,0,1
"In February 1972 he joined Atomic Rooster, and is featured on the albums Made in England (1972) and Nice 'n' Greasy (1973).",2,3,== Career ==,1321577,C,0,2,3
In 1978 Farlowe collaborated on two BBC Birmingham productions for which his former Colosseum bandmate Dave Greenslade wrote the theme music.,0,4,== Career ==,1321577,C,0,1,1
"First, in the second series of Gangsters, Farlowe sang the theme song.",1,4,== Career ==,1321577,C,1,0,0
Farlowe and Greenslade then provided the music and Farlowe played the part of Benny opposite Sonja Kristina in the rock opera Curriculee Curricula.,2,4,== Career ==,1321577,C,2,0,0
"The production was first shown on BBC Two and shot in its entirety on video at the University of Birmingham campus, with Magnus Magnusson as the narrator.",3,4,== Career ==,1321577,C,1,1,0
"Farlowe sang on two tracks from Jimmy Page's Death Wish II soundtrack (1982), as well as the tracks ""Hummingbird"", ""Prison Blues"" and ""Blues Anthem"" on Page's album Outrider (1988).",4,4,== Career ==,1321577,C,1,0,2
"He toured for a long time with Hamburg Blues Band, mainly in Germany.",5,4,== Career ==,1321577,C,0,2,0
"Since 1999, Farlowe has appeared on stage a number of times alongside Van Morrison.",6,4,== Career ==,1321577,C,2,0,1
"In 2009, Farlowe toured as a featured artist with Maggie Bell and Bobby Tench as part of the ""Maximum Rhythm and Blues"" tour of 32 UK theatres.",7,4,== Career ==,1321577,C,4,0,1
"On 30 July 2016, Farlowe appeared at Wembley Arena, performing his 1966 hit ""Out of Time"" as part of a show marking the 50th anniversary of the England football team's victory in the 1966 FIFA World Cup Final.",8,4,== Career ==,1321577,C,0,1,3
==,0,5,== Discography ==,1321577,N,0,0,0
Discography ==,1,5,== Discography ==,1321577,N,0,0,0
===,0,6,== Discography == | === Albums ===,1321577,N,0,0,0
Albums ===,1,6,== Discography == | === Albums ===,1321577,N,0,0,0
Chris Farlowe and the Thunderbirds (February 1966),0,7,== Discography == | === Albums ===,1321577,C,2,0,1
14 Things to Think About (June 1966)  (UK #19),0,8,== Discography == | === Albums ===,1321577,C,0,0,1
The Art of Chris Farlowe (November 1966) (UK #37),0,9,== Discography == | === Albums ===,1321577,C,2,0,1
Tonite Lets All Make Love in London (Soundtrack) (July 1968),0,10,== Discography == | === Albums ===,1321577,C,0,1,2
"The Last Goodbye (compilation, August 1969)",0,11,== Discography == | === Albums ===,1321577,C,0,0,1
From Here to Mama Rosa (September 1970),0,12,== Discography == | === Albums ===,1321577,C,0,0,1
Chris Farlowe Band Live (November 1975),0,13,== Discography == | === Albums ===,1321577,C,2,0,1
Greatest Hits (1977),0,14,== Discography == | === Albums ===,1321577,C,0,0,1
Out of the Blue (July 1985),0,15,== Discography == | === Albums ===,1321577,C,0,0,1
The Live EP: Live in Hamburg (March 1986),0,16,== Discography == | === Albums ===,1321577,C,0,1,1
Born Again (June 1986),0,17,== Discography == | === Albums ===,1321577,C,0,0,1
Chris Farlowe & Roy Herrington Live in Berlin (17/18 October 1991),0,18,== Discography == | === Albums ===,1321577,Y,2,2,1
"Superblues (Recorded live 1991, released 1994)",0,19,== Discography == | === Albums ===,1321577,C,0,0,2
Waiting in the Wings (May 1992),0,20,== Discography == | === Albums ===,1321577,C,0,0,1
Swinging Hollywood (1994),0,21,== Discography == | === Albums ===,1321577,C,0,0,1
Lonesome Road (September 1995),0,22,== Discography == | === Albums ===,1321577,C,0,0,1
BBC in Concert (January 1996),0,23,== Discography == | === Albums ===,1321577,C,0,0,1
As Time Go By (October 1996),0,24,== Discography == | === Albums ===,1321577,C,0,0,1
The Voice (April 1998),0,25,== Discography == | === Albums ===,1321577,C,0,0,1
Glory Bound (March 2001),0,26,== Discography == | === Albums ===,1321577,C,0,0,1
Farlowe That!,0,27,== Discography == | === Albums ===,1321577,N,0,0,0
(May 2003),1,27,== Discography == | === Albums ===,1321577,C,0,0,1
Hungary for the Blues (November 2005),0,28,== Discography == | === Albums ===,1321577,C,0,1,1
At Rockpalast (October 2006),0,29,== Discography == | === Albums ===,1321577,C,0,0,1
Hotel Eingang (2008),0,30,== Discography == | === Albums ===,1321577,C,0,0,1
Bursting over Bremen/Live 1985 (2014),0,31,== Discography == | === Albums ===,1321577,C,0,1,2
===,0,32,== Discography == | === DVDs ===,1321577,N,0,0,0
DVDs ===,1,32,== Discography == | === DVDs ===,1321577,N,0,0,0
At Rockpalast (October 2006),0,33,== Discography == | === DVDs ===,1321577,C,0,0,1
At Rockpalast 2 (November 2008),0,34,== Discography == | === DVDs ===,1321577,C,0,0,1
At Rockpalast 3 (December 2012),0,35,== Discography == | === DVDs ===,1321577,C,0,0,1
===,0,36,== Discography == | === Singles ===,1321577,N,0,0,0
Singles =,1,36,== Discography == | === Singles ===,1321577,N,0,0,0
==,2,36,== Discography == | === Singles ===,1321577,N,0,0,0
Singles (1962–65),0,37,== Discography == | === Singles ===,1321577,C,0,0,1
"""Air Travel"" / ""Why Did You Break My Heart?""",0,38,== Discography == | === Singles ===,1321577,N,0,0,0
(Decca F.11536) (1962),1,38,== Discography == | === Singles ===,1321577,C,0,0,1
"""Girl Trouble"" / ""Itty Bitty Pieces"" (Columbia DB 7237) (1964)",0,39,== Discography == | === Singles ===,1321577,C,0,0,1
"""Blue Beat"" (as ""The Beazers"") / ""I Wanna Shout"" (as ""The Beazers"") (Decca F.11827) (1964)",0,40,== Discography == | === Singles ===,1321577,C,0,0,1
"""Just a Dream"" (Columbia DB 7311) (1964)",0,41,== Discography == | === Singles ===,1321577,C,0,0,1
"""Buzz with the Fuzz"" / ""You're the One"" (Columbia DB 7614) (1965)Singles and EPs on Immediate Records (1965–70)",0,42,== Discography == | === Singles ===,1321577,C,3,0,2
"IM016 ""The Fool"" / ""Treat Her Good"" (1965)",0,43,== Discography == | === Singles ===,1321577,C,0,0,1
"IM023 ""Think"" / ""Don't Just Look at Me"" (UK #37) (1966)",0,44,== Discography == | === Singles ===,1321577,C,0,1,1
"IM035 ""Out of Time"" / ""Baby Make It Soon"" (UK #1) (1966)",0,45,== Discography == | === Singles ===,1321577,C,0,1,1
"IM038 ""Ride On Baby"" / ""Headlines"" (UK #31) (1966)",0,46,== Discography == | === Singles ===,1321577,C,0,1,1
"IM041 ""My Way of Giving"" / ""You're So Good to Me"" (UK #48) (1967)",0,47,== Discography == | === Singles ===,1321577,C,0,1,1
"IM049 ""Yesterday's Papers"" / ""Life is But Nothing"" (1967)",0,48,== Discography == | === Singles ===,1321577,C,0,0,2
"IM056 ""Moanin'"" /",0,49,== Discography == | === Singles ===,1321577,N,0,0,0
"""What Have I Been Doing"" (UK #46) (1967)",1,49,== Discography == | === Singles ===,1321577,C,0,1,1
"IM065 ""Handbags and Gladrags"" / ""Everyone Makes a Mistake"" (UK #33) (1967)",0,50,== Discography == | === Singles ===,1321577,C,0,1,1
"IM066 ""The Last Goodbye"" / ""Paperman Fly in the Sky"" (B-side with the Thunderbirds) (1968)",0,51,== Discography == | === Singles ===,1321577,C,0,0,1
"IM071 ""Paint It Black"" /",0,52,== Discography == | === Singles ===,1321577,N,0,0,0
"""I Just Need Your Loving"" (1968)",1,52,== Discography == | === Singles ===,1321577,C,0,0,1
"IM074 ""Dawn"" / ""April was the Month"" (with the Thunderbirds) (1968)",0,53,== Discography == | === Singles ===,1321577,C,0,0,4
"IM078 ""Out of Time"" / ""Ride On Baby"" (1969)",0,54,== Discography == | === Singles ===,1321577,C,0,0,1
"IMS101 ""Out of Time"" / ""My Way of Giving"" (UK #44) (1975)",0,55,== Discography == | === Singles ===,1321577,C,0,1,1
"IMEP001 ""Farlowe in the Midnight Hour"" (EP) (1965)",0,56,== Discography == | === Singles ===,1321577,C,0,1,2
"IMEP004 ""Chris Farlowe Hits"" (EP) (1966) Singles and EPs on Island and its Sue subsidiary",0,57,== Discography == | === Singles ===,1321577,C,2,0,1
"""Stormy Monday Blues""  (Part One/Part Two) (as Little Joe Cook, Island Sue WI 385)",0,58,== Discography == | === Singles ===,1321577,Y,2,1,1
"Stormy Monday (EP: ""Stormy Monday"" /",0,59,== Discography == | === Singles ===,1321577,C,0,0,2
"""She's Alright"" / ""Voodoo"") (as Chris Farlowe, Island IEP 709, ca. 1966)",1,59,== Discography == | === Singles ===,1321577,C,2,0,1
==,0,60,== References ==,1321577,N,0,0,0
References ==,1,60,== References ==,1321577,N,0,0,0
==,0,61,== External links ==,1321577,N,0,0,0
External links ==,1,61,== External links ==,1321577,N,0,0,0
"Official website, archived in 2010",0,62,== External links ==,1321577,C,0,0,1
45-rpm.org.uk website information,0,63,== External links ==,1321577,N,0,0,0
Extensive fansite with discography,0,64,== External links ==,1321577,N,0,0,0
Record Collector article,0,65,== External links ==,1321577,N,0,0,0
