sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Samuel John ""Lightnin'"" Hopkins (March 15, 1912 – January 30, 1982) was an American country blues singer, songwriter, guitarist and occasional pianist from Centerville, Texas.",0,0,,298563,Y,3,2,1
Rolling Stone magazine ranked him No. 71 on its list of the 100 greatest guitarists of all time.,1,0,,298563,N,0,0,0
"The musicologist Robert ""Mack"" McCormick opined that Hopkins is ""the embodiment of the jazz-and-poetry spirit, representing its ancient form in the single creator whose words and music are one act"".",2,0,,298563,C,1,0,0
==,0,1,== Life ==,298563,N,0,0,0
Life ==,1,1,== Life ==,298563,N,0,0,0
"Hopkins was born in Centerville, Texas.",0,2,== Life ==,298563,C,0,1,0
"As a child, he was immersed in the sounds of the blues.",1,2,== Life ==,298563,N,0,0,0
"He developed a deep appreciation for the music at the age of 8, when he met Blind Lemon Jefferson at a church picnic in Buffalo, Texas.",2,2,== Life ==,298563,C,2,1,0
"He went on to learn from his distant older cousin, the country blues singer Alger ""Texas"" Alexander; Hopkins had another cousin, the Texas electric blues guitarist Frankie Lee Sims, with whom he later recorded.)",3,2,== Life ==,298563,C,2,1,0
Hopkins began accompanying Jefferson on guitar at informal church gatherings.,4,2,== Life ==,298563,C,1,0,0
"Jefferson reputedly never let anyone play with him except Hopkins, and Hopkins learned much from Jefferson at these gatherings.",5,2,== Life ==,298563,C,2,0,0
"In the mid-1930s, Hopkins was sent to Houston County Prison Farm; the offense for which he was imprisoned is unknown.",0,3,== Life ==,298563,C,0,1,0
"In the late 1930s, he moved to Houston with Alexander in an unsuccessful attempt to break into the music scene there.",1,3,== Life ==,298563,Y,1,1,1
"By the early 1940s, he was back in Centerville, working as a farm hand.",2,3,== Life ==,298563,C,0,1,1
Hopkins took a second shot at Houston in 1946.,0,4,== Life ==,298563,C,0,1,1
"While singing on Dowling Street in Houston's Third Ward, which would become his home base, he was discovered by Lola Anne Cullum of Aladdin Records, based in Los Angeles.",1,4,== Life ==,298563,C,0,2,0
"She convinced Hopkins to travel to Los Angeles, where he accompanied the pianist Wilson Smith.",2,4,== Life ==,298563,C,1,1,0
The duo recorded twelve tracks in their first sessions in 1946.,3,4,== Life ==,298563,C,0,0,1
"An Aladdin executive decided the pair needed more dynamism in their names and dubbed Hopkins ""Lightnin'"" and Wilson ""Thunder"".",4,4,== Life ==,298563,C,3,0,0
Hopkins recorded more sides for Aladdin in 1947.,0,5,== Life ==,298563,C,0,0,1
He returned to Houston and began recording for Gold Star Records.,1,5,== Life ==,298563,C,0,1,0
"In the late 1940s and 1950s he rarely performed outside Texas, only occasionally traveling to the Midwest and the East for recording sessions and concert appearances.",2,5,== Life ==,298563,C,0,2,1
It has been estimated that he recorded between eight hundred and a thousand songs in his career.,3,5,== Life ==,298563,N,0,0,0
"He performed regularly at nightclubs in and around Houston, particularly on Dowling Street, where he had been discovered by Aladdin.",4,5,== Life ==,298563,Y,1,1,1
"He recorded the hit records ""T-Model Blues"" and ""Tim Moore's Farm"" at SugarHill Recording Studios in Houston.",5,5,== Life ==,298563,C,1,1,0
"By the mid- to late 1950s, his prodigious output of high-quality recordings had gained him a following among African Americans and blues aficionados.",6,5,== Life ==,298563,C,0,0,1
"In 1959, the blues researcher Robert ""Mack"" McCormick contacted Hopkins, hoping to bring him to the attention of a broader musical audience engaged in the folk revival.",7,5,== Life ==,298563,C,1,0,1
McCormack presented Hopkins to integrated audiences first in Houston and then in California.,8,5,== Life ==,298563,C,0,2,0
"He made his debut at Carnegie Hall on October 14, 1960, alongside Joan Baez and Pete Seeger, performing the spiritual ""Mary Don't You Weep"".",9,5,== Life ==,298563,Y,4,1,1
"In 1960, he signed with Tradition Records.",10,5,== Life ==,298563,C,0,0,1
"The recordings which followed included his song ""Mojo Hand"" in 1960.",11,5,== Life ==,298563,C,0,0,1
"In 1968, Hopkins recorded the album Free Form Patterns, backed by the rhythm section of the psychedelic rock band 13th Floor Elevators.",0,6,== Life ==,298563,C,1,0,1
"Through the 1960s and into the 1970s, he released one or sometimes two albums a year and toured, playing at major folk music festivals and at folk clubs and on college campuses in the U.S. and internationally.",1,6,== Life ==,298563,C,0,1,3
He toured extensively in the United States and played a six-city tour of Japan in 1978.,2,6,== Life ==,298563,C,0,2,1
Hopkins was Houston's poet-in-residence for 35 years.,0,7,== Life ==,298563,C,0,1,1
