sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Barbara Ruth Dickson  (born Dunfermline, Fife, 27 September 1947) is a Scottish singer whose hits include ""I Know Him",0,0,,606115,Y,1,2,1
"So Well"", ""Answer Me"" and ""January February"".",1,0,,606115,C,0,0,1
"Dickson has placed fifteen albums in the UK Albums Chart from 1977 to date, and had a number of hit singles, including four which reached the Top 20 in the UK Singles Chart.",2,0,,606115,C,1,0,1
The Scotsman newspaper has described her as Scotland's best-selling female singer in terms of the numbers of hit chart singles and albums she has achieved in the UK since 1976.,3,0,,606115,C,1,0,1
"She is also a twice Olivier Award-winning actress, with roles including Viv Nicholson in the musical Spend Spend Spend, and was the original Mrs. Johnstone in Willy Russell's long-running musical Blood Brothers.",4,0,,606115,C,2,0,0
On television she starred as Anita Braithwaite in Band of Gold.,5,0,,606115,C,0,1,0
==,0,1,== Career ==,606115,N,0,0,0
Career ==,1,1,== Career ==,606115,N,0,0,0
===,0,2,== Career == | === Early years ===,606115,N,0,0,0
Early years =,1,2,== Career == | === Early years ===,606115,C,0,0,1
==,2,2,== Career == | === Early years ===,606115,N,0,0,0
Dickson went to Woodmill High School  and Dunfermline High School in Dunfermline.,0,3,== Career == | === Early years ===,606115,C,0,1,0
"Previously she lived in ""Dollytown"", Rosyth, a prefab housing estate that was demolished in early 1970, and Dunfermline in the 1960s.",1,3,== Career == | === Early years ===,606115,C,0,2,3
Her father was a cook on a tugboat at Rosyth Dockyard and her mother was from Liverpool.,2,3,== Career == | === Early years ===,606115,C,0,1,0
She went to Camdean Primary School.,3,3,== Career == | === Early years ===,606115,C,0,1,0
and Pitcorthie Primary School when she moved to Dunfermline.,4,3,== Career == | === Early years ===,606115,C,0,1,0
Dickson's singing career started in folk clubs around her native Fife in 1964.,0,4,== Career == | === Early years ===,606115,C,0,1,1
Her first commercial recording was in 1968.,1,4,== Career == | === Early years ===,606115,C,0,0,1
"Her early work included albums with Archie Fisher, the first of which, The Fate O' Charlie, a collection of songs from the Jacobite rebellions, was released in 1969.",2,4,== Career == | === Early years ===,606115,C,0,0,1
Her first solo album was Do Right Woman in 1970.,3,4,== Career == | === Early years ===,606115,C,0,0,1
===,0,5,== Career == | === Mainstream success ===,606115,N,0,0,0
Mainstream success =,1,5,== Career == | === Mainstream success ===,606115,N,0,0,0
==,2,5,== Career == | === Mainstream success ===,606115,N,0,0,0
"She became a well-known face on the British folk circuit of the late 1960s and early 1970s, but changed her career course after meeting Willy Russell.",0,6,== Career == | === Mainstream success ===,606115,Y,1,1,2
He was at that time a young student running a folk club in Liverpool.,1,6,== Career == | === Mainstream success ===,606115,C,0,1,0
"He showed Dickson the first draft of what later became the award-winning musical John, Paul, George, Ringo … and Bert and asked her to perform the music.",2,6,== Career == | === Mainstream success ===,606115,C,1,0,0
"The combination of fine writing, a superb cast of young unknowns (including Antony Sher, Bernard Hill and Trevor Eve) and Dickson's idiosyncratic interpretation of Beatles songs made the show hugely successful.",3,6,== Career == | === Mainstream success ===,606115,C,4,0,0
"The show's co-producer, Robert Stigwood, signed Dickson to his record label, RSO Records, where she recorded the album Answer Me, arranged and produced by Junior Campbell, the title track becoming a Top 10 hit in 1976.",4,6,== Career == | === Mainstream success ===,606115,C,4,0,1
"John, Paul, George, Ringo … and Bert also led to her guest residency on The Two Ronnies, which brought Dickson's singing to the attention of more than ten million BBC Television viewers every week.",5,6,== Career == | === Mainstream success ===,606115,C,2,0,1
"Andrew Lloyd Webber and Tim Rice also spotted Dickson in John, Paul, George, Ringo … and Bert, and invited her to record ""Another Suitcase in Another Hall"" from their new musical Evita, which became her second hit in 1977.",6,6,== Career == | === Mainstream success ===,606115,C,4,0,1
She contributed two tracks to Scouse the Mouse a children's album (1977) with Ringo Starr and others.,7,6,== Career == | === Mainstream success ===,606115,C,1,0,1
"Also during the late 1970s, Dickson also contributed backing vocals to two best-selling albums by the Scottish singer-songwriter, Gerry Rafferty: City to City (1978) and Night Owl (1979).",8,6,== Career == | === Mainstream success ===,606115,C,3,0,4
"Other solo hits including ""Caravan Song"" and ""January February"", followed for Dickson in 1980.",9,6,== Career == | === Mainstream success ===,606115,C,1,0,2
"An abridged version of the song ""Best of Friends"", sung by Dickson, was used as the closing theme for Andy Robson, an ITV children's television series broadcast during 1982 and 1983.",10,6,== Career == | === Mainstream success ===,606115,C,1,0,1
It was never released commercially until 2021 when the full version featured on the Special Edition release of Dickson's album 'Heartbeats'..,11,6,== Career == | === Mainstream success ===,606115,C,3,0,1
"In 1982, Willy Russell invited Dickson to star in his new musical Blood Brothers in the pivotal role of the mother, Mrs. Johnstone.",12,6,== Career == | === Mainstream success ===,606115,C,2,0,1
