sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Howard Tate (August 13, 1939 – December 2, 2011) was an American soul singer and songwriter.",0,0,,1790603,C,0,0,1
"His greatest success came with a string of hit singles in the late 1960s, including ""Ain't Nobody Home"" and ""Get It While You Can,"" the latter of which became a hit when recorded by singer Janis Joplin.",1,0,,1790603,C,1,0,1
"After withdrawing from the music business and struggling with drug addiction, Tate mounted a warmly received comeback in 2001.",2,0,,1790603,C,0,0,1
==,0,1,== Biography ==,1790603,N,0,0,0
Biography ==,1,1,== Biography ==,1790603,N,0,0,0
===,0,2,== Biography == | === Early life ===,1790603,N,0,0,0
Early life =,1,2,== Biography == | === Early life ===,1790603,N,0,0,0
==,2,2,== Biography == | === Early life ===,1790603,N,0,0,0
"According to an interview Tate gave to No Depression magazine writer Edd Hurt in 2006, he was born in Elberton, Georgia.",0,3,== Biography == | === Early life ===,1790603,C,0,1,1
"Tate pronounced the town's name as ""Eberton,"" but the 1940 census records for Elberton show a two-year-old boy named Howard Tate as a resident of the city.",1,3,== Biography == | === Early life ===,1790603,C,0,1,1
[1].,2,3,== Biography == | === Early life ===,1790603,N,0,0,0
"According to the census record, Tate's father was named Hult Tate and his mother Roberta Tate.",3,3,== Biography == | === Early life ===,1790603,C,0,1,0
He moved with his family to Philadelphia in the early 1940s.,4,3,== Biography == | === Early life ===,1790603,C,0,1,1
"In his teens, he joined a gospel music group that included Garnet Mimms, and, as the Gainors, they recorded rhythm and blues songs for Mercury Records and Cameo Records in the early 1960s.",5,3,== Biography == | === Early life ===,1790603,C,2,0,1
Tate performed with the organist Bill Doggett and returned to Philadelphia.,6,3,== Biography == | === Early life ===,1790603,C,2,1,0
"Mimms, leading a group called the Enchanters, introduced Tate to the record producer Jerry Ragovoy, who began recording Tate for Verve Records.",0,4,== Biography == | === Early life ===,1790603,C,2,0,0
"Utilizing New York City session musicians, including Paul Griffin, Richard Tee, Eric Gale, Chuck Rainey, and Herb Lovell, Tate and Ragovoy produced a series of soul blues recordings from 1966 to 1968.",1,4,== Biography == | === Early life ===,1790603,Y,6,1,1
"With Ragovoy he recorded during these years ""Ain't Nobody Home"", ""Look at Granny Run Run"", ""Baby I Love You"" and ""Stop"".",2,4,== Biography == | === Early life ===,1790603,C,0,0,1
The recordings were well received by record buyers.,3,4,== Biography == | === Early life ===,1790603,N,0,0,0
"""Ain't Nobody Home"", ""Look at Granny"" and ""Stop"" charted in the Top 20 of the Billboard R&B chart.",4,4,== Biography == | === Early life ===,1790603,N,0,0,0
===,0,5,== Biography == | === Career ===,1790603,N,0,0,0
Career =,1,5,== Biography == | === Career ===,1790603,N,0,0,0
==,2,5,== Biography == | === Career ===,1790603,N,0,0,0
"Janis Joplin performed another of Tate's Ragovoy songs, ""Get It While You Can"" (on the album Pearl), around this time.",0,6,== Biography == | === Career ===,1790603,C,1,0,0
Tate's reputation among critics was high.,1,6,== Biography == | === Career ===,1790603,N,0,0,0
"Robert Christgau wrote in his review of Tate's Verve recordings, ""Tate is a blues-drenched Macon native who had the desire to head north and sounds it every time he gooses a lament with one of the trademark keens that signify the escape he never achieved.",2,6,== Biography == | === Career ===,1790603,C,1,1,0
"He brought out the best in soul pro Jerry Ragovoy, who made Tate's records jump instead of arranging them into submission, and gave him lyrics with some wit to them besides.""",3,6,== Biography == | === Career ===,1790603,C,2,0,0
"Tate, working apart from Ragovoy, recorded the album Howard Tate's Reaction, produced by Lloyd Price and Johnny Nash and released in 1970 by Turntable Records, it was distributed in small quantities.",0,7,== Biography == | === Career ===,1790603,C,4,0,1
"Christgau wrote, ""Tate's voice is potent enough to activate more inert material.""",1,7,== Biography == | === Career ===,1790603,N,0,0,0
