sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"John Henry ""Jabo"" Starks ((); October 26, 1938 – May 1, 2018) was an American funk and blues drummer best known for playing with James Brown as well as other notable musicians including Bobby Bland and B.B. King.",0,0,,3614145,Y,5,1,1
"A self-taught musician, he was known for his effective and clean drum patterns.",1,0,,3614145,N,0,0,0
"He was one of the originators of funk drumming, and is one of the most sampled drummers.",2,0,,3614145,N,0,0,0
==,0,1,== Life and career ==,3614145,N,0,0,0
Life and career ==,1,1,== Life and career ==,3614145,N,0,0,0
"Starks was born in Jackson, Alabama, to Prince Starks and Ruth Watkins.",0,2,== Life and career ==,3614145,C,1,1,0
"One of five children, he was nicknamed ""Jabo"" as a newborn.",1,2,== Life and career ==,3614145,N,0,0,0
"He grew up in Mobile, Alabama.",2,2,== Life and career ==,3614145,C,0,1,0
In seventh grade he was captivated by drumbeats at a Mardi Gras parade in Mobile and decided to pursue drumming.,3,2,== Life and career ==,3614145,N,0,0,0
He was self-taught and had no formal training.,4,2,== Life and career ==,3614145,N,0,0,0
"He said he ""learned a lot from listening"" to music.",5,2,== Life and career ==,3614145,N,0,0,0
"Early on, he listened to blues music and was influenced by the gospel music he heard in church.",6,2,== Life and career ==,3614145,N,0,0,0
One of his drum idols was Shep Sheppard of the Bill Doggett band.,7,2,== Life and career ==,3614145,C,3,0,0
"He graduated from Mobile County Training School in 1955, at the time a high school.",8,2,== Life and career ==,3614145,C,0,1,1
"He then performed at the Harlem Duke Social Club where he backed notable blues and R&B musicians including John Lee Hooker, Smiley Lewis, Clarence ""Gatemouth"" Brown, Big Mama Thornton and Howlin' Wolf.",9,2,== Life and career ==,3614145,C,8,1,0
In 1959 Starks joined Bobby Bland's band and was the youngest member of the band.,10,2,== Life and career ==,3614145,C,3,0,1
He said band members Pluma Davis and Joe Scott taught him the importance of holding the drum rhythm steady and having other musicians lock-in with drums.,11,2,== Life and career ==,3614145,C,4,0,0
He said musically that was the best band he played with.,12,2,== Life and career ==,3614145,N,0,0,0
"He was with the band from 1959 to 1965 and recorded on the band's releases over this period, including ""Turn on Your Love Light"", ""Stormy Monday Blues"", ""That's the Way Love Is"", ""I Pity the Fool"" and ""Don't Cry No More"".",13,2,== Life and career ==,3614145,C,0,0,2
"He also recorded with other artists during this time such as Junior Parker and Joe Hinton, on songs ""Driving Wheel"" and ""Funny"".",14,2,== Life and career ==,3614145,C,4,0,0
In 1965 Starks joined James Brown's band.,15,2,== Life and career ==,3614145,C,2,0,1
"From 1965 to 1970 the band had two drummers, Starks and Clyde Stubblefield.",16,2,== Life and career ==,3614145,C,3,0,1
Starks came primarily from a blues background whereas Stubblefield came from a soul and jazz background.,17,2,== Life and career ==,3614145,C,3,0,0
They each performed solo on songs that fit their style.,18,2,== Life and career ==,3614145,N,0,0,0
"The two ""created the grooves on many of Brown's biggest hits, and laid the foundation for modern funk drumming in the process.""",19,2,== Life and career ==,3614145,N,0,0,0
In 1970 the band went through a major transformation with Stubblefield leaving the group in late 1970.,20,2,== Life and career ==,3614145,C,2,0,2
Starks continued performing with the reconfigured band which became known as The J.B.'s.,21,2,== Life and career ==,3614145,C,1,0,0
Band members included bassist Bootsy Collins and rhythm guitarist Catfish Collins who along with Starks formed the rhythm section.,22,2,== Life and career ==,3614145,C,6,0,0
The band also included trombonist Fred Wesley.,23,2,== Life and career ==,3614145,C,2,0,0
Starks toured and recorded with Brown until 1976.,24,2,== Life and career ==,3614145,C,1,0,1
"Starks' recordings during his eleven-year association with Brown include ""The Payback"", ""Sex Machine"", ""Soul Power"", ""Super Bad"", ""Talkin' Loud and Sayin' Nothing"", ""Doing It to Death"", ""Papa Don't Take No Mess"", ""Licking Stick – Licking Stick"".",25,2,== Life and career ==,3614145,C,1,0,0
"He also backed artists produced or managed by Brown, most notably Lyn Collins and Bobby Byrd, as well as the independent works released by The J.B.'s.",26,2,== Life and career ==,3614145,C,4,0,0
"Often uncredited, Starks and Stubblefield rank as two of the most sampled drummers on contemporary hip hop and R&B recordings.",0,3,== Life and career ==,3614145,C,3,0,0
"Starks’ drum patterns have been sampled by LL Cool J, Kendrick Lamar, The Roots, A Tribe Called Quest, Black Eyed Peas, Kool Moe Dee, Rob Base and DJ E-Z Rock, Total and others.",1,3,== Life and career ==,3614145,C,5,0,0
"About the lack of recognition he said ""the least they could do is say where they got [the samples] from.",2,3,== Life and career ==,3614145,N,0,0,0
"""Starks left Brown's band in mid-1970s and joined blues artist B.B. King.",3,3,== Life and career ==,3614145,C,1,0,0
