sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jennifer Jean Warnes (born March 3, 1947) is an American singer and songwriter.",0,0,,100487,C,0,1,1
She has performed as a vocalist on a number of film soundtracks.,1,0,,100487,N,0,0,0
"She has won two Grammy Awards, in 1983 for the Joe Cocker duet ""Up Where We Belong"" and in 1987 for the Bill Medley duet ""(I've Had) The Time of My Life"".",2,0,,100487,C,4,0,2
Warnes is also noted for her close collaborations with Leonard Cohen.,3,0,,100487,C,2,0,0
==,0,1,== Early life ==,100487,N,0,0,0
Early life ==,1,1,== Early life ==,100487,N,0,0,0
"Warnes was born on March 3, 1947, in Seattle, Washington, United States, and raised in Anaheim, California.",0,2,== Early life ==,100487,C,0,2,1
"Her desire and ability to sing came early; at age seven she was offered her first recording contract, which her father declined.",1,2,== Early life ==,100487,N,0,0,0
She sang in church and local pageants until age 17 when Warnes was offered an opera scholarship to Immaculate Heart College.,2,2,== Early life ==,100487,C,0,1,0
Warnes chose to sing folk music as it became popularized by Joan Baez in the mid-1960s.,0,3,== Early life ==,100487,C,2,0,0
"In 1968, after a few years with musical theatre and clubs, she signed with Parrot Records (a London Records subsidiary) and recorded her first album.",1,3,== Early life ==,100487,C,0,0,2
"That year, she joined the cast of the television show The Smothers Brothers Comedy Hour.",2,3,== Early life ==,100487,C,0,0,2
"Early in her career, industry advisors suggested Warnes change her name to ""Warren"", but then realized that there was already an actress named Jennifer Warren, so she performed briefly as simply 'Jennifer', though she was credited as Jennifer Warren when she provided duet vocals for singer-guitarist Mason Williams on his 1968 album, The Mason Williams Ear Show.",3,3,== Early life ==,100487,C,6,0,1
"Soon, however, she returned to her birth name.",4,3,== Early life ==,100487,N,0,0,0
"In November 1968, Warnes (as ""Jennifer Warren"") portrayed the female lead in the Los Angeles, California, production of the stage musical Hair.",5,3,== Early life ==,100487,Y,1,1,1
"She had a related UK single release as ""Jennifer"" on London HLU 10278 in June 1969 with ""Let The Sunshine In"" and ""Easy to Be Hard"", licensed from the US Parrot label.",6,3,== Early life ==,100487,C,0,1,2
==,0,4,== Career ==,100487,N,0,0,0
Career ==,1,4,== Career ==,100487,N,0,0,0
=== 1970s,0,5,== Career == | === 1970s ===,100487,C,0,0,1
===,1,5,== Career == | === 1970s ===,100487,N,0,0,0
"In 1971, Warnes met Canadian songwriter and poet Leonard Cohen, and the two remained friends.",0,6,== Career == | === 1970s ===,100487,C,2,0,1
"She toured Europe with Cohen's band in 1972 and 1979 — first as a back-up singer and then as a vocal arranger and guest singer on Cohen's albums Live Songs (1973), Recent Songs (1979), Various Positions (1985), I'm Your Man (1988), The Future (1992), Field Commander Cohen: Tour of 1979 (2001), and Old Ideas (2012).",1,6,== Career == | === 1970s ===,100487,C,0,1,10
"Warnes later (1987) recorded a critically acclaimed audiophile album of Cohen songs, Famous Blue Raincoat.",2,6,== Career == | === 1970s ===,100487,C,1,0,1
"In 1972, Warnes released her third album, Jennifer, which was produced by John Cale.",3,6,== Career == | === 1970s ===,100487,C,2,0,1
"It was unavailable after the LP was deleted, until it was finally reissued in Japan in 2013 (Reprise WPCR-14865).",4,6,== Career == | === 1970s ===,100487,C,0,0,1
"In 1976, Warnes released the album Jennifer Warnes (Arista 4062), which contained her breakthrough single, ""Right Time of the Night"", which hit number 1 on Billboard's Easy Listening (Adult Contemporary) chart in April 1977 and number 6 on the Billboard Hot 100 chart in May 1977.",5,6,== Career == | === 1970s ===,100487,C,2,0,4
"Warnes recorded the song ""It Goes Like It Goes"" for the 1979 motion picture Norma Rae.",0,7,== Career == | === 1970s ===,100487,C,0,0,1
The song won the Academy Award for Best Original Song.,1,7,== Career == | === 1970s ===,100487,N,0,0,0
"Her 1979 single ""I Know A Heartache When I See One"", was a Top 10 Country hit and reached the Top 20 on both the Pop and Adult Contemporary charts.",2,7,== Career == | === 1970s ===,100487,C,0,0,1
=== 1980s,0,8,== Career == | === 1980s ===,100487,C,0,0,1
===,1,8,== Career == | === 1980s ===,100487,N,0,0,0
"Warnes recorded the Randy Newman composition ""One More Hour"" for the 1981 motion picture Ragtime.",0,9,== Career == | === 1980s ===,100487,C,2,0,2
This became her second song performance nominated for the Academy Award for Best Original Song.,1,9,== Career == | === 1980s ===,100487,N,0,0,0
"Warnes teamed up with Joe Cocker to record ""Up Where We Belong"" for the 1982 motion picture An Officer and a Gentleman.",2,9,== Career == | === 1980s ===,100487,C,2,0,1
"Written by Buffy Sainte-Marie, Will Jennings and Jack Nitzsche, the song won the Academy Award for Best Original Song, as well as a Golden Globe Award.",3,9,== Career == | === 1980s ===,100487,C,6,0,0
"The song also won Warnes and Cocker the Grammy Award for Best Pop Performance by a Duo or Group with Vocal, which was released as a single and hit No. 1 (for three weeks running) on the Billboard Hot 100 chart.",4,9,== Career == | === 1980s ===,100487,C,0,0,1
It was certified platinum for over two million sales in the United States.,5,9,== Career == | === 1980s ===,100487,C,0,1,0
"That same year, she recorded James Taylor's ""Millworker"" for the American Playhouse PBS production of Working.",6,9,== Career == | === 1980s ===,100487,C,1,0,1
"In 1985, she recorded a duet version with B. J. Thomas of the song ""As Long As We Got Each Other"", the theme for the TV show Growing Pains.",0,10,== Career == | === 1980s ===,100487,C,0,0,1
It was used as the opening theme for the second and third seasons.,1,10,== Career == | === 1980s ===,100487,N,0,0,0
"For the fourth season, the song was once again re-recorded with Thomas and Dusty Springfield.",2,10,== Career == | === 1980s ===,100487,C,2,0,1
"However, the Warnes version made its return for the fifth season and the seventh (final) season of the show.",3,10,== Career == | === 1980s ===,100487,N,0,0,0
"The same year, she recorded vocals for Leonard Cohen's record Various Positions, getting equal vocals credits with Cohen in the inside booklet.",4,10,== Career == | === 1980s ===,100487,C,2,0,1
"After releasing a praised tribute LP of Leonard Cohen's songs in 1987, Famous Blue Raincoat, to which Cohen contributed two new compositions, ""First We Take Manhattan"", which featured Stevie Ray Vaughan on guitar, and ""Ain't No Cure for Love"", she contributed vocals to Cohen's 1988 hit LP",5,10,== Career == | === 1980s ===,100487,C,3,0,2
"I'm Your Man, most notably to ""Take This Waltz"" and ""Tower of Song"".",6,10,== Career == | === 1980s ===,100487,N,0,0,0
"Warnes teamed with Bill Medley to record ""(I've Had)",0,11,== Career == | === 1980s ===,100487,C,2,0,0
"The Time of My Life"" for the 1987 motion picture Dirty Dancing.",1,11,== Career == | === 1980s ===,100487,C,0,0,1
This marked the third song performed by Warnes to win the Academy Award for Best Original Song and second for the Golden Globe Award in the same category.,2,11,== Career == | === 1980s ===,100487,N,0,0,0
