sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jeremy Steig (September 23, 1942 – April 13, 2016) was an American jazz flutist.",0,0,,351206,Y,2,1,1
==,0,1,== Biography ==,351206,N,0,0,0
Biography ==,1,1,== Biography ==,351206,N,0,0,0
"Steig was born in Manhattan, the son of New Yorker cartoonist William Steig and Elizabeth (Mead) Steig, head of the fine arts department at Lesley College.",0,2,== Biography ==,351206,C,2,1,0
"Steig was a maternal nephew of Margaret Mead and Leo Rosten, and was also the cousin of Mary Catherine Bateson.",1,2,== Biography ==,351206,C,3,0,0
"His song ""Howlin' For Judy"", from his 1970 album Legwork, was sampled in the Beastie Boys' 1994 single ""Sure Shot"", providing the main instrumental part of the song.",2,2,== Biography ==,351206,C,0,0,2
"Steig performed the role of ""The Pied Piper"", exclusively on flute, in the film Shrek Forever After, based on the character created by his father.",3,2,== Biography ==,351206,N,0,0,0
He lived in Japan with his wife Asako.,4,2,== Biography ==,351206,C,0,1,0
"He died in Yokohama from cancer on April 13, 2016.",5,2,== Biography ==,351206,C,0,1,1
"Four years after his death, Byroad Press published his memoir, Get Me Out of Here, fulfilling his final wish.",6,2,== Biography ==,351206,C,0,0,1
"The book is illustrated with Jeremy's ink drawings and, at his request, contains three final chapters and an epilogue by Asako.",7,2,== Biography ==,351206,N,0,0,0
==,0,3,== Discography ==,351206,N,0,0,0
Discography ==,1,3,== Discography ==,351206,N,0,0,0
===,0,4,== Discography == | === As leader ===,351206,N,0,0,0
As leader ===,1,4,== Discography == | === As leader ===,351206,N,0,0,0
1963:,0,5,== Discography == | === As leader ===,351206,C,0,0,1
Flute Fever (Columbia) Quartet with Denny Zeitlin,1,5,== Discography == | === As leader ===,351206,C,2,0,0
1968: Jeremy & The Satyrs (Reprise),0,6,== Discography == | === As leader ===,351206,C,0,0,1
1969:,0,7,== Discography == | === As leader ===,351206,C,0,0,1
What’s New (Verve) with Bill Evans Trio,1,7,== Discography == | === As leader ===,351206,C,2,0,0
1969:,0,8,== Discography == | === As leader ===,351206,C,0,0,1
This Is Jeremy Steig (Solid State),1,8,== Discography == | === As leader ===,351206,N,0,0,0
1970:,0,9,== Discography == | === As leader ===,351206,C,0,0,1
Legwork (Solid State),1,9,== Discography == | === As leader ===,351206,N,0,0,0
1970:,0,10,== Discography == | === As leader ===,351206,C,0,0,1
Wayfaring Stranger (Blue Note),1,10,== Discography == | === As leader ===,351206,N,0,0,0
1970:,0,11,== Discography == | === As leader ===,351206,C,0,0,1
Energy (Capitol),1,11,== Discography == | === As leader ===,351206,N,0,0,0
1971:,0,12,== Discography == | === As leader ===,351206,C,0,0,1
An Open Heart - Warriors Of The Rainbow (Akashic Records) with Fantazzi & Friends; a limited edition-private pressing release.,1,12,== Discography == | === As leader ===,351206,N,0,0,0
1974:,0,13,== Discography == | === As leader ===,351206,C,0,0,1
Monium (Columbia) with Eddie Gómez,1,13,== Discography == | === As leader ===,351206,N,0,0,0
1975:,0,14,== Discography == | === As leader ===,351206,C,0,0,1
