sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Juan García Esquivel (January 20, 1918 – January 3, 2002), often known mononymously as Esquivel!, was a Mexican band leader, pianist, and composer for television and films.",0,0,,38910,C,4,0,1
He is recognized today as one of the foremost exponents of a sophisticated style of largely instrumental music that combines elements of lounge music and jazz with Latin flavors.,1,0,,38910,C,0,0,1
"Esquivel is sometimes called ""The King of Space Age Pop"" and ""The Busby Berkeley of Cocktail Music"", and is considered one of the foremost exponents of a style of late 1950s-early 1960s quirky instrumental pop that became known (in retrospect) as ""Space Age Bachelor Pad Music"".",2,0,,38910,C,3,0,1
==,0,1,== Early life ==,38910,N,0,0,0
Early life ==,1,1,== Early life ==,38910,N,0,0,0
"He was born in 1918, in Tampico, Tamaulipas, and his family moved to Mexico City in 1928 where he became a self-taught musician from an early age.",0,2,== Early life ==,38910,C,0,2,2
"In interviews, Esquivel's family members have stated that the young boy started playing piano when he was around 6 years old, to the amazement of older musicians who would gather around him in disbelief and to his own delight exhibiting his musical gifts.",1,2,== Early life ==,38910,C,2,0,1
"They have also stated  that Esquivel continued to eschew formal musical training as he grew older, preferring to learn from books and by listening to and playing music instead.",2,2,== Early life ==,38910,C,2,0,0
==,0,3,== Music ==,38910,N,0,0,0
Music ==,1,3,== Music ==,38910,N,0,0,0
Esquivel played a style of late 1950s-early 1960s quirky instrumental pop known today as lounge music.,0,4,== Music ==,38910,C,2,0,2
"Esquivel's musical style was highly idiosyncratic, and although elements sound like his contemporaries, many stylistic traits distinguished his music and made it instantly recognizable.",1,4,== Music ==,38910,C,2,0,0
"These  included exotic percussion, wordless vocals, virtuoso piano runs, and exaggerated dynamic shifts.",2,4,== Music ==,38910,N,0,0,0
"He used many jazz-like elements; however, other than his piano solos, there is no improvisation, and the works are meticulously arranged by Esquivel himself, who considered himself a perfectionist as a composer, performer, and recording artist.",3,4,== Music ==,38910,C,2,0,0
"His orchestration employed novel instrumental combinations, such as Chinese bells, mariachi bands, whistling, and numerous percussion instruments, blended with orchestra, mixed chorus, and his own heavily ornamented piano style.",0,5,== Music ==,38910,N,0,0,0
"Vocal groups were often utilized to sing only nonsense syllables, most famously ""zu-zu"" and ""pow!""",1,5,== Music ==,38910,C,1,0,0
"A survey of Esquivel's recordings reveals a fondness for glissando, sometimes on a half-valved trumpet, sometimes on a kettle drum, but most frequently on pitched percussion instruments and steel guitars.",2,5,== Music ==,38910,C,2,0,0
"Esquivel's use of stereo recording was notable, and he occasionally employed two bands recording simultaneously in separate studios, such as on his album Latin-Esque (1962).",0,6,== Music ==,38910,C,2,0,1
"That album's song ""Mucha Muchacha"" makes unusual use of stereo separation, with the chorus and brass rapidly alternating in the left and right audio channels.",1,6,== Music ==,38910,C,3,0,0
"He arranged many traditional Mexican songs like ""Bésame Mucho"", ""La Bamba"", ""El Manisero"" (Cuban/Mexican) and ""La Bikina""; covered Brazilian songs like ""Aquarela do Brasil"" (also known simply as ""Brazil"") by Ary Barroso, ""Surfboard"" and ""Agua de Beber"" by Tom Jobim, and composed spicy lounge-like novelties such as ""Mini Skirt"", ""Yeyo"", ""Latin-Esque"", ""Mucha Muchacha"" and ""Whatchamacallit"".",0,7,== Music ==,38910,C,8,2,0
He was commissioned to compose the music of a Mexican children's TV show Odisea Burbujas.,1,7,== Music ==,38910,N,0,0,0
His concerts featured elaborate light shows years before such effects became popular in live music.,0,8,== Music ==,38910,C,0,0,1
"He performed in Las Vegas on several occasions, often as the opening act for Frank Sinatra.",1,8,== Music ==,38910,C,1,1,0
