sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Cabell ""Cab"" Calloway III (December 25, 1907 – November 18, 1994) was an American jazz singer, dancer, bandleader and actor.",0,0,,155965,Y,1,1,1
"He was associated with the Cotton Club in Harlem, where he was a regular performer and became a popular vocalist of the swing era.",1,0,,155965,C,0,2,0
His niche of mixing jazz and vaudeville won him acclaim during a career that spanned over 65 years.,2,0,,155965,C,0,0,1
Calloway was a master of energetic scat singing and led one of the most popular dance bands in the United States from the early 1930s to the late 1940s.,3,0,,155965,C,0,1,2
"His band included trumpeters Dizzy Gillespie, Jonah Jones, and Adolphus ""Doc"" Cheatham, saxophonists Ben Webster and Leon ""Chu"" Berry, guitarist Danny Barker, bassist Milt Hinton, and drummer Cozy Cole.",4,0,,155965,C,15,0,0
"Calloway had several hit records in the 1930s and 1940s, becoming known as the ""Hi-de-ho"" man of jazz for his most famous song, ""Minnie the Moocher"", originally recorded in 1931.",5,0,,155965,C,0,0,2
He reached the Billboard charts in five consecutive decades (1930s–1970s).,6,0,,155965,C,0,0,2
"Calloway also made several stage, film, and television appearances until his death in 1994 at the age of 86.",7,0,,155965,C,0,0,1
"He had roles in Stormy Weather (1943), Porgy and Bess (1953), The Cincinnati Kid (1965), and Hello Dolly! (1967).",8,0,,155965,C,0,0,4
His career saw renewed interest when he appeared in the 1980 film The Blues Brothers.,9,0,,155965,C,0,0,1
Calloway was the first African American musician to sell a million records from a single and to have a nationally syndicated radio show.,0,1,,155965,N,0,0,0
"In 1993, Calloway received the National Medal of Arts from the United States Congress.",1,1,,155965,C,0,0,1
He posthumously received the Grammy Lifetime Achievement Award in 2008.,2,1,,155965,C,0,0,1
"His song ""Minnie the Moocher"" was inducted into the Grammy Hall of Fame in 1999, and added to the Library of Congress' National Recording Registry in 2019.",3,1,,155965,C,0,0,2
He is also inducted into the Big Band and Jazz Hall of Fame and the International Jazz Hall of Fame.,4,1,,155965,N,0,0,0
==,0,2,== Early life ==,155965,N,0,0,0
Early life ==,1,2,== Early life ==,155965,N,0,0,0
"Calloway was born in Rochester, New York, on Christmas Day in 1907 to an African American family.",0,3,== Early life ==,155965,C,0,1,2
"His mother, Martha Eulalia Reed, was a Morgan State College graduate, teacher, and church organist.",1,3,== Early life ==,155965,C,2,1,0
"His father, Cabell Calloway Jr., graduated from Lincoln University of Pennsylvania in 1898, and worked as a lawyer and in real estate.",2,3,== Early life ==,155965,Y,1,1,1
"The family moved to Baltimore, Maryland, when Calloway was 11.",3,3,== Early life ==,155965,C,0,1,0
"Soon after, his father died and his mother remarried to John Nelson Fortune.",4,3,== Early life ==,155965,N,0,0,0
Calloway grew up in the West Baltimore neighborhood of Druid Hill.,5,3,== Early life ==,155965,C,0,2,0
"He often skipped school to earn money by selling newspapers, shining shoes, and cooling down horses at the Pimlico racetrack where he developed an interest in racing and betting on horse races.",6,3,== Early life ==,155965,C,0,1,0
"After he was caught playing dice on the church steps, his mother sent him to Downingtown Industrial and Agricultural School in 1921, a reform school run by his mother's uncle in Chester County, Pennsylvania.",7,3,== Early life ==,155965,C,0,2,1
Calloway resumed hustling when he returned to Baltimore and worked as a caterer while he improved his studies in school.,8,3,== Early life ==,155965,C,0,1,0
"He began private vocal lessons in 1922, and studied music throughout his formal schooling.",9,3,== Early life ==,155965,C,0,0,1
"Despite his parents' and teachers' disapproval of jazz, he began performing in nightclubs in Baltimore.",10,3,== Early life ==,155965,C,0,1,1
His mentors included drummer Chick Webb and pianist Johnny Jones.,11,3,== Early life ==,155965,C,2,0,0
"Calloway joined his high school basketball team, and in his senior year he started playing professional basketball with the Baltimore Athenians, a team in the Negro Professional Basketball League.",12,3,== Early life ==,155965,C,0,2,1
He graduated from Frederick Douglass High School in 1925.,13,3,== Early life ==,155965,C,0,0,1
==,0,4,== Music career ==,155965,N,0,0,0
Music career ==,1,4,== Music career ==,155965,N,0,0,0
===,0,5,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
1927–1929:,1,5,== Music career == | === 1927–1929: Early career ===,155965,C,0,0,1
Early career =,2,5,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
==,3,5,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
"In 1927, Calloway joined his older sister, Blanche Calloway, on tour for the popular black musical revue Plantation Days.",0,6,== Music career == | === 1927–1929: Early career ===,155965,C,2,0,2
"His sister became an accomplished bandleader before him, and he often credited her as his inspiration for entering show business.",1,6,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
"Calloway's mother wanted him to be a lawyer like his father, so once the tour ended he enrolled at Crane College in Chicago, but he was more interested in singing and entertaining.",2,6,== Music career == | === 1927–1929: Early career ===,155965,C,0,1,0
While at Crane he refused the opportunity to play basketball for the Harlem Globetrotters to pursue a singing career.,3,6,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
"Calloway spent most of his nights at Chicago's Dreamland Café, Sunset Cafe, and Club Berlin, performing as a singer, drummer, and master of ceremonies.",4,6,== Music career == | === 1927–1929: Early career ===,155965,C,0,3,2
"At Sunset Cafe, he was an understudy for singer Adelaide Hall.",5,6,== Music career == | === 1927–1929: Early career ===,155965,C,1,0,1
"There he met and performed with Louis Armstrong, who taught him to sing in the scat style.",6,6,== Music career == | === 1927–1929: Early career ===,155965,C,1,0,0
He left school to sing with the Alabamians band.,7,6,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
"In 1929, Calloway relocated to New York with the band.",8,6,== Music career == | === 1927–1929: Early career ===,155965,C,0,1,1
"They opened at the Savoy Ballroom on September 20, 1929.",9,6,== Music career == | === 1927–1929: Early career ===,155965,C,0,0,1
"When the Alabamians broke up, Armstrong recommended Calloway as a replacement singer in the musical revue Connie's Hot Chocolates.",10,6,== Music career == | === 1927–1929: Early career ===,155965,N,0,0,0
"He established himself as a vocalist singing ""Ain't Misbehavin'"" by Fats Waller.",11,6,== Music career == | === 1927–1929: Early career ===,155965,C,2,0,0
