sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jeffrey Hammond (born 30 July 1946), often known by his former stage name Jeffrey Hammond-Hammond, is an artist and retired musician best known for being the bassist of progressive rock band Jethro Tull from 1971 to 1975.",0,0,,777352,C,4,0,2
"With Jethro Tull, Hammond played on some of the band's most successful and well-known albums, including Aqualung (1971) and Thick as a Brick (1972).",1,0,,777352,C,1,0,2
"Hammond adopted the name ""Hammond-Hammond"" as a joke, since both his father's surname and mother's maiden name were the same.",0,1,,777352,C,1,0,0
"He also joked in interviews that his mother defiantly chose to keep her maiden name, just like Eleanor Roosevelt.",1,1,,777352,C,1,0,0
==,0,2,== Musician with Jethro Tull ==,777352,N,0,0,0
Musician with Jethro Tull ==,1,2,== Musician with Jethro Tull ==,777352,N,0,0,0
"One of several band members of Jethro Tull to originate from Blackpool, England, Hammond met the band's leader Ian Anderson in school when he was 17 years old, eventually joining a band with him and future band members John Evan and Barriemore Barlow.",0,3,== Musician with Jethro Tull ==,777352,Y,5,1,1
"After leaving grammar school Hammond opted to study painting rather than continue with music, but was convinced to join Jethro Tull in January 1971.",1,3,== Musician with Jethro Tull ==,777352,C,1,0,1
"Before joining the band as a performer, he appears to have spent much time with the band in the background.",2,3,== Musician with Jethro Tull ==,777352,N,0,0,0
"Anderson wrote songs about his friend's idiosyncrasies, of which the best known are ""A Song for Jeffrey"" (on the album",3,3,== Musician with Jethro Tull ==,777352,C,2,0,0
This Was),4,3,== Musician with Jethro Tull ==,777352,N,0,0,0
", ""Jeffrey Goes to Leicester Square"" (Stand Up) and ""For Michael Collins, Jeffrey and Me"" (Benefit).",5,3,== Musician with Jethro Tull ==,777352,C,5,2,0
"Introducing ""A Song for Jeffrey"" in the days before Hammond joined Jethro Tull, Anderson would portray him in slightly condescending terms as someone with emotional problems who lost his way easily, as described in the first line of the song.",6,3,== Musician with Jethro Tull ==,777352,C,3,0,1
"His eventual appearance as a band member, therefore, was something of a surprise.",7,3,== Musician with Jethro Tull ==,777352,N,0,0,0
"Hammond is also mentioned in the lyrics of the Benefit track ""Inside"".",8,3,== Musician with Jethro Tull ==,777352,C,1,0,0
"Hammond is credited with naming the ""claghorn"", a hybrid instrument.",0,4,== Musician with Jethro Tull ==,777352,C,1,0,0
Ian Anderson took the mouthpiece from a saxophone and bell of a toy trumpet and attached them to the body of a bamboo flute.,1,4,== Musician with Jethro Tull ==,777352,N,0,0,0
"The result can be heard on the track ""Dharma for One"" on the album This Was.",2,4,== Musician with Jethro Tull ==,777352,N,0,0,0
"According to Anderson, ""clag"" was a term Hammond used for feces, ""so 'claghorn' presumably because it sounded shit!""During the time of Jethro Tull's dramatic stage costumes, Hammond began to wear a black-and-white-striped suit and played a matching bass guitar; this became his trademark and a feature of the group's Thick as a Brick stage performance.",3,4,== Musician with Jethro Tull ==,777352,C,3,0,0
"He narrated the surreal piece ""The Story of the Hare Who Lost His Spectacles"" on the album A Passion Play, and the related short film.",4,4,== Musician with Jethro Tull ==,777352,N,0,0,0
"He also received credit, along with Anderson and John Evan, for writing the piece.",5,4,== Musician with Jethro Tull ==,777352,C,2,0,0
Hammond burned the suit in December 1975 upon his departure from the band.,0,5,== Musician with Jethro Tull ==,777352,C,1,0,1
"According to Ian Anderson's sleevenotes for the 2002 reissue of Tull's Minstrel in the Gallery, Hammond ""returned to his first love, painting, and put down his bass guitar, never to play again.""",1,5,== Musician with Jethro Tull ==,777352,C,2,0,1
"His replacement as bass player was John Glascock, a professional musician.",2,5,== Musician with Jethro Tull ==,777352,C,3,0,0
==,0,6,== Later appearances ==,777352,N,0,0,0
Later appearances ==,1,6,== Later appearances ==,777352,N,0,0,0
"Hammond made one last attempt to rejoin Jethro Tull in the mid-1980s, as told by Ian Anderson during Alan Freeman's Friday Rock Show in March 1988, while providing comments for the broadcast of Tull's show at Hammersmith Odeon which Capital Radio was airing.",0,7,== Later appearances ==,777352,Y,2,1,2
"According to Anderson, ""Jeffrey was almost about to re-join the band"", but despite one audition being made with the band, the bass player declared himself unable to play the rather difficult music of Jethro Tull and decided to give up.",1,7,== Later appearances ==,777352,C,3,0,0
Hammond attended Jethro Tull's 25th anniversary reunion party in 1994.,0,8,== Later appearances ==,777352,C,1,0,1
"He participated in an interview, along with Ian Anderson and Martin Barre, that was featured as a bonus track on the 1997 reissue of Thick as a Brick.",1,8,== Later appearances ==,777352,C,1,0,1
==,0,9,== Discography ==,777352,N,0,0,0
Discography ==,1,9,== Discography ==,777352,N,0,0,0
Aqualung (1971),0,10,== Discography ==,777352,C,0,0,1
Thick as a Brick (1972),0,11,== Discography ==,777352,C,0,0,1
"Living in the Past (compilation, 1972)",0,12,== Discography ==,777352,C,0,0,2
A Passion Play (1973),0,13,== Discography ==,777352,C,0,0,1
War Child (1974),0,14,== Discography ==,777352,C,0,0,1
Minstrel in the Gallery (1975),0,15,== Discography ==,777352,C,0,0,1
==,0,16,== References ==,777352,N,0,0,0
References ==,1,16,== References ==,777352,N,0,0,0
==,0,17,== External links ==,777352,N,0,0,0
External links ==,1,17,== External links ==,777352,N,0,0,0
Official biography of Jeffrey Hammond on Jethro Tull website: JethroTull.com,0,18,== External links ==,777352,C,2,0,0
