sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Hal Russell  (born Harold Russell Luttenbacher, August 28, 1926 – September 5, 1992) was an American free jazz composer, band leader and mult-instrumentalist who performed mainly on saxophone and drums but occasionally on trumpet or vibraphone.",0,0,,588756,Y,3,1,1
"Russel's fiery music was marked by significant humor, not unlike much of Dutch drummer Han Bennink's output.",1,0,,588756,C,2,0,0
His music was so accessible that People magazine hailed The Finnish Swiss Tour on ECM as one of its top 5 albums of the year.,2,0,,588756,C,0,1,1
Russell set the table for the free improv and free jazz scene which exploded later in the 1990s in Chicago.,3,0,,588756,Y,1,1,1
==,0,1,== Biography ==,588756,N,0,0,0
Biography ==,1,1,== Biography ==,588756,N,0,0,0
"Born in Detroit, Michigan, United States, and raised in Chicago, Illinois, from the eighth grade, Russell began playing drums at age four, but majored in trumpet at college; he subsequently drummed in several big bands, including those of Woody Herman and Boyd Raeburn.",0,2,== Biography ==,588756,C,4,5,0
"As with many young players in the mid-1940s, Russell's life was irreversibly changed by bebop.",1,2,== Biography ==,588756,C,1,0,0
"In the 1950s he worked with musicians including Miles Davis, Billie Holiday, Sonny Rollins, John Coltrane, and Duke Ellington.",2,2,== Biography ==,588756,C,10,0,1
He succumbed to drugs and was a heroin addict for ten years.,3,2,== Biography ==,588756,C,0,0,1
"In 1959, he joined the Joe Daley Trio, whose Newport' 1963, which was mostly studio material, was reputedly one of the earliest free jazz records.",4,2,== Biography ==,588756,C,1,0,2
"In the early 1970s, Russell was the regular percussionist for the band at the suburban Chicago Candlelight Dinner Playhouse.",5,2,== Biography ==,588756,Y,1,2,1
"Here he played mostly drums, but occasionally vibes and keyboards.",6,2,== Biography ==,588756,C,1,0,0
"At the same time he would host many young jazz musicians for jam sessions at his home, or in Chicago nightclubs.",7,2,== Biography ==,588756,C,0,1,1
"In 1979, Russell formed the NRG Ensemble, which for most of its existence featured saxophonist Mars Williams, multi-instrumentalist Brian Sandstrom, and percussionist Steve Hunt, among others.",0,3,== Biography ==,588756,Y,3,1,1
"At this time he starting playing tenor saxophone, soprano saxophone and trumpet, in addition to drums and vibes.",1,3,== Biography ==,588756,N,0,0,0
Russell finally issued his first album in 1981 for the Nessa label.,2,3,== Biography ==,588756,C,1,0,1
"In the late 1980s, the group began playing frequently in Europe, and began recording for ECM with The Finnish/Swiss Tour.",3,3,== Biography ==,588756,C,0,1,1
Russell led the NRG Ensemble until his death.,4,3,== Biography ==,588756,C,1,0,0
"In addition to the NRG Ensemble, Russell always maintained several auxiliary bands, a partnership with pianist Joel Futterman, the rock-oriented trio NRG 3 with Ed Ludwig on drums and Noel Kupersmith on bass, and The Flying Luttenbachers with Chad Organ on tenor sax and Weasel Walter on drums.",5,3,== Biography ==,588756,C,6,1,0
"Cited by some as a missing link between the AACM and later Chicago free jazz, Russell was experiencing greater public awareness before his death.",6,3,== Biography ==,588756,C,1,1,0
"Just after completing the semi-autobiographical album The Hal Russell Story, Russell died of a heart attack in September 1992.",7,3,== Biography ==,588756,C,1,0,1
==,0,4,== Discography ==,588756,N,0,0,0
Discography ==,1,4,== Discography ==,588756,N,0,0,0
"Elixir (Atavistic, 1979, issued 2001)",0,5,== Discography ==,588756,C,0,0,2
"NRG Ensemble (Nessa, 1981) – with NRG Ensemble",0,6,== Discography ==,588756,C,0,0,1
"Eftsoons (Nessa, 1981) – with Mars Williams",0,7,== Discography ==,588756,C,0,1,1
"Generation (Nessa, 1982) – with NRG Ensemble & Charles Tyler",0,8,== Discography ==,588756,C,1,0,1
"Conserving NRG (Principally Jazz, 1984) – with NRG Ensemble",0,9,== Discography ==,588756,C,0,0,1
"Hal on Earth (Abduction, 1989) – with NRG Ensemble",0,10,== Discography ==,588756,C,0,1,1
"The Finnish/Swiss Tour (ECM, 1991) – with NRG Ensemble",0,11,== Discography ==,588756,C,0,0,1
"Albert's Lullaby (Southport, 1991, issued 2000) - with Michael Staron",0,12,== Discography ==,588756,C,0,1,2
"Naked Colours (Silkheart, 1991 [1994]) – with Joel Futterman",0,13,== Discography ==,588756,C,1,0,2
"Hal's Bells (ECM, 1992)",0,14,== Discography ==,588756,C,0,0,1
"The Hal Russell Story (ECM, 1993) – with NRG EnsembleWith The Flying Luttenbachers",0,15,== Discography ==,588756,C,0,0,1
Destructo Noise Explosion!:,0,16,== Discography ==,588756,N,0,0,0
"Live at WNUR 2-6-92 (ugEXPLODE, 1992)",1,16,== Discography ==,588756,C,0,0,1
==,0,17,== References ==,588756,N,0,0,0
References ==,1,17,== References ==,588756,N,0,0,0
