sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Neil Leslie Diamond (born January 24, 1941) is an American singer-songwriter, musician and occasional actor.",0,0,,165113,C,0,1,1
"He has sold more than 100 million records worldwide, making him one of the best-selling musicians of all time.",1,0,,165113,N,0,0,0
"He has had ten No. 1 singles on the Hot 100 and Adult Contemporary charts: ""Cracklin' Rosie"", ""Song Sung Blue"", ""Longfellow Serenade"", ""I've Been This Way Before"", ""If You Know What I Mean"", ""Desirée"", ""You Don't Bring Me Flowers"", ""America"", ""Yesterday's Songs"", and ""Heartlight"".",2,0,,165113,C,0,0,1
Thirty-eight songs by Diamond have been featured in the Top 10 on the Billboard Adult Contemporary charts.,3,0,,165113,N,0,0,0
"He also played in movies such as The Jazz Singer, a musical drama film.",4,0,,165113,N,0,0,0
"Diamond was inducted into the Songwriters Hall of Fame in 1984 and into the Rock and Roll Hall of Fame in 2011, and he received the Sammy Cahn Lifetime Achievement Award in 2000.",0,1,,165113,C,2,0,3
"In 2011, he was an honoree at the Kennedy Center Honors, and he received the Grammy Lifetime Achievement Award in 2018.",1,1,,165113,C,0,0,2
"In 2019, his 1969 signature song ""Sweet Caroline"" was selected by the Library of Congress for preservation in the National Recording Registry for being ""culturally, historically, or aesthetically significant"".",2,1,,165113,C,0,0,2
==,0,2,== Early life and education ==,165113,N,0,0,0
Early life and education,1,2,== Early life and education ==,165113,N,0,0,0
==,2,2,== Early life and education ==,165113,N,0,0,0
"Diamond was born in Brooklyn, New York, to a Jewish family descended from Russian and Polish immigrants.",0,3,== Early life and education ==,165113,C,0,2,0
"His parents were Rose (née Rapoport) and Akeeba ""Kieve"" Diamond, a dry-goods merchant.",1,3,== Early life and education ==,165113,C,1,0,0
"He grew up in several homes in Brooklyn, having also spent four years in Cheyenne, Wyoming, where his father was stationed in the army.",2,3,== Early life and education ==,165113,C,0,2,1
"In Brooklyn he attended Erasmus Hall High School and was a member of the Freshman Chorus and Choral Club, along with classmate Barbra Streisand;: 155  Diamond recalled they were not close friends at the time: ""We were two poor kids in Brooklyn.",3,3,== Early life and education ==,165113,C,1,3,0
"We hung out in the front of Erasmus High and smoked cigarettes.""",4,3,== Early life and education ==,165113,C,1,0,0
"After his family moved to Brighton Beach, he attended Abraham Lincoln High School, and was a member of the fencing team.",5,3,== Early life and education ==,165113,C,1,1,0
"Also on the team was his best friend, future Olympic fencer Herb Cohen.",6,3,== Early life and education ==,165113,N,0,0,0
"For his 16th birthday, he received his first guitar.",7,3,== Early life and education ==,165113,N,0,0,0
