sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Anthony ""Rebop"" Kwaku Baah (13 February 1944 – 12 January 1983) was a Ghanaian percussionist who worked with the 1970s rock groups Traffic and Can.",0,0,,2834129,C,0,0,2
==,0,1,== Biography ==,2834129,N,0,0,0
Biography ==,1,1,== Biography ==,2834129,N,0,0,0
"Baah was born on 13 February 1944, in Konongo, Ghana.",0,2,== Biography ==,2834129,C,0,1,1
"In 1969, Baah performed on Randy Weston's album African Rhythms.",1,2,== Biography ==,2834129,C,2,0,1
"In the same year he worked with Nick Drake on the song ""Three Hours"", posthumously released in 2004 on the compilation album Made to Love Magic.",2,2,== Biography ==,2834129,C,2,0,3
"He then joined the English band Traffic in 1971, having met them in Sweden during a tour.",3,2,== Biography ==,2834129,C,0,1,1
"He appeared on the albums Welcome to the Canteen, The Low Spark of High Heeled Boys, Shoot Out at the Fantasy Factory, On the Road, and When the Eagle Flies.",4,2,== Biography ==,2834129,N,0,0,0
In 1973 he performed in the all-star Eric Clapton's Rainbow Concert.,0,3,== Biography ==,2834129,C,1,0,1
"After Traffic disbanded in 1974, he played on Steve Winwood’s self-titled debut solo album, which was released in 1977.",1,3,== Biography ==,2834129,C,0,0,2
"Also in 1977, he joined the German band Can along with former Traffic bassist Rosko Gee, playing with them until their breakup in 1979, appearing on the albums Saw Delight, Out of Reach and Can.",2,3,== Biography ==,2834129,Y,2,1,2
In 1982 Baah recorded an album with Zahara.,0,4,== Biography ==,2834129,C,0,1,1
"Baah died of a cerebral hemorrhage during a performance in Stockholm, Sweden in January 1983, where he was on tour with Jimmy Cliff.",1,4,== Biography ==,2834129,Y,2,2,1
"His final album, Melodies in a Jungle Man's Head, was released in its unfinished state.",2,4,== Biography ==,2834129,N,0,0,0
==,0,5,== Discography ==,2834129,N,0,0,0
Discography ==,1,5,== Discography ==,2834129,N,0,0,0
===,0,6,== Discography == | === Solo ===,2834129,N,0,0,0
Solo =,1,6,== Discography == | === Solo ===,2834129,N,0,0,0
==,2,6,== Discography == | === Solo ===,2834129,N,0,0,0
1972 Reebop,0,7,== Discography == | === Solo ===,2834129,C,0,0,1
1973 Anthony Reebop Kwaku Baah,0,8,== Discography == | === Solo ===,2834129,C,2,0,1
1977 Trance (with Ganoua),0,9,== Discography == | === Solo ===,2834129,C,0,0,1
1983 Melodies in a Jungle Man's Head,0,10,== Discography == | === Solo ===,2834129,C,0,0,1
===,0,11,== Discography == | === With Traffic ===,2834129,N,0,0,0
With Traffic =,1,11,== Discography == | === With Traffic ===,2834129,N,0,0,0
==,2,11,== Discography == | === With Traffic ===,2834129,N,0,0,0
1971  Welcome to the Canteen,0,12,== Discography == | === With Traffic ===,2834129,C,0,0,1
1971,0,13,== Discography == | === With Traffic ===,2834129,C,0,0,1
The Low Spark of High Heeled Boys,1,13,== Discography == | === With Traffic ===,2834129,N,0,0,0
1973 Shoot Out at the Fantasy Factory,0,14,== Discography == | === With Traffic ===,2834129,C,0,0,1
1973,0,15,== Discography == | === With Traffic ===,2834129,C,0,0,1
On the Road,1,15,== Discography == | === With Traffic ===,2834129,N,0,0,0
===,0,16,== Discography == | === With Can ===,2834129,N,0,0,0
With Can ===,1,16,== Discography == | === With Can ===,2834129,N,0,0,0
1977 Saw Delight,0,17,== Discography == | === With Can ===,2834129,C,0,0,1
1978 Out of Reach,0,18,== Discography == | === With Can ===,2834129,C,0,0,1
1979 Can,0,19,== Discography == | === With Can ===,2834129,C,0,0,1
===,0,20,== Discography == | === With others ===,2834129,N,0,0,0
With others ===,1,20,== Discography == | === With others ===,2834129,N,0,0,0
"1968 Wynder K. Frog, Out Of The Frying Pan",0,21,== Discography == | === With others ===,2834129,C,0,0,1
"1969 Randy Weston, African Cookbook",0,22,== Discography == | === With others ===,2834129,C,2,0,1
"1972 Jim Capaldi, Oh How We Danced",0,23,== Discography == | === With others ===,2834129,C,2,0,1
"1973 Eric Clapton, Eric Clapton's Rainbow Concert",0,24,== Discography == | === With others ===,2834129,C,1,0,1
"1973 Free, Heartbreaker, (played congas on ""Wishing Well"")",0,25,== Discography == | === With others ===,2834129,C,0,0,1
"1973 Rolling Stones, Goats Head Soup",0,26,== Discography == | === With others ===,2834129,C,0,0,1
"1973 Third World, Aiye-Keta (with Steve Winwood and Abdul Lasisi Amao)",0,27,== Discography == | === With others ===,2834129,C,2,0,1
"1974 Vivian Stanshall, Men Opening Umbrellas Ahead",0,28,== Discography == | === With others ===,2834129,C,2,0,1
"1975 Jim Capaldi, Short Cut Draw Blood",0,29,== Discography == | === With others ===,2834129,C,2,0,1
1975 Billy Cobham,0,30,== Discography == | === With others ===,2834129,C,2,0,1
A Funky Thide of Sings,1,30,== Discography == | === With others ===,2834129,N,0,0,0
"1977 Steve Winwood, Steve Winwood",0,31,== Discography == | === With others ===,2834129,C,4,0,1
1983,0,32,== Discography == | === With others ===,2834129,C,0,0,1
"The Unknown Cases, ""Masimbabele"" (12"" 45)",1,32,== Discography == | === With others ===,2834129,N,0,0,0
1983,0,33,== Discography == | === With others ===,2834129,C,0,0,1
"The Unknown Cases, Cuba",1,33,== Discography == | === With others ===,2834129,C,0,1,0
"1984 Wally Badarou, Echoes (played on the track ""Jungle"")",0,34,== Discography == | === With others ===,2834129,C,2,0,1
"1985 Free, ""Wishing Well"" 12"" remix (played congas)",0,35,== Discography == | === With others ===,2834129,C,1,0,1
==,0,36,== References ==,2834129,N,0,0,0
References ==,1,36,== References ==,2834129,N,0,0,0
==,0,37,== External links ==,2834129,N,0,0,0
External links ==,1,37,== External links ==,2834129,N,0,0,0
Rebop Kwaku Baah at Allmusic,0,38,== External links ==,2834129,C,2,0,0
Rebop Kwaku Baah at IMDb,0,39,== External links ==,2834129,C,2,0,0
