sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Michel Fugain (French pronunciation: ​[miʃɛl  fyɡɛ̃]; born 12 May 1942 in Grenoble, Isère, France) is a French singer and composer.",0,0,,2461503,Y,2,3,1
"Originally he released music along with his singers and dancers entitled ""Le Big Bazar"", but went for a more solo approach from 1977.",1,0,,2461503,C,0,0,1
"In 1967, he released his first album: Je n'aurai pas le temps (French: I won't have time).",2,0,,2461503,C,0,0,1
"The title track was later covered in English by John Rowles and was entitled ""If I Only Had Time"".",3,0,,2461503,C,2,0,0
==,0,1,== Discography ==,2461503,N,0,0,0
Discography ==,1,1,== Discography ==,2461503,N,0,0,0
===,0,2,== Discography == | === Albums ===,2461503,N,0,0,0
Albums ===,1,2,== Discography == | === Albums ===,2461503,N,0,0,0
"Je n'aurai pas le temps (I won't have time, 1967)",0,3,== Discography == | === Albums ===,2461503,C,0,0,1
"Les fleurs de mandarine (Mandarin flowers, 1967)",0,4,== Discography == | === Albums ===,2461503,C,0,0,1
"Une belle histoire (A beautiful story, 1972)",0,5,== Discography == | === Albums ===,2461503,C,0,0,1
"Fais comme l'oiseau (Do it like the bird, 1972)",0,6,== Discography == | === Albums ===,2461503,C,0,1,1
"Attention Mesdames et Messieurs (Attention, ladies and gentlemen, 1972)",0,7,== Discography == | === Albums ===,2461503,C,0,0,1
"Chante (Sing, 1973)",0,8,== Discography == | === Albums ===,2461503,C,0,0,1
"Jusqu'à demain peut-être (Until tomorrow maybe, 1973)",0,9,== Discography == | === Albums ===,2461503,C,0,0,2
"La fête (The celebration, 1973)",0,10,== Discography == | === Albums ===,2461503,C,0,0,1
"Bravo Monsieur le Monde (Bravo, mister World, 1973)",0,11,== Discography == | === Albums ===,2461503,C,0,0,1
"Tout va changer (Everything is going to change, 1973)",0,12,== Discography == | === Albums ===,2461503,C,0,0,1
"Les gentils, les méchants (Good people, bad people, 1973)",0,13,== Discography == | === Albums ===,2461503,C,0,0,1
"Les Acadiens (The Acadians, 1975)",0,14,== Discography == | === Albums ===,2461503,C,0,0,1
"Ring et Ding (Ring and ding, 1976)",0,15,== Discography == | === Albums ===,2461503,C,0,0,1
"Le chiffon rouge (The red rag, 1977)",0,16,== Discography == | === Albums ===,2461503,C,0,0,1
"Des rêves et du vent (Dreams and wind, 1988)",0,17,== Discography == | === Albums ===,2461503,C,0,0,1
"Viva La Vida (Spanish title which means Live life, 1988)",0,18,== Discography == | === Albums ===,2461503,C,0,0,1
"Où s'en vont (Where do they go, 1989)",0,19,== Discography == | === Albums ===,2461503,C,0,0,1
===,0,20,== Discography == | === Greatest hits ===,2461503,N,0,0,0
Greatest hits ===,1,20,== Discography == | === Greatest hits ===,2461503,N,0,0,0
Fais Comme L'Oiseau - 1972,0,21,== Discography == | === Greatest hits ===,2461503,C,0,1,1
C'est pas de l'amour mais c'e - 2012 No. 72 CAN,0,22,== Discography == | === Greatest hits ===,2461503,C,0,1,1
"Michel Fugain, Les années Big Bazar -2013 No. 54 FR",0,23,== Discography == | === Greatest hits ===,2461503,C,2,0,0
==,0,24,== Bibliography ==,2461503,N,0,0,0
Bibliography ==,1,24,== Bibliography ==,2461503,N,0,0,0
"Des rires et une larme (Paris, 2007)",0,25,== Bibliography ==,2461503,C,0,1,1
==,0,26,== References ==,2461503,N,0,0,0
References ==,1,26,== References ==,2461503,N,0,0,0
==,0,27,== External links ==,2461503,N,0,0,0
External links ==,1,27,== External links ==,2461503,N,0,0,0
(in French) Michel Fugain's official Web site,0,28,== External links ==,2461503,C,2,0,0
"""Une Belle Histoire"" by Michel Fugain played on chromatic harmonica",0,29,== External links ==,2461503,C,2,0,0
"Biography of Michel Fugain, from Radio France Internationale",0,30,== External links ==,2461503,C,2,0,0
