sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Dick James (born Leon Isaac Vapnick; 12 December 1920 – 1 February 1986) was a British music publisher and singer, and, together with his son Stephen, founded the DJM record label and recording studios, as well as (with Brian Epstein) the Beatles' publisher Northern Songs.",0,0,,571468,Y,3,1,1
==,0,1,== Early life ==,571468,N,0,0,0
Early life ==,1,1,== Early life ==,571468,N,0,0,0
"James was born on 12 December 1920 in the East End of London, to Polish Jewish immigrants.",0,2,== Early life ==,571468,Y,1,2,1
His father was a kosher butcher.,1,2,== Early life ==,571468,N,0,0,0
"He sang with North London dance bands in his early teens, and was a regular vocalist at the Cricklewood Palais by the age of seventeen.",2,2,== Early life ==,571468,C,0,1,0
"James joined the Henry Hall band, and made first radio broadcast in 1940, but joined the Army in 1942.",3,2,== Early life ==,571468,C,1,0,2
"After World War II he continued to sing with leading bands, including Geraldo's.",4,2,== Early life ==,571468,C,1,0,0
"Later still, James was also a part-time member of The Stargazers, a popular early 1950s vocal group.",5,2,== Early life ==,571468,C,3,0,1
In the 1950s he often appeared in the top ten Melody Maker vocal charts alongside the likes of Dickie Valentine and Frank Holder.,6,2,== Early life ==,571468,C,4,0,1
"He was the singer of the theme songs of The Adventures of Robin Hood and The Buccaneers, from British television in the 1950s, and was a friend and associate of the record producer George Martin.",0,3,== Early life ==,571468,C,2,0,1
==,0,4,== Switch to publishing ==,571468,N,0,0,0
Switch to publishing ==,1,4,== Switch to publishing ==,571468,N,0,0,0
James entered the music publishing business as his singing career tapered off.,0,5,== Switch to publishing ==,571468,C,1,0,0
In 1958 he joined Sidney Bron Music as a song-plugger but decided to leave and open Dick James Music in 1961.,1,5,== Switch to publishing ==,571468,Y,1,1,2
"In early 1963, he was contacted by Brian Epstein who was looking for a publisher for the second Beatles single, ""Please Please Me"".",2,5,== Switch to publishing ==,571468,C,1,0,1
"James called Philip Jones, producer of the TV show Thank Your Lucky Stars, played the record down the phone to him and secured the band's first nationwide television appearance.",3,5,== Switch to publishing ==,571468,C,1,0,0
"The pair subsequently established Northern Songs Ltd., with Beatles John Lennon and Paul McCartney, to publish Lennon and McCartney's original songs.",4,5,== Switch to publishing ==,571468,C,3,0,0
