sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Dame Gwyneth Jones  (born 7 November 1936) is a Welsh operatic dramatic soprano, widely regarded as  one of the greatest Wagnerian sopranos in the second half of the 20th century.",0,0,,2898019,C,3,0,2
==,0,1,== Early life and career ==,2898019,N,0,0,0
Early life and career,1,1,== Early life and career ==,2898019,N,0,0,0
==,2,1,== Early life and career ==,2898019,N,0,0,0
"Jones was born in Pontnewynydd, Wales.",0,2,== Early life and career ==,2898019,C,1,0,0
"Before becoming a professional singer, she worked as a secretary at the Pontypool foundry.",1,2,== Early life and career ==,2898019,C,0,1,0
"She studied music at the Royal College of Music, London, the Accademia Musicale Chigiana (Siena) as well as the International Opera Studio (Zürich).",2,2,== Early life and career ==,2898019,C,0,2,0
"After making her professional debut in 1962 as a mezzo-soprano in Gluck's opera Orfeo ed Euridice, she was engaged by the Zurich Opera House.",3,2,== Early life and career ==,2898019,C,1,0,1
"She discovered that her easy top range could enable her to sing soprano roles and she switched to the soprano repertoire from around 1964, her first major soprano role being Amelia in Verdi's Un ballo in maschera.",4,2,== Early life and career ==,2898019,C,1,0,1
"Jones came to prominence in 1964 when she stood in for Leontyne Price as Leonora in Verdi's Il trovatore at the Royal Opera House, Covent Garden.",5,2,== Early life and career ==,2898019,Y,2,1,1
"Her career then developed rapidly, and she met with success as Aïda, Leonore (in Fidelio), Desdemona (in Otello), Elisabeth (in Don Carlos), Donna Anna (in Don Giovanni), Cio-cio-san (in Madama Butterfly), Lady Macbeth (in Verdi's Macbeth), Santuzza (in Cavalleria rusticana), Octavian (in Der Rosenkavalier), Médée (in the Italian version) and Tosca.",6,2,== Early life and career ==,2898019,C,3,0,0
"From these, she gradually proceeded to heavier roles such as Chrysothemis (in Elektra), Salome, the Marschallin (in Der Rosenkavalier), Eva (in Die Meistersinger von Nürnberg), Senta (in Der fliegende Holländer), Kundry (in Parsifal), both Venus and Elisabeth (in Tannhäuser), Helena (in Strauss's Die ägyptische Helena), Ariadne (in Ariadne auf Naxos) and Sieglinde, as well as Brünnhilde (in Die Walküre).",7,2,== Early life and career ==,2898019,C,5,2,0
"She has appeared frequently at almost every major opera house in the world, including the Vienna State Opera, the Zurich Opera, the Royal Opera House, Covent Garden, the Bayerische Staatsoper, the San Francisco Opera, the Deutsche Oper Berlin, the Paris Opéra, the Teatro alla Scala, the Los Angeles Opera, the Metropolitan Opera, the Gran Teatre del Liceu, the Grand Théâtre de Genève, the Lyric Opera of Chicago, as well as many prominent opera and music festivals.",8,2,== Early life and career ==,2898019,C,0,7,0
She made her debut at Teatro alla Scala as Leonora in Il Trovatore on 4 April 1967.,0,3,== Early life and career ==,2898019,C,0,1,1
She returned to La Scala as the title role of Salome in January 1974.,1,3,== Early life and career ==,2898019,Y,1,1,1
"On 24 November 1972, she made her debut at the Metropolitan Opera House of New York as Sieglinde in Die Walküre.",2,3,== Early life and career ==,2898019,C,0,1,1
"Until her last appearance at the Met on 22 April 1995 (as Kundry in Parsifal), she sang 11 parts in 10 operas for 93 times at the Met; the most frequent part was the Marschallin in Der Rosenkavalier (20 times).",3,3,== Early life and career ==,2898019,C,0,0,1
In August 1979 she made her debut at Salzburg Summer Festival as the Marschallin.,4,3,== Early life and career ==,2898019,C,0,0,2
==,0,4,== Later career ==,2898019,N,0,0,0
Later career ==,1,4,== Later career ==,2898019,N,0,0,0
"Jones's large-scaled, powerful dramatic soprano voice, unusually robust vocal stamina, stage presence and acting abilities were widely admired.",0,5,== Later career ==,2898019,N,0,0,0
"One of her most noted achievements was her interpretation of Brünnhilde in the Bayreuth Jahrhundertring (Centenary Ring) in 1976, celebrating the centenary of both the festival and the first performance of the complete cycle, conducted by Pierre Boulez and staged by Patrice Chéreau.",0,6,== Later career ==,2898019,C,1,0,1
It was recorded and filmed in 1979 and 1980 for both video and audio discs.,1,6,== Later career ==,2898019,C,0,0,1
The recording won a Grammy in 1983.,2,6,== Later career ==,2898019,C,0,0,1
Her career at Bayreuth Festival is as below:,0,7,== Later career ==,2898019,N,0,0,0
