sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Omara Portuondo Peláez (born 29 October 1930) is a Cuban singer and dancer.,0,0,,840622,Y,2,1,1
"A founding member of the popular vocal group Cuarteto d'Aida, Portuondo has collaborated with many important Cuban musicians during her long career, including Julio Gutiérrez, Juanito Márquez and Chucho Valdés.",1,0,,840622,C,1,0,0
"Although primarily known for her rendition of boleros, she has recorded in a wide range of styles from jazz to son cubano.",2,0,,840622,N,0,0,0
"Since 1996, she has been part of the Buena Vista Social Club project, touring extensively and recording several albums with the ensemble.",3,0,,840622,C,0,0,1
"She won a Latin Grammy Award for Best Contemporary Tropical Album in 2009 and a Latin Grammy Lifetime Achievement Award in 2019, and she received three Grammy Award nominations.",4,0,,840622,C,0,0,2
==,0,1,== Early life and career ==,840622,N,0,0,0
Early life and career,1,1,== Early life and career ==,840622,N,0,0,0
==,2,1,== Early life and career ==,840622,N,0,0,0
"Born on 29 October 1930 in the Cayo Hueso neighborhood of Havana, Portuondo had three sisters.",0,2,== Early life and career ==,840622,C,0,2,1
"Her mother, Esperanza Peláez, came from a wealthy family of Spanish ancestry, and had created a scandal by running off with and marrying a black professional baseball player, Bartolo Portuondo.",1,2,== Early life and career ==,840622,C,1,1,0
"Omara joined the dance group  of the Cabaret Tropicana in 1950, following her elder sister, Haydee.",2,2,== Early life and career ==,840622,C,0,1,1
"She also danced in the Mulatas de Fuego in the theatre Radiocentro, and in other dance groups.",3,2,== Early life and career ==,840622,N,0,0,0
"The two sisters also used to sing for family and friends, and they also performed in Havana clubs.",4,2,== Early life and career ==,840622,C,0,1,0
"Portuondo and Haydee then in 1947 joined the Loquibambia Swing, a group formed by the blind pianist Frank Emilio Flynn.",5,2,== Early life and career ==,840622,C,2,0,1
"From 1952–1953, she sang for the Orquesta Anacaona, and later in 1953 both sisters joined (together with Elena Burke and Moraima Secada) the singing group Cuarteto d'Aida, formed and directed by pianist Aida Diestro.",6,2,== Early life and career ==,840622,C,5,0,2
"The group had considerable success, touring the United States, performing with Nat King Cole at the Tropicana, and recording a 1957 album for RCA Victor.",7,2,== Early life and career ==,840622,Y,2,2,1
"In 1958, pianist and composer Julio Gutiérrez invited Portuondo to sing for his ensemble in a series of recordings bridging jazz and Cuban music for the record label Velvet.",8,2,== Early life and career ==,840622,C,0,0,1
"The result was Magia Negra, her debut solo album.",9,2,== Early life and career ==,840622,N,0,0,0
"Haydee left the Cuarteto d'Aida in 1961 in order to live in the US, and Omara continued singing with the quartet until 1967.",10,2,== Early life and career ==,840622,C,0,1,2
== 1967–present ==,0,3,== 1967–present ==,840622,C,0,0,1
"In 1967, Portuondo began to focus on her solo career, recording two albums for Areito, Omara Portuondo and Esta es Omara Portuondo.",0,4,== 1967–present ==,840622,C,4,0,1
"In the same year she represented Cuba at the Sopot Festival in Poland, singing Juanito Márquez' ""Como un milagro"".",1,4,== 1967–present ==,840622,Y,1,3,1
"Alongside her solo work, in the 1970s she sang with the charanga Orquesta Aragón, and toured with them abroad.",2,4,== 1967–present ==,840622,C,0,0,1
"In 1974, she recorded with guitarist Martín Rojas, an album in which she lauds Salvador Allende and the people of Chile a year after the military coup led by General Augusto Pinochet.",0,5,== 1967–present ==,840622,Y,2,1,2
"Among other hits from the album, she sang Carlos Puebla's hit ""Hasta Siempre, Comandante"", which refers to Ché Guevara.",1,5,== 1967–present ==,840622,C,3,0,0
"She also recorded ""Y que se sepa"", with one of the most successful Cuban bands of the late 20th century, Los Van Van.",2,5,== 1967–present ==,840622,C,0,1,1
"Later on she performed with Juan Formell, singing Formell's song ""Tal vez"", a song she recorded later on with Maria Bethania.",3,5,== 1967–present ==,840622,C,3,0,0
"During the 1970s and 1980s, Portuondo enjoyed success at home and abroad, with tours, albums (including one of her most lauded recordings in 1984 with Adalberto Álvarez), film roles, and her own television series.",4,5,== 1967–present ==,840622,C,0,0,2
"In 2004, the International Red Cross appointed her International Ambassador, the first Cuban musician to hold this title, in Montreal, Canada.",0,6,== 1967–present ==,840622,C,0,3,1
