sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Sidney Jay Sheinberg (January 14, 1935 – March 7, 2019) was an American lawyer and entertainment executive.",0,0,,3136059,C,0,1,1
He served as President and CEO of MCA Inc. and Universal Studios for over 20 years.,1,0,,3136059,C,0,0,1
==,0,1,== Early life and education ==,3136059,N,0,0,0
Early life and education,1,1,== Early life and education ==,3136059,N,0,0,0
==,2,1,== Early life and education ==,3136059,N,0,0,0
"Sheinberg, the son of Jewish immigrants, a Ukrainian mother, Tillie (Grossman), and a Polish father, Harry Sheinberg, grew up in Corpus Christi, Texas where he was born on January 14, 1935.",0,2,== Early life and education ==,3136059,C,0,1,1
"In 1955, Sheinberg graduated from Columbia University and subsequently attended Columbia Law School, as both a Harlan Fiske Stone and James Kent Scholar, where he obtained his JD.",1,2,== Early life and education ==,3136059,C,2,0,1
Sheinberg was a recipient of Columbia Law School's highest honors awarded to alumni: the Medal of Excellence and the John Jay Award.,2,2,== Early life and education ==,3136059,N,0,0,0
==,0,3,== Career ==,3136059,N,0,0,0
Career ==,1,3,== Career ==,3136059,N,0,0,0
"In the summer of 1958, Sheinberg arrived in California where he accepted a teaching position at UCLA School of Law.",0,4,== Career ==,3136059,C,0,1,2
"In 1959 while awaiting the results of his California Bar Examination, he joined the legal department of Revue Productions, the former television subsidiary of MCA Inc., and the predecessor of Universal Television, and began his career in the entertainment industry.",1,4,== Career ==,3136059,C,0,1,1
"In 1962, Sheinberg was involved in MCA's acquisition of Universal.",2,4,== Career ==,3136059,C,0,0,1
Sheinberg is credited with discovering director Steven Spielberg.,3,4,== Career ==,3136059,C,1,0,0
"In the late 1960s, Sheinberg had seen Spielberg's first short film, Amblin, and signed the director, then 20, to a 7-year contract to the MCA/Universal Television in 1968.",4,4,== Career ==,3136059,C,1,0,2
"As recounted by Steven Spielberg on numerous occasions, Sheinberg famously told him, ""a lot of people will stick with you in success; I'll stick with you in failure.",5,4,== Career ==,3136059,C,1,0,0
"""In 1971, Sheinberg became president of Universal Television.",6,4,== Career ==,3136059,C,0,0,1
"In June 1973, Sheinberg was elected President and Chief Operating Officer of MCA, Inc. and Universal Studios, serving alongside Lew Wasserman.",7,4,== Career ==,3136059,C,1,0,1
"Having the benefit of being guided by Lew Wasserman, Sheinberg acknowledged that an essential part of being a mentor is having confidence in the people you're guiding and mentoring.",8,4,== Career ==,3136059,C,1,0,0
"Together they transformed Universal from a second-string studio, dependent on its television productions, into a major player.",9,4,== Career ==,3136059,N,0,0,0
"Under Sheinberg's leadership, Universal released what were, at the time of each of their releases, the highest-grossing films of each of the last three decades of the twentieth century.",10,4,== Career ==,3136059,C,0,0,2
"All three films were Universal/Spielberg projects, beginning with 1975's Jaws, 1982's E.T. the Extra-Terrestrial and concluding with 1993's Jurassic Park.",11,4,== Career ==,3136059,C,1,0,3
"During pre-production, Jaws was always on thin ice.",0,5,== Career ==,3136059,N,0,0,0
"Sheinberg attached Spielberg to the project and despite many headwinds, pushed for the picture to be released.",1,5,== Career ==,3136059,C,1,0,0
He hired his wife to appear in the film.,2,5,== Career ==,3136059,N,0,0,0
"When 1975's Jaws ran over budget, Sheinberg had Spielberg's back—what skeptics dismissed as an overpriced B-movie became a horror classic that defined the new summer-blockbuster genre.",3,5,== Career ==,3136059,C,1,0,1
(The $471 million it collected worldwide would be more than $1.9 billion today.)Other high-performing films credited to him are Schindler's List (1993) and Back to the Future (1985).,4,5,== Career ==,3136059,C,0,0,4
"Sheinberg famously wanted to change the name from ""Back to the Future"" to ""Space Man From Pluto"" despite the film having nothing to do with outer space, spacemen, or the dwarf planet Pluto.",5,5,== Career ==,3136059,C,0,2,1
"In 1982, Thomas Keneally published his historical novel Schindler's Ark, which he wrote after a chance meeting with Leopold Pfefferberg in Los Angeles in 1980.",6,5,== Career ==,3136059,Y,2,1,2
