sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Floyd Dixon (February 8, 1929 – July 26, 2006) was an American rhythm-and-blues pianist and singer.",0,0,,3816378,Y,2,1,1
==,0,1,== Life and career ==,3816378,N,0,0,0
Life and career ==,1,1,== Life and career ==,3816378,N,0,0,0
"Dixon was born in Marshall, Texas.",0,2,== Life and career ==,3816378,C,0,1,0
"Some sources give his birth name as Jay Riggins, Jr., although he himself stated that Floyd Dixon was his real name and that his parents were Velma and Ford Dixon.",1,2,== Life and career ==,3816378,C,4,1,0
"Growing up, he was influenced by blues, gospel, jazz and country music.",2,2,== Life and career ==,3816378,N,0,0,0
"His family moved to Los Angeles, California, in 1942.",3,2,== Life and career ==,3816378,C,0,1,1
"There Dixon met Charles Brown, who had an influence on his music.",4,2,== Life and career ==,3816378,C,2,0,0
"The self-dubbed ""Mr. Magnificent"", Dixon signed a recording contract with Modern Records in 1949, specializing in jump blues and sexualized songs like ""Red Cherries"", ""Wine Wine Wine"", ""Too Much Jelly Roll"" and ""Baby Let's",5,2,== Life and career ==,3816378,C,2,0,1
Go,6,2,== Life and career ==,3816378,N,0,0,0
Down to the Woods,7,2,== Life and career ==,3816378,N,0,0,0
""".",8,2,== Life and career ==,3816378,N,0,0,0
"Both ""Dallas Blues"" and ""Mississippi Blues"", credited to the Floyd Dixon Trio, reached the Billboard R&B chart in 1949, as did ""Sad Journey Blues"", issued by Peacock Records in 1950.",9,2,== Life and career ==,3816378,Y,2,1,2
"Dixon replaced Charles Brown on piano and vocals in the band Johnny Moore's Three Blazers in 1950, when Brown departed to start a solo career.",10,2,== Life and career ==,3816378,C,3,0,1
"The group recorded for Aladdin Records and reached the R&B chart with ""Telephone Blues"" (credited to Floyd Dixon with Johnny Moore's Three Blazers).",11,2,== Life and career ==,3816378,C,2,0,0
"Staying with the record label, Dixon had a small hit under his own name in 1952 with ""Call Operator 210"".",12,2,== Life and career ==,3816378,C,2,0,1
"He switched to Specialty Records in 1952 and to Cat Records, a subsidiary of Atlantic Records in 1954.",13,2,== Life and career ==,3816378,C,0,0,2
"""Hey Bartender"" (later covered by the Blues Brothers) and ""Hole in the Wall"" were released during this time.",14,2,== Life and career ==,3816378,N,0,0,0
"In the 1970s Dixon left the music industry for a quieter life in Texas, though he did occasional tours in the 1970s and 1980s.",0,3,== Life and career ==,3816378,Y,2,1,2
"In 1984 he was commissioned to write ""Olympic Blues"" for the 1984 Summer Olympics.",1,3,== Life and career ==,3816378,C,0,0,2
"In 1993, Dixon received a Pioneer Award from the Rhythm and Blues Foundation.",2,3,== Life and career ==,3816378,C,2,0,1
"In the mid-1990s, he secured a contract with Alligator Records, releasing the critically acclaimed album Wake Up and Live.",3,3,== Life and career ==,3816378,N,0,0,0
"On June 1 and 2, 2006, Dixon hosted a concert with Pinetop Perkins and Henry Gray, celebrating the intergenerational aspect of blues piano.",4,3,== Life and career ==,3816378,C,5,0,1
"The band was led by Kid Ramos and included Larry Taylor and Richard ""Bigfoot"" Innes.",5,3,== Life and career ==,3816378,C,4,0,0
"Kim Wilson, Fred Kaplan (from the Hollywood Blue Flames) and Lynwood Slim also performed.",6,3,== Life and career ==,3816378,C,5,1,0
"This concert was recorded and released on the DVD Time Brings About a Change by HighJohn Records on March 6, 2013.",7,3,== Life and career ==,3816378,C,0,0,1
"Dixon died of kidney failure in Orange County, California, in July 2006, at the age of 77, having suffered from cancer.",8,3,== Life and career ==,3816378,Y,1,1,1
"A public memorial service was held in Grace Chapel, at the Inglewood Park Cemetery.",9,3,== Life and career ==,3816378,N,0,0,0
==,0,4,== Discography ==,3816378,N,0,0,0
Discography ==,1,4,== Discography ==,3816378,N,0,0,0
===,0,5,== Discography == | === Chart singles ===,3816378,N,0,0,0
Chart singles =,1,5,== Discography == | === Chart singles ===,3816378,N,0,0,0
==,2,5,== Discography == | === Chart singles ===,3816378,N,0,0,0
===,0,6,== Discography == | === LP releases ===,3816378,N,0,0,0
LP releases =,1,6,== Discography == | === LP releases ===,3816378,N,0,0,0
==,2,6,== Discography == | === LP releases ===,3816378,N,0,0,0
