sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Bridget St John (born Bridget Anne Hobbs; 4 October 1946 in Surrey, England) is an English singer-songwriter and guitarist, best known for the three albums she recorded between 1969 and 1972 for John Peel's Dandelion record label.",0,0,,1213916,Y,4,2,2
"Peel produced her debut album, Ask Me No Questions.",1,0,,1213916,C,1,0,0
She also recorded a large number of BBC Radio and Peel sessions and toured regularly on the British college and festival circuit.,2,0,,1213916,C,1,1,0
"St John appeared at leading folk venues in the UK, along with other folk and pop luminaries of the time such as Nick Drake, Paul Simon, and David Bowie, among others.",3,0,,1213916,C,5,1,0
In 1974 she was voted fifth most popular female singer in that year's Melody Maker readers poll.,4,0,,1213916,C,0,0,2
"Blessed with a ""rich cello-like"" vocal style, she is also an accomplished guitar player who credits John Martyn and Michael Chapman as her ""musical brothers"".",5,0,,1213916,C,4,0,0
==,0,1,== Biography ==,1213916,N,0,0,0
Biography ==,1,1,== Biography ==,1213916,N,0,0,0
===,0,2,== Biography == | === Early life ===,1213916,N,0,0,0
Early life =,1,2,== Biography == | === Early life ===,1213916,N,0,0,0
==,2,2,== Biography == | === Early life ===,1213916,N,0,0,0
St John grew up in a musical household where her mother and sisters were all accomplished pianists.,0,3,== Biography == | === Early life ===,1213916,N,0,0,0
"She took piano lessons at her mother's behest, but she did not get along with her teacher and quit when she was 11.",1,3,== Biography == | === Early life ===,1213916,N,0,0,0
"After studying the viola for two years and then the trumpet for two years, St John bought a guitar with 20 pounds her grandmother gave her shortly before she finished high school.",2,3,== Biography == | === Early life ===,1213916,C,0,0,2
"Her first performances were at Sheffield University in 1964–5, and her very first ""proper gig"" was at a pub in Rotherham.",3,3,== Biography == | === Early life ===,1213916,C,0,2,1
"In 1967, St John spent three months in Aix-en-Provence as part of her French studies.",4,3,== Biography == | === Early life ===,1213916,C,0,1,2
During this period she met American singer-songwriter Robin Frederick.,5,3,== Biography == | === Early life ===,1213916,C,0,1,0
===,0,4,"== Biography == | === Solo career, 1968–1974 ===",1213916,N,0,0,0
"Solo career, 1968–1974",1,4,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,0,0,1
===,2,4,"== Biography == | === Solo career, 1968–1974 ===",1213916,N,0,0,0
"When it was time to return to England, St John travelled back to London with Robin Frederick.",0,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,1,2,0
It was through Frederick that St John met John Martyn when he was living in Richmond.,1,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,3,0,0
He was instrumental in getting St John's music out to a larger audience.,2,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,N,0,0,0
"In 1968, a mutual poet friend of theirs, Pete Roche, put St John in touch with John Peel for his ""Nightride"" radio show.",3,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,1,0,2
St John's first recording sessions for Peel were recorded by Al Stewart in 1968 on Stewart's ReVox.,4,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,3,0,1
"The four songs she recorded were released on John Peel Presents Top Gear, Peel's 1969 compilation of BBC demos.",5,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,2,0,2
"The four songs were: ""The River"" (written by Martyn), ""Song To Keep You Company"" (written by St John), ""Night In The City"" (written by Joni Mitchell), and ""Lazarus"" (traditional).",6,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,3,0,1
Peel and Clive Selwood formed Dandelion initially to release St John's music.,7,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,1,0,0
"St John's 1969 debut album for Dandelion, Ask Me No Questions, was produced by Peel and recorded in nine to ten hours.",8,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,1,0,2
"""Curl Your Toes"" and ""Ask Me No Questions"" featured Martyn on second guitar.",9,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,N,0,0,0
"Richie Unterberger reviewing for AllMusic called the album ""music for wandering through meadows on overcast days"", while admitting that the songs are not as good as those of the musically similar Nick Drake.",10,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,2,0,1
"In 1970, St John recorded a vocal duet with Kevin Ayers on ""The Oyster and the Flying Fish"" for his Shooting at the Moon release.",11,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,Y,2,1,1
"Her second album, Songs for the Gentle Man, was produced by Ron Geesin and released in 1971.",12,5,"== Biography == | === Solo career, 1968–1974 ===",1213916,C,2,0,1
