sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Ferlin Eugene Husky (December 3, 1925 – March 17, 2011) was an early American country music singer who was equally adept at the genres of traditional honky-tonk, ballads, spoken recitations, and rockabilly pop tunes.",0,0,,344562,C,0,1,1
He had two dozen top-20 hits in the Billboard country charts between 1953 and 1975; his versatility and matinee-idol looks propelled a seven-decade entertainment career.,1,0,,344562,C,0,0,1
"In the 1950s and 1960s, Husky's hits included ""Gone"" and ""Wings of a Dove"", each reaching number one on the country charts.",2,0,,344562,C,0,0,1
"He also created a comic outspoken hayseed character, Simon Crum; and recorded under the stage name Terry Preston from 1948 to 1953.",3,0,,344562,C,0,0,1
"In 2010, Husky was inducted into the Country Music Hall of Fame.",4,0,,344562,C,0,0,1
==,0,1,== Biography ==,344562,N,0,0,0
Biography ==,1,1,== Biography ==,344562,N,0,0,0
"Husky was born in Gumbo, Missouri, an unincorporated community in northwestern St. Francois County, Missouri.",0,2,== Biography ==,344562,C,0,1,0
"His mother named him Furland, but his name was misspelled on his birth certificate.",1,2,== Biography ==,344562,N,0,0,0
Husky grew up on a farm near Flat River and attended school in Irondale.,2,2,== Biography ==,344562,C,0,2,0
He learned guitar from an uncle.,3,2,== Biography ==,344562,N,0,0,0
"After dropping out of high school, Husky moved to St. Louis, where he worked as a truck driver and steel mill worker while performing in honky tonks at night.",4,2,== Biography ==,344562,C,0,0,1
"During World War II, Husky served in the United States Merchant Marine for five years, entertaining troops on transport ships.",5,2,== Biography ==,344562,C,0,0,1
His Crum character evolved from stories he told at the time about a Missouri neighbor named Simon Crump.,6,2,== Biography ==,344562,C,0,1,0
His website states that his ship participated in the D-Day invasion of Cherbourg.,7,2,== Biography ==,344562,C,0,1,0
"After the war, Husky continued to develop the Crum character while working as a disc jockey in Missouri and then Bakersfield, California, in the late 1940s.",8,2,== Biography ==,344562,C,0,2,1
"He began using the moniker Terry Preston at the suggestion of Smiley Burnette, who claimed Ferlin Husky would never work on a marquee.",9,2,== Biography ==,344562,C,4,0,0
"As a honky-tonk singer, Husky signed with Capitol Records in 1953 under the guidance of Cliffie Stone, also the manager for Tennessee Ernie Ford.",10,2,== Biography ==,344562,C,4,0,1
"With Capitol Records, he returned to using his given name.",11,2,== Biography ==,344562,N,0,0,0
"A few singles failed, before ""A Dear John Letter"" with Jean Shepard became a number-one hit.",12,2,== Biography ==,344562,C,2,0,0
"The follow-up was called ""Forgive Me John"".",13,2,== Biography ==,344562,N,0,0,0
