sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Richard James Joseph Dobson II (March 19, 1942 – December 16, 2017) was an American singer-songwriter and author.",0,0,,3266294,Y,4,1,1
"Dobson was part of the outlaw country movement and spent time in the 1970s with Townes Van Zandt, Mickey White, Rex ""Wrecks"" Bell, Guy Clark, Steve Earle, Rodney Crowell, and ""Skinny"" Dennis Sanchez.",1,0,,3266294,C,11,0,1
==,0,1,== Life and music ==,3266294,N,0,0,0
Life and music ==,1,1,== Life and music ==,3266294,N,0,0,0
"Dobson was born in Tyler, Texas, United States, and grew up in Houston and Corpus Christi.",0,2,== Life and music ==,3266294,C,0,4,0
"He attended St. Thomas High School in Houston and graduated from St. Michael’s in Santa Fe, New Mexico in 1960.",1,2,== Life and music ==,3266294,C,0,2,1
"During Dobson’s brief stint at Georgetown University for international relations, he was influenced by folk music and bluegrass.",2,2,== Life and music ==,3266294,N,0,0,0
"He took off from school for several years and spent some time in Colombia; eventually, he returned to Houston and enrolled at the University of St. Thomas, graduating with a degree in Spanish in 1966.",3,2,== Life and music ==,3266294,C,0,2,2
"After graduation, he went to Chile with the Peace Corps for a year and a half, taught for a year in Michigan, tried his hand at being a writer in New York City, and grew more confident in his guitar skills.",4,2,== Life and music ==,3266294,C,0,3,2
Dobson moved to Nashville in 1971 with just a handful of songs already written.,0,3,== Life and music ==,3266294,Y,2,1,1
He had read an article about Kris Kristofferson’s success as a college-educated musician and felt inspired to follow suit.,1,3,== Life and music ==,3266294,N,0,0,0
"He shared a house with Rodney Crowell and ""Skinny"" Dennis Sanchez and began to meet other songwriters, including Guy Clark, Townes Van Zandt, and Mickey White.",2,3,== Life and music ==,3266294,C,8,0,0
"Guy Clark demoed Dobson's ""Baby Ride Easy"" and, later, co-wrote the song ""Old Friends"" with Susanna Clark and Dobson.",3,3,== Life and music ==,3266294,C,6,0,0
"He later toured Jackson Hole and the Rockies with Van Zandt, White, and Rex Bell.",4,3,== Life and music ==,3266294,C,1,1,0
"Dobson also appeared in Heartworn Highways, a documentary that featured members of the Texas music scene - some living in Nashville - including Van Zandt, Clark, Steve Earle, and Rodney Crowell.",5,3,== Life and music ==,3266294,C,5,2,0
Dobson spent most of his life moving back and forth between Texas and Tennessee.,0,4,== Life and music ==,3266294,C,1,2,0
"He worked on shrimp boats in Galveston and oil rigs in the Gulf with Rex Bell when he needed money and a break from the industry, but he kept writing and playing even when he was on the ocean.",1,4,== Life and music ==,3266294,C,1,0,0
"He wrote the oft-recorded song ""Baby Ride Easy"" on a drilling rig off the shore of Louisiana before he first headed to Nashville.",2,4,== Life and music ==,3266294,C,0,2,0
"When Dobson was in Houston, he frequently played Anderson Fair and the Old Quarter.",3,4,== Life and music ==,3266294,Y,1,2,1
"On August 13, 1977, he appeared with St. Elmo’s Fire on The Lil Ol’ Show That Comes on After Monty Python.",4,4,== Life and music ==,3266294,C,0,0,1
"In Tennessee, he played at the Bluebird Cafe in 1982 with Kathy Mattea, Hugh Moffat, and R.D. Mowery.",5,4,== Life and music ==,3266294,Y,3,2,1
"On January 22, 1995, Dobson and Townes Van Zandt were live guests on KUT radio.",6,4,== Life and music ==,3266294,C,3,0,1
"Hosted by Larry Monroe, they discussed their music, Blaze Foley, and played several songs.",7,4,== Life and music ==,3266294,C,3,0,0
"Dobson released his first album, In Texas Last December, in 1977 through Buttermilk Records.",0,5,== Life and music ==,3266294,Y,2,1,2
"He home-produced four albums, including Save the World (1983) and True West (1986).",1,5,== Life and music ==,3266294,C,0,0,2
"From 1977 to his last album within his life in 2016, Plenty Good People, Dobson released 23 albums.",2,5,== Life and music ==,3266294,C,1,0,2
"His last album I Hear Singing was finished posthumously, according to previous agreements by his band, and released on December 7, 2018.",3,5,== Life and music ==,3266294,C,0,0,1
"In the late 1980s, Dobson formed the group State of the Heart with Mike Dunbar as producer and Susie Monick as banjo and mandolin player.",0,6,== Life and music ==,3266294,C,5,0,1
"They began performing around 1987, releasing Live at the Station Inn in 1988 and Hearts and Rivers in 1990.",1,6,== Life and music ==,3266294,C,0,1,3
"They toured Europe for about six weeks yearly, a tour that Dobson continued taking even after State of the Heart was no longer together.",2,6,== Life and music ==,3266294,Y,1,1,1
"Dobson co-wrote many songs with friends and fellow songwriters including: “Blue Collar Blues” with Ron Davies; “Hole in my Heart” with Steve Earle; “Long Gone Love Song” with Mickey White; “Love Train,” “She’s Gone to Memphis,” and “Welcome to the Wild Side of Me” with Susanna Clark; “Old Friends” and “So Have I” with Guy and Susanna Clark; “One Bar Town” and “Que se yo?”",3,6,== Life and music ==,3266294,C,9,0,0
with Pinto Bennett; “Pony Ride” with Hal Ketchum; “Uncertain Texas” with Rodney Crowell; many songs with Susie Monick; and the album Plenty Good People with W.C. Jameson.,4,6,== Life and music ==,3266294,C,5,0,0
