sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Cass Elliot (born Ellen Naomi Cohen; September 19, 1941 – July 29, 1974), widely known as Mama Cass, was an American singer, actress, and member of the singing group the Mamas and the Papas.",0,0,,277524,Y,4,1,1
"After the group broke up, Elliot released five solo albums.",1,0,,277524,N,0,0,0
"In 1998, she was posthumously inducted into the Rock and Roll Hall of Fame for her work with the Mamas and the Papas.",2,0,,277524,C,0,0,1
==,0,1,== Early life ==,277524,N,0,0,0
Early life ==,1,1,== Early life ==,277524,N,0,0,0
"Ellen Naomi Cohen was born in Baltimore, Maryland, on September 19, 1941, the daughter of Bess (née Levine; 1915–1994) and Philip Cohen (died 1962).",0,2,== Early life ==,277524,Y,1,1,3
All four of her grandparents were Russian Jewish immigrants.,1,2,== Early life ==,277524,N,0,0,0
Her family was subject to significant financial stresses and uncertainties during her childhood years.,2,2,== Early life ==,277524,C,0,0,1
"Her father, involved in several business ventures throughout his life, ultimately succeeded through the development of a lunch wagon business in Baltimore that provided meals to construction workers.",3,2,== Early life ==,277524,C,0,1,0
Her mother was a trained nurse.,4,2,== Early life ==,277524,N,0,0,0
"Elliot had a brother, Joseph, and a younger sister, Leah, who also became a singer and recording artist.",5,2,== Early life ==,277524,C,3,0,0
"Elliot's early life was spent with her family in Alexandria, Virginia, before the family moved to Baltimore when Elliot was 15, and where they had briefly lived at the time of Elliot's birth.",6,2,== Early life ==,277524,C,0,2,0
"Elliot adopted the name ""Cass"" in high school, possibly borrowing it from actress Peggy Cass, according to Denny Doherty.",7,2,== Early life ==,277524,C,2,0,0
"She assumed the surname ""Elliot"" some time later, in memory of a friend who had died.",8,2,== Early life ==,277524,N,0,0,0
"While in Alexandria, she attended George Washington High School.",9,2,== Early life ==,277524,C,1,1,0
"When Elliot's family returned to Baltimore, she attended Forest Park High School.",10,2,== Early life ==,277524,C,0,1,0
"While attending Forest Park High School, Elliot became interested in acting.",11,2,== Early life ==,277524,N,0,0,0
"She won a small part in the play The Boy Friend, a summer stock production at the Hilltop Theatre in Owings Mills, Maryland.",12,2,== Early life ==,277524,C,0,2,1
"She left high school shortly before graduation and moved to New York City to further her acting career (as recounted in the lyrics to ""Creeque Alley"").",13,2,== Early life ==,277524,C,0,1,0
==,0,3,== Early career ==,277524,N,0,0,0
Early career ==,1,3,== Early career ==,277524,N,0,0,0
"After leaving high school to pursue an entertainment career in New York, Elliot toured in the musical The Music Man in 1962, but lost the part of Miss Marmelstein in I Can Get It for You Wholesale to Barbra Streisand.",0,4,== Early career ==,277524,Y,1,1,1
"Elliot would sometimes sing while working as a cloakroom attendant at The Showplace in Greenwich Village, but she did not pursue a singing career until she moved to the Washington, DC, area to attend American University (not Swarthmore College, as mentioned in the biographical song ""Creeque Alley"").",1,4,== Early career ==,277524,C,0,2,0
"America's folk music scene was on the rise when Elliot met banjoist and singer Tim Rose and singer John Brown, and the three began performing as The Triumvirate.",0,5,== Early career ==,277524,C,3,0,0
"In 1963, James Hendricks replaced Brown, and the trio was renamed the Big 3.",1,5,== Early career ==,277524,C,1,0,1
"Elliot's first recording with the Big 3 was ""Winken, Blinken, and Nod"", released by FM Records in 1963.",2,5,== Early career ==,277524,C,0,0,1
"In 1964, the group appeared on an ""open mic"" night at The Bitter End in Greenwich Village, billed as Cass Elliot and the Big 3, followed onstage by folk singer Jim Fosso and bluegrass banjoist Eric Weissberg.",3,5,== Early career ==,277524,Y,3,1,2
"Tim Rose left the Big 3 in 1964, and Elliot and Hendricks teamed with Canadians Zal Yanovsky and Denny Doherty to form the Mugwumps.",0,6,== Early career ==,277524,C,5,0,1
