sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Paul Horn (March 17, 1930 – June 29, 2014) was an American flautist, saxophonist, composer and producer.",0,0,,3596773,Y,2,1,1
He became a pioneer of world and new age music with his 1969 album Inside.,1,0,,3596773,C,0,0,1
"He received five Grammy nominations between in 1965 and 1999, including three nominations in 1965.",2,0,,3596773,C,0,0,2
==,0,1,== Biography ==,3596773,N,0,0,0
Biography ==,1,1,== Biography ==,3596773,N,0,0,0
"Horn was born on March 17, 1930, in New York City and had Jewish ancestry through his father.",0,2,== Biography ==,3596773,C,0,1,1
"The family moved to Washington, D.C., when Horn was four.",1,2,== Biography ==,3596773,C,1,1,0
"He took up the piano at age four, followed by the clarinet at 12.",2,2,== Biography ==,3596773,N,0,0,0
"While in Washington, D.C., Horn attended Theodore Roosevelt High School and the Washington College of Music.",3,2,== Biography ==,3596773,C,1,1,0
"In the summer of 1942, Horn worked as an usher at the Earl Theatre to buy a clarinet.",4,2,== Biography ==,3596773,C,1,0,2
"He studied the clarinet and flute at the Oberlin Conservatory of Music in Ohio, earning a bachelor's degree.",5,2,== Biography ==,3596773,C,0,1,0
"In June 1953, Horn gained a master's from the Manhattan School of Music.",6,2,== Biography ==,3596773,C,0,1,1
"Moving to Los Angeles, he played with Chico Hamilton's quintet from 1956 to 1958 and became an established West Coast session player.",7,2,== Biography ==,3596773,Y,2,2,1
"He played on the Duke Ellington Orchestra's Suite Thursday and worked with Nat King Cole, Tony Bennett and others.",8,2,== Biography ==,3596773,C,5,0,1
He scored the 1959 animated television series Clutch Cargo.,9,2,== Biography ==,3596773,C,0,0,1
"In 1960, Horn recorded for Fantasy Records with Latin Jazz vibraphonist Cal Tjader (with drummers Willie Bobo and Mongo Santamaria) for the album Latino!",0,3,== Biography ==,3596773,C,6,0,1
(originally released in 1962 and later re-released with the same title in 1992).,1,3,== Biography ==,3596773,C,0,0,2
He appears playing with his band in the opening scene at the jazz club in Curtis Harrington's film Night Tide.,2,3,== Biography ==,3596773,C,1,0,1
Horn's Quintet produced jazz albums for Columbia and RCA Victor up until 1966.,0,4,== Biography ==,3596773,C,0,0,1
"During this period, he was the subject of a David Wolper television documentary Portrait of a Jazz Musician.",1,4,== Biography ==,3596773,C,1,0,0
Horn became a practitioner of transcendental meditation.,0,5,== Biography ==,3596773,N,0,0,0
He attended training at the Maharishi Mahesh Yogi's ashram along with The Beatles on their 1968 trip to India.,1,5,== Biography ==,3596773,Y,1,2,1
"Following his experiences in India, Horn's recordings moved from jazz to world and new-age music.",2,5,== Biography ==,3596773,C,0,1,0
"In 1955, Horn married his first wife, Lilian Yvonne Jourdan.",0,6,== Biography ==,3596773,C,2,0,1
"By 1959, the marriage had started to fall apart, and their divorce was finalised a few years later.",1,6,== Biography ==,3596773,C,1,0,2
"In 1970, he moved with his two sons Marlen and Robin from his marriage, and second wife Tryntje Baum to Victoria, British Columbia, on Vancouver Island.",2,6,== Biography ==,3596773,Y,1,1,1
He formed his own quintet and recorded film scores for the National Film Board of Canada.,3,6,== Biography ==,3596773,C,0,1,0
"While well practiced as a jazz musician, many of his works defy such categorization.",4,6,== Biography ==,3596773,N,0,0,0
"As well as the Inside series, he recorded other albums of jazz with musicians from a range of cultures and backgrounds, including China and Africa.",5,6,== Biography ==,3596773,C,0,2,0
He lived in British Columbia and Arizona.,6,6,== Biography ==,3596773,C,0,1,0
He was last married to the Canadian singer and songwriter Ann Mortifee.,7,6,== Biography ==,3596773,C,2,0,0
"Horn died at the age of 84 on June 29, 2014.",8,6,== Biography ==,3596773,C,0,0,1
Paul Horn was among hundreds of artists whose material was destroyed in the 2008 Universal fire.,9,6,== Biography ==,3596773,C,2,0,1
==,0,7,== Discography ==,3596773,N,0,0,0
Discography ==,1,7,== Discography ==,3596773,N,0,0,0
===,0,8,== Discography == | === As leader ===,3596773,N,0,0,0
As leader ===,1,8,== Discography == | === As leader ===,3596773,N,0,0,0
===,0,9,== Discography == | === As sideman ===,3596773,N,0,0,0
As sideman =,1,9,== Discography == | === As sideman ===,3596773,N,0,0,0
==,2,9,== Discography == | === As sideman ===,3596773,N,0,0,0
With Mongo Santamaria,0,10,== Discography == | === As sideman ===,3596773,C,2,0,0
"Mongo (Fantasy, 1959)With Cal Tjader",0,11,== Discography == | === As sideman ===,3596773,C,2,0,1
"In a Latin Bag (Verve, 1961)",0,12,== Discography == | === As sideman ===,3596773,C,0,0,1
Latino!,0,13,== Discography == | === As sideman ===,3596773,N,0,0,0
(Fantasy 1962; re-released 1992)With,1,13,== Discography == | === As sideman ===,3596773,C,0,0,2
Lorez Alexandria,2,13,== Discography == | === As sideman ===,3596773,C,2,0,0
"More of the Great Lorez Alexandria (Impulse!, 1964)With",0,14,== Discography == | === As sideman ===,3596773,C,2,0,1
Nat King Cole,1,14,== Discography == | === As sideman ===,3596773,C,2,0,0
"L-O-V-E (Capitol, 1965)With Buddy Collette",0,15,== Discography == | === As sideman ===,3596773,C,2,0,1
"Buddy Collette's Swinging Shepherds (EmArcy, 1958)",0,16,== Discography == | === As sideman ===,3596773,C,2,0,1
At the Cinema!,0,17,== Discography == | === As sideman ===,3596773,N,0,0,0
"(Mercury, 1959)With Duke Ellington",1,17,== Discography == | === As sideman ===,3596773,C,2,0,1
"Swinging Suites by Edward E. and Edward G. (Columbia, 1960)With Chico Hamilton",0,18,== Discography == | === As sideman ===,3596773,C,2,0,1
"Chico Hamilton Quintet (Pacific Jazz, 1957)",0,19,== Discography == | === As sideman ===,3596773,C,0,0,1
"Sweet Smell of Success (Decca, 1957)",0,20,== Discography == | === As sideman ===,3596773,C,0,0,1
"South Pacific in Hi-Fi (World Pacific, 1958)",0,21,== Discography == | === As sideman ===,3596773,C,0,1,1
"Ellington Suite (World Pacific, 1959)",0,22,== Discography == | === As sideman ===,3596773,C,0,0,1
"The Three Faces of Chico (Warner Bros., 1959)With Fred Katz",0,23,== Discography == | === As sideman ===,3596773,C,2,0,1
"Zen: The Music of Fred Katz (Pacific Jazz, 1957)",0,24,== Discography == | === As sideman ===,3596773,C,1,0,1
"Soul° Cello (Decca, 1958)",0,25,== Discography == | === As sideman ===,3596773,C,0,0,1
"Folk Songs for Far Out Folk (Warner Bros., 1958) With Shelly Manne",0,26,== Discography == | === As sideman ===,3596773,C,2,0,1
"My Fair Lady with the Un-original Cast (Capitol, 1964)With Ken Nordine",0,27,== Discography == | === As sideman ===,3596773,C,1,0,1
"Word Jazz (Dot, 1957)",0,28,== Discography == | === As sideman ===,3596773,C,0,0,1
"Son of Word Jazz (Dot, 1958)With Shorty Rogers",0,29,== Discography == | === As sideman ===,3596773,C,2,0,1
"Chances Are It Swings (RCA Victor, 1958)",0,30,== Discography == | === As sideman ===,3596773,C,0,0,1
"An Invisible Orchard (RCA Victor, 1961 [1997])",0,31,== Discography == | === As sideman ===,3596773,C,0,0,2
"The Fourth Dimension in Sound (Warner Bros., 1961)",0,32,== Discography == | === As sideman ===,3596773,C,0,0,1
"Bossa Nova (Reprise, 1962)",0,33,== Discography == | === As sideman ===,3596773,C,0,0,1
"Jazz Waltz (Reprise, 1962)With Pete Rugolo",0,34,== Discography == | === As sideman ===,3596773,C,2,0,1
"The Music from Richard Diamond (EmArcy, 1959)",0,35,== Discography == | === As sideman ===,3596773,C,0,0,1
"Behind Brigitte Bardot (Warner Bros., 1960)With",0,36,== Discography == | === As sideman ===,3596773,C,0,0,1
Lalo Schifrin,1,36,== Discography == | === As sideman ===,3596773,C,2,0,0
"Gone with the Wave (Colpix, 1964)With",0,37,== Discography == | === As sideman ===,3596773,C,0,0,1
George Shearing,1,37,== Discography == | === As sideman ===,3596773,N,0,0,0
"Out of the Woods (Capitol, 1965 [1963])With The Beach Boys",0,38,== Discography == | === As sideman ===,3596773,C,0,0,2
"Pet Sounds (Capitol, 1966)",0,39,== Discography == | === As sideman ===,3596773,C,0,0,1
==,0,40,== Filmography ==,3596773,N,0,0,0
Filmography ==,1,40,== Filmography ==,3596773,N,0,0,0
Sweet Smell of Success (1957) (with the Chico Hamilton Quintet),0,41,== Filmography ==,3596773,C,0,0,1
A Bucket of Blood (1959) (saxophone solo intro),0,42,== Filmography ==,3596773,C,0,0,1
The Rat Race (1960) (musician),0,43,== Filmography ==,3596773,C,0,0,1
The New Three Stooges (1965) (main title and end credits theme),0,44,== Filmography ==,3596773,C,0,0,1
==,0,45,== References ==,3596773,N,0,0,0
References ==,1,45,== References ==,3596773,N,0,0,0
Books,0,46,== References ==,3596773,N,0,0,0
"Horn, Paul; Underwood, Lee (1990).",0,47,== References ==,3596773,C,2,0,1
Inside Paul Horn: The Spiritual Odyssey of a Universal Traveler.,1,47,== References ==,3596773,C,2,0,0
Harper.,2,47,== References ==,3596773,N,0,0,0
ISBN 978-0-062-50388-6.,3,47,== References ==,3596773,N,0,0,0
==,0,48,== External links ==,3596773,N,0,0,0
External links ==,1,48,== External links ==,3596773,N,0,0,0
Paul Horn at IMDb,0,49,== External links ==,3596773,C,2,0,0
Paul Horn discography at Discogs,0,50,== External links ==,3596773,C,2,0,0
Paul Horn at AllMusic,0,51,== External links ==,3596773,C,2,0,0
