sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Gábor István Szabó (March 8, 1936 – February 26, 1982) was a Hungarian American guitarist whose style incorporated jazz, pop, rock, and Hungarian music.",0,0,,991714,C,0,0,1
==,0,1,== Early years ==,991714,N,0,0,0
Early years ==,1,1,== Early years ==,991714,C,0,0,1
"Szabó was born in Budapest, Hungary.",0,2,== Early years ==,991714,C,0,2,0
He began playing guitar at the age of 14.,1,2,== Early years ==,991714,N,0,0,0
"In the aftermath of the Hungarian revolution of 1956, he moved to California and later attended the Berklee College of Music in Boston between 1958 and 1960.",2,2,== Early years ==,991714,C,0,2,2
==,0,3,== Career ==,991714,N,0,0,0
Career ==,1,3,== Career ==,991714,N,0,0,0
"In 1961, Szabó became member of a quintet that was led by Chico Hamilton and included Charles Lloyd, playing what has been described as chamber jazz, with ""a moderate avant-gardism.""",0,4,== Career ==,991714,C,4,0,1
"Szabó was influenced by the rock music of the 1960s, particularly the use of feedback.",1,4,== Career ==,991714,C,0,0,1
"In 1965 he was in a jazz pop group led by Gary McFarland, then worked again with Lloyd in an energetic quartet with Ron Carter and Tony Williams.",2,4,== Career ==,991714,C,6,0,1
"The song ""Gypsy Queen"" from Szabó's debut solo album Spellbinder became a hit for rock guitarist Carlos Santana.",3,4,== Career ==,991714,C,3,0,0
"During the late 1960s, Szabó worked in a group with guitarist Jimmy Stewart.",4,4,== Career ==,991714,C,1,0,1
He started the label Skye Records with McFarland and Cal Tjader.,5,4,== Career ==,991714,C,3,0,0
"Szabó continued to be drawn to more popular, commercial music in the 1970s.",6,4,== Career ==,991714,C,0,0,1
"He performed often in California, combining elements of Gypsy and Indian music with jazz.",7,4,== Career ==,991714,C,0,1,0
"He returned often to his home country of Hungary to perform, and it was there that he died just short of his 46th birthday.",8,4,== Career ==,991714,C,0,1,0
"On June 25, 2019, The New York Times Magazine listed Gábor Szabó among hundreds of artists whose material was reportedly destroyed in the 2008 Universal fire.",9,4,== Career ==,991714,C,1,0,2
==,0,5,== Death ==,991714,N,0,0,0
Death ==,1,5,== Death ==,991714,N,0,0,0
"While visiting family in Budapest during the Christmas holiday, Szabó was admitted to the hospital and finally succumbed to the liver and kidney ailments he suffered from and died on February 26, 1982.",0,6,== Death ==,991714,C,0,1,2
He was buried in Farkasréti Cemetery.,1,6,== Death ==,991714,N,0,0,0
==,0,7,== Discography ==,991714,N,0,0,0
Discography ==,1,7,== Discography ==,991714,N,0,0,0
===,0,8,== Discography == | === As leader ===,991714,N,0,0,0
As leader ===,1,8,== Discography == | === As leader ===,991714,N,0,0,0
"Gypsy '66 (Impulse!, 1965",0,9,== Discography == | === As leader ===,991714,C,0,0,2
[rel. 1966]),1,9,== Discography == | === As leader ===,991714,C,0,0,1
"Spellbinder (Impulse!, 1966)",0,10,== Discography == | === As leader ===,991714,C,1,0,1
"Simpático (Impulse!, 1966) - with Gary McFarland",0,11,== Discography == | === As leader ===,991714,C,2,0,1
"Jazz Raga (Impulse!, 1966",0,12,== Discography == | === As leader ===,991714,C,0,0,1
[rel. 1967]),1,12,== Discography == | === As leader ===,991714,C,0,0,1
"The Sorcerer (Impulse!, 1967)",0,13,== Discography == | === As leader ===,991714,C,0,0,1
"More Sorcery (Impulse!, 1967 [rel. 1968])",0,14,== Discography == | === As leader ===,991714,C,0,0,2
"Light My Fire (Impulse!, 1967) - with Bob Thiele",0,15,== Discography == | === As leader ===,991714,C,1,0,1
"Wind, Sky and Diamonds (Impulse!, 1967)",0,16,== Discography == | === As leader ===,991714,C,0,0,1
"Bacchanal (Skye, 1968)",0,17,== Discography == | === As leader ===,991714,C,0,1,1
"Dreams (Skye, 1968)",0,18,== Discography == | === As leader ===,991714,C,0,1,1
"1969 (Skye, 1969)",0,19,== Discography == | === As leader ===,991714,C,0,1,2
"Lena & Gabor (Skye, 1969",0,20,== Discography == | === As leader ===,991714,C,0,0,1
[rel. 1970]) - with Lena Horne,1,20,== Discography == | === As leader ===,991714,C,1,0,1
"Magical Connection (Blue Thumb, 1970)",0,21,== Discography == | === As leader ===,991714,C,0,0,1
"High Contrast (Blue Thumb, 1971) - with Bobby Womack",0,22,== Discography == | === As leader ===,991714,C,4,0,1
Small World (Four Leaf Clover,0,23,== Discography == | === As leader ===,991714,C,0,1,0
"[Sweden], 1972)",1,23,== Discography == | === As leader ===,991714,C,0,1,1
"Mizrab (CTI, 1972",0,24,== Discography == | === As leader ===,991714,C,0,0,1
[rel. 1973]),1,24,== Discography == | === As leader ===,991714,C,0,0,1
"Rambler (CTI, 1973 [rel. 1974])",0,25,== Discography == | === As leader ===,991714,C,0,0,2
"Gabor Szabo Live (Blue Thumb, 1974) - with Charles Lloyd; recorded 1972",0,26,== Discography == | === As leader ===,991714,C,2,0,2
"Macho (Salvation/CTI, 1975)",0,27,== Discography == | === As leader ===,991714,C,0,0,1
"Nightflight (Mercury, 1976)",0,28,== Discography == | === As leader ===,991714,C,0,0,2
"Faces (Mercury, 1977)",0,29,== Discography == | === As leader ===,991714,C,0,0,1
Belsta River (Four Leaf Clover,0,30,== Discography == | === As leader ===,991714,N,0,0,0
"[Sweden], 1978)",1,30,== Discography == | === As leader ===,991714,C,0,1,1
"Femme Fatale (Pepita, 1981)",0,31,== Discography == | === As leader ===,991714,C,0,0,1
"The Szabo Equation: Jazz/Mysticism/Exotica (DCC Jazz, 1990)",0,32,== Discography == | === As leader ===,991714,C,0,0,1
"In Budapest (Moiras, 2008) - broadcast TV recordings from 1974",0,33,== Discography == | === As leader ===,991714,C,0,1,2
===,0,34,== Discography == | === As sideman ===,991714,N,0,0,0
As sideman =,1,34,== Discography == | === As sideman ===,991714,N,0,0,0
==,2,34,== Discography == | === As sideman ===,991714,N,0,0,0
With Steve Allen,0,35,== Discography == | === As sideman ===,991714,C,1,0,0
"Songs for Gentle People (Dunhill, 1967)With Paul Desmond",0,36,== Discography == | === As sideman ===,991714,C,2,0,1
"Skylark (CTI, 1973",0,37,== Discography == | === As sideman ===,991714,C,0,0,1
[rel.,1,37,== Discography == | === As sideman ===,991714,N,0,0,0
1974])With,2,37,== Discography == | === As sideman ===,991714,C,0,0,1
Charles Earland,3,37,== Discography == | === As sideman ===,991714,C,2,0,0
"The Great Pyramid (Mercury, 1976)With Coke Escovedo",0,38,== Discography == | === As sideman ===,991714,Y,2,1,1
"Comin' at Ya! (Mercury, 1976)With Chico Hamilton",0,39,== Discography == | === As sideman ===,991714,C,2,0,1
"Drumfusion (Columbia, 1962)",0,40,== Discography == | === As sideman ===,991714,C,0,0,1
"Transfusion (Studio West, 1962",0,41,== Discography == | === As sideman ===,991714,C,0,0,1
[rel. 1990]),1,41,== Discography == | === As sideman ===,991714,C,0,0,1
"Passin' Thru (Impulse!, 1962",0,42,== Discography == | === As sideman ===,991714,C,0,0,1
[rel. 1963]),1,42,== Discography == | === As sideman ===,991714,C,0,0,1
"A Different Journey (Reprise, 1963)",0,43,== Discography == | === As sideman ===,991714,C,0,0,1
"Man from Two Worlds (Impulse!, 1963 [rel. 1964])",0,44,== Discography == | === As sideman ===,991714,C,0,0,2
"Chic Chic Chico (Impulse!, 1965)",0,45,== Discography == | === As sideman ===,991714,C,0,0,1
"El Chico (Impulse!, 1965)",0,46,== Discography == | === As sideman ===,991714,C,0,0,1
"The Further Adventures of El Chico (Impulse!,",0,47,== Discography == | === As sideman ===,991714,N,0,0,0
1966)With Charles Lloyd,1,47,== Discography == | === As sideman ===,991714,C,2,0,1
"Of Course, Of Course (Columbia, 1965)",0,48,== Discography == | === As sideman ===,991714,C,0,0,1
"Nirvana (Columbia, 1965 [rel. 1968])",0,49,== Discography == | === As sideman ===,991714,C,0,0,2
"Waves (A&M, 1972)",0,50,== Discography == | === As sideman ===,991714,C,0,0,1
"Manhattan Stories [live] (Resonance, 2014) - 2CD set; recorded 1965With Gary McFarland",0,51,== Discography == | === As sideman ===,991714,Y,2,1,2
"The In Sound (Verve, 1965)",0,52,== Discography == | === As sideman ===,991714,C,0,0,1
"Profiles (Impulse!, 1966)",0,53,== Discography == | === As sideman ===,991714,C,0,0,1
==,0,54,== References ==,991714,N,0,0,0
References ==,1,54,== References ==,991714,N,0,0,0
