sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jean Del Val (born Jean Jacques Gauthier; 17 November 1891 – 13 March 1975) was a French-born actor, also credited as Jean Gauthier and Jean Gautier.",0,0,,1786533,C,2,0,1
==,0,1,== Career ==,1786533,N,0,0,0
Career ==,1,1,== Career ==,1786533,N,0,0,0
"He played roles during the Hollywood silent era, beginning with The Fortunes of Fifi in 1917.",0,2,== Career ==,1786533,C,0,1,1
During the early days of talkies he served as a translator and vocal coach for French language versions of American-made films.,1,2,== Career ==,1786533,C,1,0,1
"Two of his notable credits include the classic 1942 film Casablanca in a small role as an announcer for a French radio station in one of the opening scenes, and historical figure Ferdinand Foch in the 1941 film Sergeant York, based on the life of Alvin York.",2,2,== Career ==,1786533,Y,4,2,2
His most well-known role was comatose scientist Dr. Jan Benes in the 1966 science fiction film Fantastic Voyage.,3,2,== Career ==,1786533,C,0,0,2
He also appeared on 5 episodes of the television series Combat!:,0,3,== Career ==,1786533,N,0,0,0
"first, uncredited in the episode ""A Day in June"", followed by ""No Trumpets, No Drums"" as Marceau, then as a French farmer in ""Birthday Cake"", Father Bomar in ""The Steeple"", and Brother Edmundo in ""The Mockingbird"".",1,3,== Career ==,1786533,Y,1,2,2
==,0,4,== Death ==,1786533,N,0,0,0
Death ==,1,4,== Death ==,1786533,N,0,0,0
"Del Val died at age 83 from a heart attack in Pacific Palisades, California.",0,5,== Death ==,1786533,N,0,0,0
"He is interred in the Holy Cross Cemetery, Culver City.",1,5,== Death ==,1786533,C,0,1,0
==,0,6,== Selected filmography ==,1786533,N,0,0,0
Selected filmography ==,1,6,== Selected filmography ==,1786533,N,0,0,0
==,0,7,== External links ==,1786533,N,0,0,0
External links ==,1,7,== External links ==,1786533,N,0,0,0
Jean Del Val at IMDb,0,8,== External links ==,1786533,C,1,0,0
Jean Del Val at AllMovie,0,9,== External links ==,1786533,C,1,0,0
Jean Del Val at the Internet Broadway Database,0,10,== External links ==,1786533,C,1,0,0
