sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Ivor Cutler (born Isadore Cutler, 15 January 1923 – 3 March 2006) was a Scottish poet, singer, musician, songwriter, artist and humorist.",0,0,,577944,C,5,0,1
"He became known for his regular performances on BBC radio, and in particular his numerous sessions recorded for John Peel's influential eponymous late night radio programme (BBC Radio 1), and later for Andy Kershaw's programme.",1,0,,577944,C,2,0,1
He appeared in the Beatles' Magical Mystery Tour film in 1967 and on Neil Innes' television programmes.,2,0,,577944,C,1,0,1
Cutler also wrote books for children and adults and was a teacher at A. S. Neill's Summerhill School and for 30 years in inner-city schools in London.,3,0,,577944,Y,2,1,2
He told Andy Kershaw on his radio show that he also gave private poetry lessons to individuals.,4,0,,577944,C,1,0,0
In live performances Cutler would often accompany himself on a harmonium.,0,1,,577944,C,3,0,0
"Phyllis King appears on several of his records, and for several years was a part of his concerts.",1,1,,577944,C,1,0,1
She usually read small phrases but also read a few short stories.,2,1,,577944,N,0,0,0
"The two starred in a BBC radio series, King Cutler, in which they performed their material jointly and singly.",3,1,,577944,C,2,1,0
"Cutler also collaborated with pianist Neil Ardley, singer Robert Wyatt, guitarist Fred Frith, musicians David Toop and Steve Beresford.",4,1,,577944,C,12,0,0
==,0,2,== Early life ==,577944,N,0,0,0
Early life ==,1,2,== Early life ==,577944,N,0,0,0
"Ivor Cutler was born in 1923 in Govan, Glasgow, into a middle-class Jewish family of Eastern European descent.",0,3,== Early life ==,577944,Y,3,2,2
His father Jack Moris Cutler was a draper and jeweller.,1,3,== Early life ==,577944,C,2,1,0
"He cited his childhood as the source of his artistic temperament, recalling a sense of displacement when his younger brother was born: ""Without that I would not have been so screwed up as I am, and therefore not as creative.""",2,3,== Early life ==,577944,C,0,0,1
He was educated at the Shawlands Academy.,3,3,== Early life ==,577944,N,0,0,0
In 1939 Cutler was evacuated to Annan.,4,3,== Early life ==,577944,C,2,0,1
"He joined the Royal Air Force as a navigator in 1942 but was soon grounded for ""dreaminess"" and worked as a storeman.",5,3,== Early life ==,577944,C,0,0,1
"He moved to London where he was employed by the Inner London Education Authority to teach music, dance, drama and poetry to 7-to-11-year-olds.",6,3,== Early life ==,577944,C,0,1,0
Cutler's deeply held views on humanity meant he disliked corporal punishment and on leaving a teaching job he held in the 1950s he cut up his tawse and handed the pieces to the class.,7,3,== Early life ==,577944,C,2,0,1
==,0,4,== Musical career ==,577944,N,0,0,0
Musical career ==,1,4,== Musical career ==,577944,N,0,0,0
"Cutler began writing songs and poetry in the late 1950s, making the first of many appearances on BBC radio on the Home Service, where he featured on the Monday Night at Home programme on 38 occasions between 1959 and 1963.",0,5,== Musical career ==,577944,C,2,0,3
"He gained popularity playing songs where he would often accompany himself on either a piano or the harmonium, and this success led to the release of a series of records starting with 1959's Ivor Cutler of Y'Hup EP.",1,5,== Musical career ==,577944,C,4,0,1
"Cutler appeared in the pop musical film It's All Over Town in 1964, and continued to make appearances on the BBC's programmes during the 1960s, and as a result of an appearance on the television show Late Night Line-Up, he was noticed by Paul McCartney, who invited Cutler to appear in The Beatles' Magical Mystery Tour film.",2,5,== Musical career ==,577944,C,5,0,3
"In the film, Cutler plays would-be courier Buster Bloodvessel who becomes passionately attracted to Ringo Starr's Aunt Jessie.",3,5,== Musical career ==,577944,C,5,0,0
"Following this film role, Cutler recorded an LP, Ludo (1967), produced by The Beatles' George Martin, and credited to the Ivor Cutler Trio, made up of Cutler with bassist Gill Lyons and percussionist Trevor Tomkins.",4,5,== Musical career ==,577944,C,11,0,1
"The LP, taking inspiration from trad jazz and boogie-woogie, sees Cutler playing the piano as well as his usual harmonium, and is considered the most traditionally musical of all his records.",5,5,== Musical career ==,577944,C,3,0,0
"After its release Cutler continued to perform for BBC radio, recording the first of his sessions for John Peel in 1969.",6,5,== Musical career ==,577944,C,3,0,1
"Cutler's work on Peel's shows would introduce him to successive generations of fans, and in the early 1990s, Cutler said, ""Thanks to Peel, I gained a whole new audience, to the amazement of my older fans, who find themselves among 16-to-35s in theatres, and wonder where they came from.",7,5,== Musical career ==,577944,C,6,0,1
"""In the 1970s, Neil Ardley had Cutler sing on his album A Symphony of Amaranths (1971), and former-Soft Machine drummer Robert Wyatt asked Cutler to play harmonium and sing on two of the tracks on his album Rock Bottom (1974).",8,5,== Musical career ==,577944,C,9,0,3
"The collaboration with Wyatt led to Cutler being signed to Wyatt's record label Virgin Records, for whom Cutler recorded three LPs in the mid-1970s: Dandruff (1974), Velvet Donkey (1975) and Jammy Smears (1976).",9,5,== Musical career ==,577944,C,8,0,3
Each of these discs intersperses Cutler's poems and songs with readings by his performing companion Phyllis King.,10,5,== Musical career ==,577944,C,3,0,0
"Wyatt would later cover Cutler's song ""Go and Sit upon the Grass"".",11,5,== Musical career ==,577944,C,3,0,0
"During the decade Cutler used his sessions for John Peel to introduce numerous episodes of his Life in a Scotch Sitting Room series, culminating in the 1978 LP Life in a Scotch Sitting Room, Vol. 2, regarded as a particularly autobiographical work, on which Cutler recounts tales from his childhood amid an environment of exaggerated Scottishness.",0,6,== Musical career ==,577944,C,7,0,2
"Cutler also produced the work as a book, which was published in 1984 with illustrations by Martin Honeysett.",1,6,== Musical career ==,577944,C,3,0,1
"Cutler contributed the track ""Brooch Boat"" to the cult 1980 album Miniatures, produced and edited by Morgan Fisher, which consisted entirely of one-minute-long recordings.",2,6,== Musical career ==,577944,C,4,0,1
"In the 1980s, Rough Trade Records released three LPs—Privilege (1983), Prince Ivor (1986) and Gruts (1986).",3,6,== Musical career ==,577944,C,1,0,4
