sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Peter Rowan (born July 4, 1942) is an American bluegrass musician and composer.",0,0,,2464424,Y,2,1,1
"Rowan plays guitar and mandolin, yodels and sings.",1,0,,2464424,C,2,0,0
==,0,1,== Biography ==,2464424,N,0,0,0
Biography ==,1,1,== Biography ==,2464424,N,0,0,0
"Rowan was born in Wayland, Massachusetts to a musical family.",0,2,== Biography ==,2464424,C,1,1,0
"From an early age, he had an interest in music and learned to play the guitar from his uncle.",1,2,== Biography ==,2464424,N,0,0,0
He formed the rockabilly band the Cupids 1956.,2,2,== Biography ==,2464424,C,1,0,1
"Influenced by the blues musician Eric Von Schmidt, Rowan traded his electric guitar for an acoustic and began to play the blues.",3,2,== Biography ==,2464424,C,5,0,0
He was also influenced by the folk sound of Joan Baez.,4,2,== Biography ==,2464424,C,2,0,0
"In college, he discovered bluegrass after hearing The Country Gentlemen and The Stanley Brothers.",5,2,== Biography ==,2464424,N,0,0,0
"He soon discovered the music of Bill Monroe, and with some help from banjo player Bill Keith, he was invited to Nashville to audition for Monroe.",6,2,== Biography ==,2464424,C,6,1,0
"Accompanied by Keith, Rowan went to Nashville and was hired in 1963 or 1964 as songwriter, rhythm guitarist and lead vocalist of Monroe's Bluegrass Boys.",7,2,== Biography ==,2464424,Y,4,1,1
"His recording debut as a ""bluegrass boy"" took place on October 14, 1966 and he recorded a total of fourteen songs with Monroe, including the classic ""Walls of Time"" co-written with Monroe, before his tenure ended in the spring of 1967.",8,2,== Biography ==,2464424,C,2,0,3
Rowan teamed up with David Grisman in 1967 forming the band Earth Opera which frequently opened for The Doors.,9,2,== Biography ==,2464424,C,4,0,1
"In 1969, Rowan joined Seatrain.",10,2,== Biography ==,2464424,C,2,0,1
"In 1973, Rowan, together with Richard Greene, Grisman, Bill Keith, and Clarence White, formed the bluegrass band Muleskinner.",11,2,== Biography ==,2464424,C,7,0,1
The band released one album.,12,2,== Biography ==,2464424,N,0,0,0
"The same year (1973), Rowan and Grisman formed Old & In the Way with Greene, Jerry Garcia, and John Kahn.",13,2,== Biography ==,2464424,C,6,0,2
"He wrote the song ""Panama Red"" that year.",14,2,== Biography ==,2464424,C,0,1,1
Greene was later replaced by Vassar Clements.,15,2,== Biography ==,2464424,C,2,0,0
"Old & In the Way disbanded in 1974; shortly thereafter, Rowan joined The Rowans, a reconstituted version of his brothers' band (The Rowan Brothers, who had recorded and toured since 1970) for three years.",16,2,== Biography ==,2464424,C,2,0,3
"For a time, he was touring with Greene in Japan and playing clubs with fiddler Tex Logan.",17,2,== Biography ==,2464424,C,0,1,0
"He also formed the Green Grass Gringos, as well as The Wild Stallions with Roger Mason and Jon Sholle.",18,2,== Biography ==,2464424,C,3,0,0
"Rowan has been part of Mother Bay State Entertainers and played mandolin on their record of 1963, The String Band Project.",0,3,== Biography ==,2464424,C,3,0,1
"He has recorded and performed with his brothers, Lorin and Chris, at various times, starting in 1972.",1,3,== Biography ==,2464424,C,0,0,1
"He has composed songs performed by New Riders of the Purple Sage, including ""Panama Red"", ""Midnight Moonlight"" and ""Lonesome L.A. Cowboy"".",2,3,== Biography ==,2464424,C,0,2,1
Rowan also features on In No Sense?,0,4,== Biography ==,2464424,N,0,0,0
"Nonsense!, an album by UK band Art of Noise.",1,4,== Biography ==,2464424,C,0,1,0
"His is the voice (yodel) on ""One Earth"", the last song of the album.",2,4,== Biography ==,2464424,C,0,1,0
"It was recorded 1987, and it was released by China Records and Chrysalis Records Ltd.",3,4,== Biography ==,2464424,C,0,0,1
that same year.,4,4,== Biography ==,2464424,C,0,0,1
"Rowan collaborated with his daughter, Amanda Rowan, to write the song ""On the Wings of Horses"", which was recorded on Rowan's 1990 album Dustbowl Children and later recorded by Emmylou Harris on the 1992 Disney album Country Music for Kids.",5,4,== Biography ==,2464424,C,7,0,2
"Rowan released Quartet (2007), the second collaboration with guitarist and bluegrass musician Tony Rice.",6,4,== Biography ==,2464424,C,4,0,1
"Rowan contributed to the 2011 bluegrass tribute album to the British progressive rock band the Moody Blues, entitled Moody Bluegrass TWO...",7,4,== Biography ==,2464424,Y,3,1,1
"Much Love, singing lead vocal on Mike Pinder's song ""Dawn Is a Feeling"".",8,4,== Biography ==,2464424,C,2,0,1
"His more recent releases are The Old School (2013) on Compass Records, Peter Rowan's Twang n Groove Vol.",9,4,== Biography ==,2464424,C,2,0,1
"1 on There Records, Dharma Blues (2015) on Omnivore Recordings, My Aloha! (2017) also on Omnivore Recordings, and Carter Stanley's Eyes (2018) on Rebel Records.",10,4,== Biography ==,2464424,C,2,0,3
In 1997 Rowan received a Grammy Award for his contributions to the bluegrass compilation True Life Blues: The Songs of Bill Monroe.,11,4,== Biography ==,2464424,C,2,0,1
The album won for Best Bluegrass Album that year.,12,4,== Biography ==,2464424,C,0,0,1
He has also received six Grammy nominations throughout his career.,13,4,== Biography ==,2464424,N,0,0,0
"Rowan received the Bluegrass Star Award, presented by the Bluegrass Heritage Foundation of Dallas, Texas, on October 20, 2012.",14,4,== Biography ==,2464424,Y,2,2,1
The award is bestowed upon bluegrass artists who do an exemplary job of advancing traditional bluegrass music and bringing it to new audiences while preserving its character and heritage.,15,4,== Biography ==,2464424,N,0,0,0
Rowan is a Buddhist.,16,4,== Biography ==,2464424,N,0,0,0
==,0,5,== Various Acts ==,2464424,N,0,0,0
Various Acts ==,1,5,== Various Acts ==,2464424,N,0,0,0
Peter Rowan Bluegrass Band,0,6,== Various Acts ==,2464424,C,2,0,0
Rowan's career in bluegrass started in 1964 as part of Monroe's Blue Grass Boys.,0,7,== Various Acts ==,2464424,C,5,0,1
Bluegrass legend Bill Monroe thought that Rowan sounded like himself.,1,7,== Various Acts ==,2464424,C,4,0,0
"“When the two harmonized together, they were said to reach ‘heavenly heights.’""",2,7,== Various Acts ==,2464424,N,0,0,0
"Rowan co-wrote with Monroe to produced ‘Walls Of Time,’ which has since become a bluegrass standard.",3,7,== Various Acts ==,2464424,C,1,0,0
"Peter Rowan's Bluegrass Band consists of exceptional players; Blaine Sprouse on fiddle, Christopher Henry on mandolin, Paul Knight on bass, Patrick Sauber on banjo, Jamie Oldaker on drums.",4,7,== Various Acts ==,2464424,C,9,0,0
The band plays Rowan's original tunes along with Bill Monroe and Carter Family classics.,5,7,== Various Acts ==,2464424,C,4,0,0
Rowan's Bluegrass Band is beloved amongst the bluegrass community.,6,7,== Various Acts ==,2464424,C,2,0,0
Peter Rowan's Big Twang Theory,0,8,== Various Acts ==,2464424,C,2,0,0
"Rowan leads Big Twang Theory with musicians Mike Witcher on dobro, Paul Knight on bass, Nina Gerber on electric guitar, and Rowan's son Michael Carter Rowan on guitar and vocals.",0,9,== Various Acts ==,2464424,C,11,0,0
Drummers Larry Attamanuik and Ken Owen and banjo player Jeff Mosier also appear with Rowan's Big Twang Theory when their schedule's permit.,1,9,== Various Acts ==,2464424,C,2,1,0
"""I have always wanted a band that was rooted in bluegrass, but could add the twang of Hank Williams, Carl Perkins and Buddy Holly.",2,9,== Various Acts ==,2464424,C,4,0,0
They all absorbed Bill Monroe's bluegrass into honky-tonk and rockabilly.,3,9,== Various Acts ==,2464424,C,2,0,0
I grew up dancing to that music.”,4,9,== Various Acts ==,2464424,N,0,0,0
– Peter Rowan.,5,9,== Various Acts ==,2464424,C,2,0,0
Peter Rowan's Twang an' Groove,0,10,== Various Acts ==,2464424,C,2,0,0
"Twang an’ Groove is a blend of rhythm and blues, reggae, and bluegrass music.",0,11,== Various Acts ==,2464424,N,0,0,0
"The band features Rowan on electric guitar and vocals, Blaine Sprouse on fiddle, Mike Morgan on bass, and virtuoso drummer, Jamie Oldaker.",1,11,== Various Acts ==,2464424,C,8,0,0
Peter Rowan & Crucial Reggae,0,12,== Various Acts ==,2464424,C,2,0,0
This outfit is Rowan's nod to reggae music.,0,13,== Various Acts ==,2464424,C,2,0,0
Rowan's diversity in musical ability ventures beyond his bluegrass roots with Crucial Reggae to bring some of Rowan's most soulful original music to light.,1,13,== Various Acts ==,2464424,C,4,0,0
"He is accompanied by reggae greats Tony Chin and Fully Fullwood, on guitar and bass respectively.",2,13,== Various Acts ==,2464424,C,3,0,0
Crucial Reggae is sometimes accompanied by other musicians to form an either five or six-piece band.,3,13,== Various Acts ==,2464424,N,0,0,0
They become a nine-piece band when they are joined by the Burning Spear horn section.,4,13,== Various Acts ==,2464424,N,0,0,0
The Free Mexican Airforce,0,14,== Various Acts ==,2464424,C,0,1,0
"The Free Mexican Airforce features Rowan and some of his most beloved songs: ""Come Back to Old Santa Fe"", ""Ride the Wild Mustang"", ""Midnight Moonlight"", and ""Free Mexican Airforce"".",0,15,== Various Acts ==,2464424,C,0,0,1
This four-piece often features Cindy Cashdollar on pedal steel guitar along with players on bass and drums.,1,15,== Various Acts ==,2464424,C,3,0,0
==,0,16,== Discography ==,2464424,N,0,0,0
Discography ==,1,16,== Discography ==,2464424,N,0,0,0
==,0,17,== Notes ==,2464424,N,0,0,0
Notes ==,1,17,== Notes ==,2464424,N,0,0,0
==,0,18,== References ==,2464424,N,0,0,0
References ==,1,18,== References ==,2464424,N,0,0,0
"Goldsmith, Thomas (2004), The Bluegrass Reader, University of Illinois Press",0,19,== References ==,2464424,C,0,1,1
"Jackson, Blair (), Garcia: An American Life, Penguin",0,20,== References ==,2464424,C,3,0,0
"Rosenberg, Neil V. – Wolfe, Charles (1991), Booklet: Bill Monroe, Bluegrass 1959–1969, Bear Family BCD 15529",0,21,== References ==,2464424,C,2,0,3
"Von Schmidt, Eric – Rooney, Jim (1994), Baby, Let Me Follow You Down, University of Massachusetts Press",0,22,== References ==,2464424,Y,1,1,1
==,0,23,== External links ==,2464424,N,0,0,0
External links ==,1,23,== External links ==,2464424,N,0,0,0
Official site,0,24,== External links ==,2464424,N,0,0,0
