sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Eugène Joseph Bozza (4 April 1905 – 28 September 1991) was a French composer and violinist.,0,0,,1056463,C,1,0,1
He was one of the most prolific composers of chamber music for wind instruments.,1,0,,1056463,N,0,0,0
"Bozza's large ensemble works include five symphonies, operas, ballets, large choral work, wind band music, concertos, and many works for large brass or woodwind ensembles.",2,0,,1056463,N,0,0,0
"Outside of France, he is best known for his chamber music, rather than his larger works.",3,0,,1056463,C,0,1,0
==,0,1,== Biography ==,1056463,N,0,0,0
Biography ==,1,1,== Biography ==,1056463,N,0,0,0
===,0,2,== Biography == | === Childhood and early years (1905–1915) ===,1056463,N,0,0,0
Childhood and early years (1905–1915),1,2,== Biography == | === Childhood and early years (1905–1915) ===,1056463,C,0,0,2
===,2,2,== Biography == | === Childhood and early years (1905–1915) ===,1056463,N,0,0,0
Bozza was born in Nice to an Italian musician and a French woman.,0,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,C,0,3,0
"His father, Umberto Bozza, was a violinist who made his living playing in French casinos along the Mediterranean coast.",1,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,C,0,2,0
His mother's name was Honoré Molina.,2,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,C,1,0,0
"With a professional musician for a father, Bozza was exposed to music early on.",3,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,N,0,0,0
He began studying the violin with his father when he was only five years old.,4,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,C,0,0,1
"Under such expert tutelage, Bozza became an outstanding young violinist and would occasionally go with his father to performances and play with the orchestra.",5,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,N,0,0,0
"In 1915, at the age of ten, Bozza and his father moved to Italy to avoid the turmoil of World War I.",6,3,== Biography == | === Childhood and early years (1905–1915) ===,1056463,C,0,1,1
===,0,4,== Biography == | === Formative years (1915-1934) ===,1056463,N,0,0,0
Formative years (1915-1934),1,4,== Biography == | === Formative years (1915-1934) ===,1056463,C,0,0,2
===,2,4,== Biography == | === Formative years (1915-1934) ===,1056463,N,0,0,0
"In Italy, Bozza studied violin, piano, and solfège in Rome at the Accademia Nazionale di Santa Cecilia.",0,5,== Biography == | === Formative years (1915-1934) ===,1056463,C,0,2,0
He graduated in 1919 with a diploma as Professor of Violin.,1,5,== Biography == | === Formative years (1915-1934) ===,1056463,C,0,0,1
Bozza then returned to France and enrolled in the Conservatoire de Paris in 1922 where he studied violin with Édouard Nadaud.,2,5,== Biography == | === Formative years (1915-1934) ===,1056463,C,0,1,1
"After two years of study, he earned the Conservatory's Premier Prix for violin and secured the chair of concert master at the Pasdeloup Orchestra in 1925.",3,5,== Biography == | === Formative years (1915-1934) ===,1056463,C,0,0,2
