sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jack Scott (born Giovanni Domenico Scafone Jr.; January 24, 1936 – December 12, 2019) was a Canadian-American singer and songwriter.",0,0,,1595398,C,2,0,1
"He was inducted into the Canadian Songwriters Hall of Fame in 2011 and was called ""undeniably the greatest Canadian rock and roll singer of all time.""",1,0,,1595398,C,0,0,1
==,0,1,== Career ==,1595398,N,0,0,0
Career ==,1,1,== Career ==,1595398,N,0,0,0
"Scott spent his early childhood in Windsor, Ontario, across the river from Detroit, Michigan.",0,2,== Career ==,1595398,C,1,3,0
"When he was 10, his family moved to Hazel Park, a Detroit suburb.",1,2,== Career ==,1595398,C,0,2,0
"He grew up listening to hillbilly music and was taught to play the guitar by his mother, Laura.",2,2,== Career ==,1595398,C,1,0,0
"As a teenager, he pursued a singing career and recorded as ""Jack Scott"".",3,2,== Career ==,1595398,C,2,0,0
"At the age of 18, he formed the Southern Drifters.",4,2,== Career ==,1595398,C,0,1,0
"After leading the band for three years, he signed to ABC-Paramount Records as a solo artist in 1957.",5,2,== Career ==,1595398,C,0,0,2
"After recording two good-selling local hits for ABC-Paramount in 1957, he switched to the Carlton record label and had a double-sided national hit in 1958 with ""Leroy"" (#11) /",6,2,== Career ==,1595398,C,0,0,2
"""My True Love"" (#3).",7,2,== Career ==,1595398,N,0,0,0
"The record sold over one million copies, earning Scott his first gold disc.",8,2,== Career ==,1595398,N,0,0,0
"Later in 1958, ""With Your Love"" (#28) reached the Top 40.",9,2,== Career ==,1595398,C,0,0,1
"In all, six of 12 songs on his first album became hit singles.",10,2,== Career ==,1595398,N,0,0,0
"On most of these tracks, he was backed up by the vocal group the Chantones.",11,2,== Career ==,1595398,N,0,0,0
"He served in the United States Army during most of 1959, just after ""Goodbye Baby"" (#8) made the Top Ten. 1959 also saw him chart with ""The Way I Walk"" (#35).",12,2,== Career ==,1595398,C,0,0,2
"Most of his Carlton master tapes were believed lost or destroyed until Rollercoaster Records in England released a vinyl EP, ""Jack Scott Rocks"", and CD, The Way I Walk, which were for the most part mastered from original tapes rather than the disc dubs used for previous reissues.",13,2,== Career ==,1595398,C,2,1,0
"At the beginning of 1960, Scott again changed record labels, this time to Top Rank Records.",0,3,== Career ==,1595398,C,1,0,1
"He then recorded four Billboard Hot 100 hits – ""What in the World's Come Over You"" (#5), ""Burning Bridges"" (#3) b/w ""Oh Little One"" (#34), and ""It Only Happened Yesterday"" (#38).",1,3,== Career ==,1595398,C,0,0,1
"""What in the World's Come Over You"" was Scott's second gold disc winner.",2,3,== Career ==,1595398,C,1,0,0
Scott continued to record and perform during the 1960s and 1970s.,3,3,== Career ==,1595398,C,1,0,1
"His song ""You're Just Gettin' Better"" reached the country charts in 1974.",4,3,== Career ==,1595398,C,0,0,1
"In May 1977, he recorded a Peel session for BBC Radio 1 disc jockey John Peel.",5,3,== Career ==,1595398,C,2,0,1
"Scott had more US singles (19), in a shorter period of time (41 months), than any other recording artist except for The Beatles, Elvis Presley, Fats Domino and Connie Francis.",0,4,== Career ==,1595398,C,4,0,1
"He wrote all of his own hits, except one: ""Burning Bridges.""It has been said that ""with the exception of Roy Orbison and Elvis Presley, no white rock and roller of the time ever developed a finer voice with a better range than Jack Scott, or cut a more convincing body of work in rockabilly, rock and roll, country-soul, gospel or blues"".",1,4,== Career ==,1595398,C,5,0,0
"Scott recorded his penultimate album, a live album with British band The Class of '58 whilst headlining at the Rockhouse Festival in The Netherlands in 1994; a recording which had to be postponed from its originally scheduled 1993 date due to the pregnancy of Double Bass player, Chris Coleman.",2,4,== Career ==,1595398,Y,2,2,3
The album was released in 1995 on the Rockhouse label.,3,4,== Career ==,1595398,C,0,0,1
"In 2007, Jack Scott was voted into the Michigan Rock and Roll Legends Hall of Fame.",0,5,== Career ==,1595398,Y,2,1,1
"In 2011, he was inducted into the Canadian Songwriters Hall of Fame.",1,5,== Career ==,1595398,C,0,0,1
Later Scott was nominated for the Hit Parade Hall of Fame.,2,5,== Career ==,1595398,C,1,0,0
He continued singing and touring and lived in a suburb of Detroit.,3,5,== Career ==,1595398,C,0,2,0
"Scott's final album, the studio album ""Way to Survive"" was released in 2015, with Scott returning to his Rock & Roll roots whilst taking influences from two of his favorite music genres, country and blues.",0,6,== Career ==,1595398,C,2,0,1
"Scott died of congestive heart failure on December 12, 2019, at the age of 83.",0,7,== Career ==,1595398,C,1,0,1
"His niece, singer and actress Rio Scafone, announced his death on her Facebook page, stating that he had suffered a massive heart attack on December 8 and there was nothing they could do for him.",1,7,== Career ==,1595398,C,0,0,1
"Scott died four days later, in the afternoon.",2,7,== Career ==,1595398,C,1,0,2
==,0,8,== Discography ==,1595398,N,0,0,0
Discography ==,1,8,== Discography ==,1595398,N,0,0,0
===,0,9,== Discography == | === Albums ===,1595398,N,0,0,0
Albums ===,1,9,== Discography == | === Albums ===,1595398,N,0,0,0
===,0,10,== Discography == | === Singles ===,1595398,N,0,0,0
Singles =,1,10,== Discography == | === Singles ===,1595398,N,0,0,0
==,2,10,== Discography == | === Singles ===,1595398,N,0,0,0
