sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Joseph Lee ""Big Joe"" Williams (October 16, 1903 – December 17, 1982) was an American Delta blues guitarist, singer and songwriter, notable for the distinctive sound of his nine-string guitar.",0,0,,391522,C,0,1,1
"Performing over four decades, he recorded the songs ""Baby Please Don't Go"", ""Crawlin' King Snake"" and ""Peach Orchard Mama"", among many others, for various record labels, including Bluebird, Delmark, Okeh, Prestige and Vocalion.",1,0,,391522,C,0,1,1
"He was inducted into the Blues Hall of Fame on October 4, 1992.",2,0,,391522,C,0,0,1
"The blues historian Barry Lee Pearson (Sounds Good to Me: The Bluesman's Story, Virginia Piedmont Blues) described Williams's performance:",3,0,,391522,C,1,1,0
"When I saw him playing at Mike Bloomfield's ""blues night"" at the Fickle Pickle, Williams was playing an electric nine-string guitar through a small ramshackle amp with a pie plate nailed to it and a beer can dangling against that.",0,1,,391522,C,2,0,1
"When he played, everything rattled but Big Joe himself.",1,1,,391522,N,0,0,0
"The total effect of this incredible apparatus produced the most buzzing, sizzling, African-sounding music I have ever heard.",2,1,,391522,N,0,0,0
==,0,2,== From busking to Bluebird ==,391522,N,0,0,0
From busking to Bluebird ==,1,2,== From busking to Bluebird ==,391522,N,0,0,0
"Born in Oktibbeha County, a few miles west of Crawford, Mississippi, Williams as a youth began wandering across the United States busking and playing in stores, bars, alleys and work camps.",0,3,== From busking to Bluebird ==,391522,C,0,3,0
In the early 1920s he worked in the Rabbit Foot Minstrels revue.,1,3,== From busking to Bluebird ==,391522,C,1,0,1
He recorded with the Birmingham Jug Band in 1930 for Okeh Records.,2,3,== From busking to Bluebird ==,391522,C,0,1,1
"In 1934, he was in St. Louis, Missouri, where he met the record producer Lester Melrose, who signed him to Bluebird Records in 1935.",3,3,== From busking to Bluebird ==,391522,Y,2,1,2
"He stayed with Bluebird for ten years, recording such blues hits as ""Baby, Please Don't Go"" (1935) and ""Crawlin' King Snake"" (1941), both of which were later covered by many other musicians.",4,3,== From busking to Bluebird ==,391522,C,0,0,3
"He also recorded with other blues singers, including Sonny Boy Williamson, Robert Nighthawk and Peetie Wheatstraw.",5,3,== From busking to Bluebird ==,391522,C,5,0,1
"Around this time he was reportedly married to St. Louis blues singer Bessie Mae Smith, who he sometimes credited with writing “Baby Please Don’t Go”.",6,3,== From busking to Bluebird ==,391522,C,3,0,0
"During the early 1930s, Williams was accompanied on his travels through the Mississippi Delta by a young Muddy Waters.",7,3,== From busking to Bluebird ==,391522,C,2,0,1
"Williams recounted to Blewett Thomas, ""I picked Muddy up in Rolling Fork when he was about 15.",8,3,== From busking to Bluebird ==,391522,C,0,1,0
He went all 'round the Delta playin' harmonica behind me.,9,3,== From busking to Bluebird ==,391522,N,0,0,0
But I had to put him down after awhile.,10,3,== From busking to Bluebird ==,391522,N,0,0,0
"All these women were comin' up to me and sayin', 'Oh.",11,3,== From busking to Bluebird ==,391522,N,0,0,0
your young son is so nice!',12,3,== From busking to Bluebird ==,391522,N,0,0,0
"See, I had to put Muddy down because he was takin' away my women.""",13,3,== From busking to Bluebird ==,391522,N,0,0,0
==,0,4,== Festival fame ==,391522,N,0,0,0
Festival fame ==,1,4,== Festival fame ==,391522,N,0,0,0
"Williams remained a noted blues artist in the 1950s and 1960s, when his guitar style and vocals became popular with folk blues fans.",0,5,== Festival fame ==,391522,C,0,0,1
"He recorded for Trumpet, Delmark, Prestige, Vocalion and other labels.",1,5,== Festival fame ==,391522,N,0,0,0
"He became a regular on the concert and coffeehouse circuits, touring Europe and Japan in the late 1960s and early 1970s and performing at major U.S. music festivals.",2,5,== Festival fame ==,391522,C,0,3,2
Williams also had an influence on a young Bob Dylan during the early Sixties.,3,5,== Festival fame ==,391522,C,1,0,0
"According to Lenni Brenner (""How Dylan Found His Voice: Big Joe Williams, the Lower East Side, Peyote and the Forging of Dylan's Art), Williams encouraged Dylan to move away from singing traditional songs and write his own music.",4,5,== Festival fame ==,391522,C,5,1,0
"Williams later said, ""Bob wrote me thanking me for the advice I had given him about music.",5,5,== Festival fame ==,391522,N,0,0,0
"What he earned, what he done, he got it honest.",6,5,== Festival fame ==,391522,N,0,0,0
"They ask me, 'Is he real?'",7,5,== Festival fame ==,391522,N,0,0,0
"and I tell them that they should let him live his own life.""",8,5,== Festival fame ==,391522,N,0,0,0
"Williams and Dylan also recorded several duets in 1962 for Victoria Spivey's label, Spivey Records.",9,5,== Festival fame ==,391522,C,3,0,1
"Marc Miller described a 1965 performance in Greenwich Village:Sandwiched in between the two sets, perhaps as an afterthought, was the bluesman Big Joe Williams (not to be confused with the jazz and rhythm and blues singer Joe Williams who sang with Count Basie).",0,6,== Festival fame ==,391522,Y,6,1,1
He looked terrible.,1,6,== Festival fame ==,391522,N,0,0,0
