sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Theodore Meir Bikel ( bih-KEL; May 2, 1924 – July 21, 2015) was an Austrian-American actor, folk singer, musician, composer, unionist, and political activist.",0,0,,492026,C,0,0,1
"He appeared in films, including The African Queen (1951), Moulin Rouge (1952), The Kidnappers (1953), The Enemy Below (1957), I Want to Live!",1,0,,492026,C,0,1,4
"(1958), My Fair Lady (1964), The Russians Are Coming, the Russians Are Coming (1966), and 200 Motels (1971).",2,0,,492026,C,0,0,4
"For his portrayal of Sheriff Max Muller in The Defiant Ones (1958), he was nominated for the Academy Award for Best Supporting Actor.",3,0,,492026,C,1,0,1
"He made his stage debut in Tevye the Milkman in Tel Aviv, Israel, when he was in his teens.",4,0,,492026,C,0,2,0
"He later studied acting at Britain's Royal Academy of Dramatic Art, and made his London stage debut in 1948 and in New York in 1955.",5,0,,492026,C,0,4,2
He was also a widely recognized and recorded folk singer and guitarist.,6,0,,492026,N,0,0,0
"In 1959, he co-founded the Newport Folk Festival, and created the role of Captain von Trapp opposite Mary Martin as Maria in the original Broadway production of Rodgers & Hammerstein's The Sound of Music.",7,0,,492026,C,1,0,1
"In 1969, Bikel began acting and singing on stage as Tevye in the musical Fiddler on the Roof, a role he performed more often than any other actor to date.",8,0,,492026,C,1,0,1
"The production won nine Tony Awards, and was one of the longest-running musicals in Broadway history.",9,0,,492026,N,0,0,0
"Bikel was president of the Associated Actors and Artistes of America until 2014, and was president of Actors' Equity in the late 1970s and early 1980s.",0,1,,492026,C,0,0,3
"He served as the chairman of the board of directors of Partners for Progressive Israel, where he also lectured.",1,1,,492026,C,0,1,0
==,0,2,== Early years ==,492026,N,0,0,0
Early years ==,1,2,== Early years ==,492026,C,0,0,1
"Theodore Bikel was born into a Jewish family in Vienna, Austria, the son of Miriam (née Riegler) and Josef Bikel, from Bukovina.",0,3,== Early years ==,492026,C,1,3,0
"As an active Zionist, his father named him after Theodor Herzl, the founder of modern Zionism.",1,3,== Early years ==,492026,C,1,0,0
"Following the German annexation of Austria in 1938, Bikel's family fled to Mandatory Palestine, where his father's contacts helped the family obtain British passports.",2,3,== Early years ==,492026,C,0,3,1
Bikel studied at the Mikve Yisrael agricultural school and joined Kibbutz Kfar HaMaccabi.,3,3,== Early years ==,492026,C,0,2,0
Bikel started acting while in his teens.,4,3,== Early years ==,492026,N,0,0,0
"He performed with Habimah Theatre in 1943, and was one of the founding members of the Cameri Theatre, which became a leading Israeli theatre company.",5,3,== Early years ==,492026,C,0,2,1
"He described his acting experience there as similar to, if not better than, the method acting techniques taught at the Actors Studio in New York.",6,3,== Early years ==,492026,C,0,1,0
"""The Habimah people were much closer to the Method, indeed, than Lee Strasberg was, because they were direct disciples of Stanislavski.",7,3,== Early years ==,492026,C,2,1,0
"""In 1945, he moved to London to study at the Royal Academy of Dramatic Art.",8,3,== Early years ==,492026,C,0,2,1
Bikel moved to the United States in 1954 and became a naturalized citizen in 1961.,9,3,== Early years ==,492026,C,0,1,2
"Bikel did not return to live in Israel, nor did he take part in the 1948 Arab–Israeli War.",10,3,== Early years ==,492026,C,0,1,1
"Bikel wrote in his autobiography, Theo: ""A few of my contemporaries regarded [not returning to Israel] as a character flaw, if not a downright act of desertion.",11,3,== Early years ==,492026,C,0,1,0
"In me there remains a small, still voice that asks whether I can ever fully acquit myself in my own mind.""",12,3,== Early years ==,492026,N,0,0,0
==,0,4,== Career ==,492026,N,0,0,0
Career ==,1,4,== Career ==,492026,N,0,0,0
===,0,5,== Career == | === Actor ===,492026,N,0,0,0
Actor =,1,5,== Career == | === Actor ===,492026,N,0,0,0
==,2,5,== Career == | === Actor ===,492026,N,0,0,0
"In 1948, Michael Redgrave recommended Bikel to his friend Laurence Olivier as understudy for the parts of both Stanley Kowalski and Harold ""Mitch"" Mitchell in the West End premiere of Tennessee Williams' A Streetcar Named Desire.",0,6,== Career == | === Actor ===,492026,C,5,0,1
"Aside from being an understudy, Bikel's main role in the production was the relatively minor part of Pablo Gonzales.",1,6,== Career == | === Actor ===,492026,C,2,0,0
"He graduated from supporting actor and understudy, though, to star opposite the director's wife, Vivien Leigh, with a sudden, unplanned performance when a co-star, playing the role of Mitch, came down with a case of flu.",2,6,== Career == | === Actor ===,492026,C,3,0,0
"Bikel showed up backstage and went directly to Leigh's dressing room to ask if she wanted to rehearse with him, to make sure he was right for the role.",3,6,== Career == | === Actor ===,492026,N,0,0,0
"She replied that she did not need to: ""Go and do it,"" she said.",4,6,== Career == | === Actor ===,492026,N,0,0,0
"""You are a professional, and Larry gave you this job because he trusted you to do it well.""",5,6,== Career == | === Actor ===,492026,N,0,0,0
"After the show, Leigh told him, ""Well done.",6,6,== Career == | === Actor ===,492026,N,0,0,0
"""For most of his acting career, he was known for his versatility in playing characters of different nationalities; he claimed he took on those different personalities so his acting would ""never get stale.""",7,6,== Career == | === Actor ===,492026,N,0,0,0
"On television, he played an Armenian merchant on Ironside, a Polish professor on Charlie's Angels, an American professor on The Paper Chase, a Bulgarian villain on Falcon Crest, a Belarusian on Star Trek: The Next Generation, and an Italian on Murder, She Wrote.",8,6,== Career == | === Actor ===,492026,C,1,1,0
"In movies, he played a German officer in The African Queen (1951) and The Enemy Below (1957), a Southern sheriff in The Defiant Ones, and a Russian submarine captain in the comedy he Russians Are Coming, the Russians Are Coming (1966).",9,6,== Career == | === Actor ===,492026,C,0,4,3
"He also portrayed the sadistic General Jouvet in The Pride and the Passion (1957), and was screen tested for the role of Auric Goldfinger in the James Bond film Goldfinger (1964), though the part ultimately fell to German actor Gert Fröbe.",10,6,== Career == | === Actor ===,492026,C,0,0,2
"In My Fair Lady (1964), he played the overbearing Hungarian linguist Zoltan Karpathy.",11,6,== Career == | === Actor ===,492026,C,0,2,1
"He made his Broadway debut in 1955 in Tonight in Samarkand, and in 1958 was nominated for a Tony for The Rope Dancers.",12,6,== Career == | === Actor ===,492026,C,0,1,3
