sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Sir Andrew Frank Davis  (born 2 February 1944) is an English conductor.,0,0,,2771033,C,3,0,1
"He is music director and principal conductor of Lyric Opera of Chicago and conductor laureate of the Toronto Symphony Orchestra, the Melbourne Symphony Orchestra, and the BBC Symphony Orchestra.",1,0,,2771033,C,0,1,0
"Born in Ashridge, Hertfordshire to Robert J. Davis and his wife Florence Joyce (née Badminton), Davis grew up in Chesham, Buckinghamshire, and in Watford.",0,1,,2771033,C,3,6,0
"Davis attended Watford Boys' Grammar School, where he studied classics in his sixth form years.",1,1,,2771033,C,1,0,1
"His adolescent musical work included playing the organ at the Palace Theatre, Watford.",2,1,,2771033,C,0,1,0
"Davis studied at the Royal Academy of Music and King's College, Cambridge where he was an organ scholar, graduating in 1967.",3,1,,2771033,C,0,1,1
He later studied conducting in Rome with Franco Ferrara.,4,1,,2771033,C,1,2,0
==,0,2,== Career ==,2771033,N,0,0,0
Career ==,1,2,== Career ==,2771033,N,0,0,0
"Davis' first major post was as associate conductor of the BBC Scottish Symphony Orchestra, beginning in 1970.",0,3,== Career ==,2771033,C,2,0,1
"In 1975, he became music director of the Toronto Symphony Orchestra (TSO).",1,3,== Career ==,2771033,C,0,0,1
"He held the post until 1988, and then took the title of Conductor Laureate with the TSO.",2,3,== Career ==,2771033,C,0,0,1
"In 1988, Davis became music director at Glyndebourne, where he met the American soprano Gianna Rolandi, who became his third wife.",3,3,== Career ==,2771033,Y,4,1,1
Davis concluded his Glyndebourne tenure in 2000.,4,3,== Career ==,2771033,C,1,0,1
"In 1989, Sir John Drummond appointed Davis as chief conductor of the BBC Symphony Orchestra (BBC SO).",5,3,== Career ==,2771033,C,2,0,1
"During his BBC SO tenure, Davis restored the tradition established by Malcolm Sargent of the chief conductor of the BBC SO conducting the Last Night of The Proms.",6,3,== Career ==,2771033,C,3,0,1
"He was noted for his humorous Last Night speeches, including giving two speeches after the Major-General's patter song from The Pirates of Penzance, but he also more seriously addressed the deaths of Diana, Princess of Wales, Mother Teresa, and Sir Georg Solti in his 1997 Last Night speech.",7,3,== Career ==,2771033,Y,3,1,3
Davis stepped down as chief conductor of BBC SO in 2000 and now holds the title of Conductor Laureate of BBC SO.,8,3,== Career ==,2771033,C,0,0,1
