sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Kenneth Mars (April 4, 1935 – February 12, 2011) was an American actor.",0,0,,973172,C,0,2,1
He appeared in two Mel Brooks films: as the deranged Nazi playwright Franz Liebkind in The Producers (1967) and Police Inspector Hans Wilhelm Friedrich Kemp in Young Frankenstein (1974).,1,0,,973172,C,2,0,2
"He also appeared in Peter Bogdanovich's What's Up Doc? (1972), and Woody Allen's Radio Days (1987), and Shadows and Fog (1990).",2,0,,973172,C,2,0,4
"Mars appeared in two seasons of Malcolm in the Middle as Otto Mannkusser, Francis's well-meaning but dimwitted boss and a German immigrant who owns a dude ranch.",0,1,,973172,C,1,1,0
"He voiced King Triton, Ariel's father, in the 1989 Disney animated film The Little Mermaid and its sequel, the television series and the Kingdom Hearts series.",1,1,,973172,C,0,0,1
He also did several other animated voice-over film roles such as Littlefoot's grandfather in the Land Before Time series (up to 2008) and that of Professor Screweyes in We're Back!,2,1,,973172,C,0,0,1
"A Dinosaur's Story (1993), and King Colbert (Prince Cornelius's father) in Thumbelina (1994).",3,1,,973172,C,2,0,2
==,0,2,== Early life ==,973172,N,0,0,0
Early life ==,1,2,== Early life ==,973172,N,0,0,0
Mars was born in Chicago.,0,3,== Early life ==,973172,C,0,2,0
"His father, Bernard ""Sonny"" Mars, was a radio and television personality.",1,3,== Early life ==,973172,C,0,1,0
Kenneth studied fine arts and acting at Northwestern University.,2,3,== Early life ==,973172,C,1,0,0
==,0,4,== Career ==,973172,N,0,0,0
Career ==,1,4,== Career ==,973172,N,0,0,0
"Mars made his acting debut in 1962 as a book publisher on Car 54, Where Are You?.",0,5,== Career ==,973172,C,0,1,1
"He later appeared on such television series as Gunsmoke, Get Smart, McMillan & Wife, Columbo, and The Bob Crane Show.",1,5,== Career ==,973172,N,0,0,0
"He also appeared in dramatic roles, such as Will Turner, a former FBI agent, in Warren Beatty's The Parallax View.",2,5,== Career ==,973172,C,1,0,0
Mars played Harry Zarakartos on the Richard Benjamin-Paula Prentiss 1967 CBS-TV sitcom He & She.,0,6,== Career ==,973172,C,0,1,1
"He was featured in a number of small roles in broadcasts such as the Misfits of Science pilot episode and the Star Trek: Deep Space Nine episode ""Shadowplay"".",1,6,== Career ==,973172,N,0,0,0
"He was cast opposite Bette Davis in Hello Mother, Goodbye!, a 1973 television pilot aired by NBC but never picked up as a series.",2,6,== Career ==,973172,C,2,0,1
"From 1970 to 1974 Mars guest starred in five episodes of Love, American Style, playing various characters.",3,6,== Career ==,973172,C,0,1,1
"In 1977, Mars became a series regular on both the Sha Na Na variety series and on Norman Lear's talk show parody Fernwood 2-Night in the memorable recurring  role of eccentric William W.D. 'Bud' Prize, from Fernwood's Chamber of Commerce.",4,6,== Career ==,973172,Y,1,2,1
He continued the role on America 2-Night in 1978.,5,6,== Career ==,973172,C,0,0,1
"In 2001, Mars portrayed a comedic famous but washed-up photographer on Just Shoot Me.",6,6,== Career ==,973172,C,0,1,1
"Before his death, his final television roles were Otto, the German dude ranch owner on Fox Broadcasting Company's Malcolm in the Middle, an appearance on Disney Channel's Hannah Montana, and a reprise of his role as Grandpa Longneck in The Land Before Time television series.",7,6,== Career ==,973172,N,0,0,0
"In 1969, Mars portrayed a marshal trying to raise a posse to pursue Butch Cassidy and the Sundance Kid, only to have his address to the townsfolk hijacked by a friendly bicycle salesman.",8,6,== Career ==,973172,Y,1,2,1
Mars frequently played characters with exaggerated accents.,9,6,== Career ==,973172,C,0,1,0
"He portrayed German characters in The Producers (1967) and Young Frankenstein (1974), and played a Croatian musicologist, Hugh Simon, in What's Up, Doc? (1972).",10,6,== Career ==,973172,Y,1,1,3
His first broadly accented character was that of Sir Evelyn Oakleigh in the 1962 Off-Broadway revival of the Cole Porter musical Anything Goes.,11,6,== Career ==,973172,C,2,0,1
"He also appeared in the 1962 Broadway play, The Affair.",12,6,== Career ==,973172,C,0,0,1
"In 1975, ABC/Dunhill released a comedy LP produced by Earl Doud, Henry the First, featuring Mars in a number of comedy bits as Henry Kissinger, including a cover version of the Bachman–Turner Overdrive song, ""Takin' Care of Business"".",13,6,== Career ==,973172,Y,2,1,1
"Mars cultivated a lengthy voice acting career, launching it by voicing several characters on Uncle Croc's Block.",14,6,== Career ==,973172,C,0,1,0
He voiced the roles of Ariel's father King Triton in The Little Mermaid and in the video games Kingdom Hearts and Kingdom Hearts II.,15,6,== Career ==,973172,C,4,0,0
"He voiced Littlefoot's Grandpa Longneck in the Land Before Time series of films and the spin-off television series, and the villainous Professor Screweyes in We're Back!",0,7,== Career ==,973172,N,0,0,0
A Dinosaur's Story.,1,7,== Career ==,973172,N,0,0,0
"He played some minor roles on the popular radio show, Adventures in Odyssey.",2,7,== Career ==,973172,N,0,0,0
"He played Sweet William in Fievel's American Tails, which took place after An American Tail: Fievel Goes West.",3,7,== Career ==,973172,C,0,2,0
"He voiced characters on many animated television series, such as The Smurfs, The Biskitts, A Pup Named Scooby-Doo, TaleSpin, and Animaniacs, as well as video games, such as Fallout and Kingdom Hearts.",4,7,== Career ==,973172,C,2,0,1
"In 2008, Mars retired from acting after being diagnosed with pancreatic cancer two years prior.",0,8,== Career ==,973172,C,0,1,2
"His final performance was as Grandpa Longneck in the animated television series, The Land Before Time.",1,8,== Career ==,973172,N,0,0,0
==,0,9,== Personal life ==,973172,N,0,0,0
Personal life ==,1,9,== Personal life ==,973172,N,0,0,0
"In 1977, Mars married Barbara Newborn.",0,10,== Personal life ==,973172,C,0,1,1
"They had two daughters, Susannah and Rebecca.",1,10,== Personal life ==,973172,N,0,0,0
The marriage lasted until his death in 2011.,2,10,== Personal life ==,973172,C,0,0,1
==,0,11,== Illness and death ==,973172,N,0,0,0
Illness and death,1,11,== Illness and death ==,973172,N,0,0,0
==,2,11,== Illness and death ==,973172,N,0,0,0
"In 2006, Mars was diagnosed with pancreatic cancer which had already spread beyond his pancreas.",0,12,== Illness and death ==,973172,C,0,1,1
