sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Patricia Alison ""Pat"" Bishop TC (6 May 1940 – 20 August 2011) was a Trinidadian educator, music director, artist and cultural icon.",0,0,,52811997,C,2,0,1
"She was one of the first women to arrange for steelbands and was the recipient of the Trinity Cross, the highest of the National Awards of Trinidad and Tobago.",1,0,,52811997,C,0,1,0
==,0,1,== Early life ==,52811997,N,0,0,0
Early life ==,1,1,== Early life ==,52811997,N,0,0,0
"Patricia Alison ""Pat"" Bishop was born on 6 May 1940 in Port of Spain, Trinidad, to Ena and Sonny Bishop.",0,2,== Early life ==,52811997,Y,3,2,1
Her father was a musician and her mother was a dressmaker and fashion designer.,1,2,== Early life ==,52811997,N,0,0,0
"Bishop had one younger sibling, a sister, Gillian, who would become a jewellery designer.",2,2,== Early life ==,52811997,N,0,0,0
She attended Tranquility Girls' School and then studied at Bishop Anstey High School.,3,2,== Early life ==,52811997,C,1,0,0
"In 1958, she won the Trinidad & Tobago National Government Scholarship and left for England to pursue a bachelor's degree in fine arts from King's College, Durham University.",4,2,== Early life ==,52811997,Y,2,1,1
"Upon completion of her degree, in which she studied both painting and music, Bishop returned to Trinidad.",5,2,== Early life ==,52811997,C,0,1,0
==,0,3,== Career ==,52811997,N,0,0,0
Career ==,1,3,== Career ==,52811997,N,0,0,0
Bishop returned to her alma mater and began teaching at Bishop Anstey and remained there for several years.,0,4,== Career ==,52811997,Y,1,1,1
She exhibited her first collection of artwork in 1961 in a group show with Jackie Hinkson and Peter Minshall.,1,4,== Career ==,52811997,C,0,0,1
"Her early works were primarily realistic depictions of faces and scenery, but in her university studies with her tutor, Richard Hamilton, she was introduced to pop art.",2,4,== Career ==,52811997,C,1,0,0
"Carlisle Chang, who designed the Flag of Trinidad and Tobago and promoted indigenous art[2] as an aesthetic, became her mentor when she returned to Trinidad.",3,4,== Career ==,52811997,C,0,3,0
"Among her works was the popular character ""Charlie"", created for the anti-litering campaign of the Solid Waste Management Company.",4,4,== Career ==,52811997,N,0,0,0
"Later in her career, she did a series of miniatures, called ""All the way to Caliban’s Island"", which featured artworks drawn from lines of The Tempest.",5,4,== Career ==,52811997,N,0,0,0
