sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"John Henry Hammond II (December 15, 1910 – July 10, 1987) was an American record producer, civil rights activist, and music critic from the 1930s to the early 1980s.",0,0,,459887,Y,1,1,3
"In his service as a talent scout, Hammond became one of the most influential figures in 20th-century popular music.",1,0,,459887,C,1,0,0
He is the father of blues musician John P. Hammond.,2,0,,459887,C,1,0,0
"Hammond was instrumental in sparking or furthering numerous musical careers, including those of Bob Dylan, Bruce Springsteen, Benny Goodman, Harry James, Charlie Christian, Billie Holiday, Count Basie, Teddy Wilson, Big Joe Turner, Pete Seeger, Babatunde Olatunji, Aretha Franklin, George Benson, Freddie Green, Leonard Cohen, Arthur Russell, Jim Copp, Asha Puthli, Stevie Ray Vaughan and Mike Bloomfield.",3,0,,459887,C,32,0,1
He is also largely responsible for the revival of delta blues artist Robert Johnson's music.,4,0,,459887,C,2,0,0
==,0,1,== Early years and family ==,459887,N,0,0,0
Early years and family ==,1,1,== Early years and family ==,459887,C,0,0,1
"Hammond was born in New York, christened John Henry Hammond Jr., although both his father and grandfather shared the same name.",0,2,== Early years and family ==,459887,C,3,1,0
He was the youngest child and only son of John Henry Hammond and Emily Vanderbilt Sloane.,1,2,== Early years and family ==,459887,C,3,0,0
"His mother was one of three daughters of William Douglas Sloane and Emily Thorn Vanderbilt, and a granddaughter of William Henry Vanderbilt.",2,2,== Early years and family ==,459887,C,3,0,0
"His father attended Yale University, graduating with a law degree from Columbia Law School.",0,3,== Early years and family ==,459887,N,0,0,0
"His grandfather was Civil War General John Henry Hammond, who married Sophia Vernon Wolfe.",1,3,== Early years and family ==,459887,C,4,0,0
"His father was a brother of Ogden H. Hammond, ambassador to Spain, and uncle to politician Millicent Fenwick.",2,3,== Early years and family ==,459887,C,2,1,0
"Despite the family fortune from his mother's side of the family, which included wealth from the W. & J. Sloane chain, his father worked to provide for his family and maintain the family fortune.",3,3,== Early years and family ==,459887,N,0,0,0
"He worked ""as a banker, lawyer, and railroad executive"".",4,3,== Early years and family ==,459887,N,0,0,0
"Hammond had four sisters: Emily, Adele, Rachel, and Alice.",5,3,== Early years and family ==,459887,C,3,0,0
"The youngest, Alice, married first Arthur Duckworth in 1927, and then, after divorcing him, the musician Benny Goodman in 1942.",6,3,== Early years and family ==,459887,C,2,0,2
Well-known clergyman and peace activist William Sloane Coffin Jr. was a cousin.,7,3,== Early years and family ==,459887,C,1,0,0
Hammond showed interest in music from an early age.,0,4,== Early years and family ==,459887,C,1,0,0
"At four he began studying the piano, only to switch to the violin at age eight.",1,4,== Early years and family ==,459887,N,0,0,0
"He was steered toward classical music by his mother but was more interested in the music sung and played by the servants, many of whom were black.",2,4,== Early years and family ==,459887,N,0,0,0
He was known to go down to his basement to listen to the upbeat music in the servants' quarters.,3,4,== Early years and family ==,459887,C,0,0,1
"He loved Sir Harry Lauder's ""Roamin' in the Gloamin'"".",4,4,== Early years and family ==,459887,C,1,0,0
"While he was in the basement, the rest of his family in the greater part of the five-story mansion would listen to ""the great opera tenor Enrico Caruso, as well as to standard classics by Beethoven, Brahms, and Mozart"".",5,4,== Early years and family ==,459887,C,4,0,0
Hammond became interested in social reform at a young age.,6,4,== Early years and family ==,459887,C,1,0,0
His mother also promoted social reform as a means to give back some of her fortune to the community.,7,4,== Early years and family ==,459887,N,0,0,0
She often found solace in religion.,8,4,== Early years and family ==,459887,N,0,0,0
Hammond shared her desire to help the community with his privilege.,9,4,== Early years and family ==,459887,C,1,0,0
Hammond notes that the first jazz music that he heard was in London in 1923 on a trip with his family.,10,4,== Early years and family ==,459887,Y,1,1,1
"He heard a band called The Georgians, a white Dixieland jazz group, and saw an African American show called From Dixie to Broadway, that featured Sidney Bechet.",11,4,== Early years and family ==,459887,C,3,0,0
This trip changed the way that he thought about music.,12,4,== Early years and family ==,459887,N,0,0,0
"Upon his return to the states, Hammond searched for records by black musicians but could not find them in the greater Manhattan area.",13,4,== Early years and family ==,459887,C,1,1,0
"He learned that African American music was sold in different stores, so he began to search for this music in Harlem.",14,4,== Early years and family ==,459887,C,0,1,0
In 1925 Hammond graduated from the elementary institution St. Bernard's School at the age of 14.,15,4,== Early years and family ==,459887,C,1,0,1
He persuaded his family to allow him to attend Hotchkiss School due to its liberal curriculum.,16,4,== Early years and family ==,459887,N,0,0,0
Hammond's love for music flourished.,17,4,== Early years and family ==,459887,C,1,0,0
"However, he felt limited within the confines of a boarding school.",18,4,== Early years and family ==,459887,N,0,0,0
"Hammond succeeded in convincing the headmaster to allow him to go into the city every other weekend, a rare privilege, so that he could take lessons from Ronald Murat.",19,4,== Early years and family ==,459887,C,2,0,1
"However, the headmaster was not aware that outside his formal lessons, Hammond would go up to Harlem to hear jazz.",20,4,== Early years and family ==,459887,C,1,1,0
"During this time, he said that he heard Bessie Smith perform at The Harlem Alhambra, but her biographer disagrees about the dates.",21,4,== Early years and family ==,459887,C,2,0,0
"The summer after graduating from Hotchkiss in 1929, Hammond went to work for a newspaper in Maine, the Portland Evening News.",22,4,== Early years and family ==,459887,Y,1,1,3
"Its editor Ernest Gruening was also a Hotchkiss alumnus, class of 1903, who was interested in social issues and social justice.",23,4,== Early years and family ==,459887,C,1,0,1
"In the fall of 1929, Hammond entered Yale University as a member of the class of 1933.",24,4,== Early years and family ==,459887,C,1,0,3
"He studied the violin and, later, viola.",25,4,== Early years and family ==,459887,N,0,0,0
He felt a disconnect with his fellow students at Yale and felt that he was already well acquainted with the professional world.,26,4,== Early years and family ==,459887,N,0,0,0
He made frequent trips into New York city and wrote regularly for trade magazines.,27,4,== Early years and family ==,459887,C,0,1,0
"In the fall semester of 1930, Hammond had to withdraw due to a recurring case of jaundice.",28,4,== Early years and family ==,459887,C,1,0,2
"Hammond had no desire to a repeat a semester, which contributed to his dissatisfaction with the university lifestyle.",29,4,== Early years and family ==,459887,C,1,0,0
"Much to the disappointment of his father, a Yale alumnus, in 1931 he dropped out of school for a career in the music industry, first becoming the U.S. correspondent for Melody Maker.",30,4,== Early years and family ==,459887,C,0,1,1
==,0,5,== Career ==,459887,N,0,0,0
Career ==,1,5,== Career ==,459887,N,0,0,0
"In 1931, Hammond funded the recording of pianist Garland Wilson, marking the beginning of a long string of artistic successes as record producer.",0,6,== Career ==,459887,C,3,0,1
"He moved to Greenwich Village, where he claimed to have engaged in bohemian life and worked for an integrated music world.",1,6,== Career ==,459887,C,0,1,0
"He set up one of the first regular live jazz programs, and wrote regularly about the racial divide.",2,6,== Career ==,459887,N,0,0,0
"As he wrote in his memoirs, ""I heard no color line in the music....",3,6,== Career ==,459887,N,0,0,0
"To bring recognition to the Negro's supremacy in jazz was the most effective and constructive form of social protest I could think of.""",4,6,== Career ==,459887,N,0,0,0
"This pre-occupation with social issues was to continue, and in 1941 he was one of the founders of the Council on African Affairs.",5,6,== Career ==,459887,C,0,0,1
"In 1932, Hammond acquired a nonpaying job on the WEVD radio station as a disc jockey.",0,7,== Career ==,459887,C,1,0,1
He did not discriminate when choosing which musicians to air; the station allowed Hammond complete freedom on the station as long as he paid for his time slot.,1,7,== Career ==,459887,C,1,0,0
"Through this position, Hammond gained a reputation as a well-educated jazz fan.",2,7,== Career ==,459887,C,1,0,0
"Various musicians were guests on his show, including Fletcher Henderson, Benny Carter, and Art Tatum.",3,7,== Career ==,459887,C,6,0,0
"When the station transferred from the Broadway Central Hotel to the Claridge Hotel, the new venue would not allow the black musicians to use the main elevator.",4,7,== Career ==,459887,C,0,1,0
"For this reason, Hammond quit his work with WEVD.",5,7,== Career ==,459887,C,1,0,0
"By 1932–33, through his involvement in the UK music paper Melody Maker, Hammond arranged for the faltering US Columbia label to provide recordings for the UK Columbia label, mostly using the specially created Columbia W-265000 matrix series.",6,7,== Career ==,459887,Y,1,2,1
"Hammond recorded Fletcher Henderson, Benny Carter, Joe Venuti, Benny Goodman, and other jazz performers during a time when the economy was bad enough during the Great Depression that many of them would not have otherwise had the opportunity to enter a studio and play real jazz (a handful of these in this special series were issued in the US).",7,7,== Career ==,459887,C,9,1,0
"In 1934, Hammond is known to have introduced Benny Goodman and Fletcher Henderson.",0,8,== Career ==,459887,C,5,0,1
"It is said that Hammond convinced the musicians to 'swing' the current jazz hits, so that they could play in a free manner like the original New Orleans Jazz.",1,8,== Career ==,459887,C,1,1,0
Hammond always strived for racial integration within the musical scene.,2,8,== Career ==,459887,C,1,0,0
"For this purpose, he frequently visited musicians in Harlem in order to connect with musicians in their own area.",3,8,== Career ==,459887,C,0,1,0
"While initially his race proved a problem in connecting with this community, he formed relationships with various musicians that allowed him to surpass this barrier.",4,8,== Career ==,459887,N,0,0,0
His friendship with Benny Carter gave him a status that allowed him to enter this musical community.,5,8,== Career ==,459887,C,2,0,0
"He played a role in organizing Benny Goodman's band, and in persuading him to hire black musicians such as Charlie Christian, Teddy Wilson and Lionel Hampton.",6,8,== Career ==,459887,C,6,1,0
"In 1933 he heard the seventeen-year-old Billie Holiday perform in Harlem and arranged for her recording debut, on a Benny Goodman session.",7,8,== Career ==,459887,Y,4,1,1
"Four years later, he heard the Count Basie orchestra broadcasting from Kansas City and brought it to New York, where it began to receive national attention.",8,8,== Career ==,459887,Y,2,2,1
"In 1938, Hammond organized the first From Spirituals to Swing concert at Carnegie Hall, presenting a broad program of blues, jazz and gospel artists, including Ida Cox, Big Joe Turner, Albert Ammons, Pete Johnson, Meade ""Lux"" Lewis, Sister Rosetta Tharpe, the Count Basie orchestra, Sidney Bechet, Sonny Terry, James P. Johnson, and Big Bill Broonzy (who took the place of the murdered Robert Johnson).",9,8,== Career ==,459887,Y,23,1,1
