sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Emily ""Cissy"" Houston (née Drinkard; born September 30, 1933) is an American soul and gospel singer.",0,0,,926691,Y,1,1,1
"After a successful career singing backup for such artists as Roy Hamilton, Dionne Warwick, Elvis Presley, and Aretha Franklin, Houston embarked on a solo career, winning two Grammy Awards for her work.",1,0,,926691,C,5,1,0
"Houston is the mother of singer Whitney Houston, an aunt of singers Dionne Warwick and Dee Dee Warwick, and a cousin of opera singer Leontyne Price.",0,1,,926691,C,5,1,0
==,0,2,== Early life ==,926691,N,0,0,0
Early life ==,1,2,== Early life ==,926691,N,0,0,0
"Born Emily Drinkard in Newark, New Jersey, to Nitcholas ""Nitch"" Drinkard (1895-1952) and",0,3,== Early life ==,926691,Y,1,1,1
"Delia Mae Drinkard (née McCaskill) (1901-1941), she was the eighth and final child; older siblings were brothers William (1918–2003), Hansom (1924–deceased), Nicky (1929–1992), and Larry (1931–2012); and sisters Lee (1920–2005), Marie (1922–2007), and Anne (1927–2003).",1,3,== Early life ==,926691,C,1,0,8
Houston's father Nitcholas Drinkard was born to Susan Bell (called Delia),0,4,== Early life ==,926691,C,0,1,0
"Drinkard (née Fuller), of Dutch and African-American descent.",1,4,== Early life ==,926691,N,0,0,0
"His father John Drinkard, Jr., was of Native American descent.",2,4,== Early life ==,926691,N,0,0,0
"The Drinkards had owned a substantial amount of farmland in Blakely, Georgia, at a time when it was unusual for black people to have large landholdings.",3,4,== Early life ==,926691,C,0,1,0
"The asset was gradually depleted as they sold small portions of land over time, to resolve the continued legal troubles of a close relative.",4,4,== Early life ==,926691,N,0,0,0
"After Houston's three oldest siblings were born, the family relocated to New Jersey during the Great Migration.",5,4,== Early life ==,926691,C,0,2,0
"Her parents emphasized the children getting educated and being involved in the church, and her father encouraged Houston and her siblings to sing.",6,4,== Early life ==,926691,C,0,1,0
"In 1938, five-year-old Cissy's mother Delia suffered a stroke and died of cerebral hemorrhage three years later.",7,4,== Early life ==,926691,C,0,0,2
Houston's father died of stomach cancer in March 1952 when Houston was 18.,8,4,== Early life ==,926691,C,0,2,1
Cissy went to live with her older sister Lee and her husband Mancel Warrick.,9,4,== Early life ==,926691,C,1,0,0
"The Warricks had three children: a son, Mancel Warrick Jr. and two daughters Marie Dionne Warrick and Delia Juanita (Dee Dee) Warrick.",10,4,== Early life ==,926691,C,4,0,0
Soprano Leontyne Price is a Drinkard cousin.,11,4,== Early life ==,926691,C,1,0,0
Houston attended  South Side High School.,12,4,== Early life ==,926691,C,0,1,0
"Houston is a Christian, and has said that she ""found Christ"" at age 14.",13,4,== Early life ==,926691,C,1,1,0
==,0,5,== Career ==,926691,N,0,0,0
Career ==,1,5,== Career ==,926691,N,0,0,0
===,0,6,== Career == | === The Drinkard Singers ===,926691,N,0,0,0
The Drinkard Singers ===,1,6,== Career == | === The Drinkard Singers ===,926691,N,0,0,0
Houston's singing career began in 1938 when she joined her sister Anne and brothers Larry and Nicky in the gospel singing group the Drinkard Four.,0,7,== Career == | === The Drinkard Singers ===,926691,C,0,1,1
"Lee (who would later become the mother of singers Marie Dionne Warrick and Delia Juanita (Dee Dee) Warrick, later joined the group along with Anne Drinkard Moss and Marie Drinkard Epps, and the group was renamed The Drinkard Singers.",1,7,== Career == | === The Drinkard Singers ===,926691,C,3,0,0
It was while performing on Drinkard Singers that Cissy Houston made her television debut on TV Gospel Time.,2,7,== Career == | === The Drinkard Singers ===,926691,C,1,0,0
Houston and the Drinkard Singers regularly performed at New Hope Baptist Church and later recorded a live album for RCA called A Joyful Noise.,3,7,== Career == | === The Drinkard Singers ===,926691,C,1,2,0
===,0,8,== Career == | === Sweet Inspirations ===,926691,N,0,0,0
Sweet Inspirations ===,1,8,== Career == | === Sweet Inspirations ===,926691,N,0,0,0
"In 1963, then about to give birth to daughter Whitney Houston, she formed the Sweet Inspirations with Doris Troy and niece Dee Dee Warwick.",0,9,== Career == | === Sweet Inspirations ===,926691,C,5,0,1
"Later, under contract to Atlantic Records, Sylvia Shemwell, Estelle Brown and Myrna Smith form the line-up.",1,9,== Career == | === Sweet Inspirations ===,926691,C,1,0,0
"During the mid-1960s, the Sweet Inspirations provided backup vocals for a variety of artists, including Otis Redding, Wilson Pickett, Lou Rawls, The Drifters, Dusty Springfield, and Houston's niece Dionne Warwick.",2,9,== Career == | === Sweet Inspirations ===,926691,Y,9,1,1
They appeared on Van Morrison's single Brown Eyed Girl.,3,9,== Career == | === Sweet Inspirations ===,926691,C,2,0,0
"Houston performed the operatic soprano melody on the Aretha Franklin hit ""Ain't No Way"".",4,9,== Career == | === Sweet Inspirations ===,926691,C,1,1,0
"In 1967, The Sweet Inspirations sang background vocals for The Jimi Hendrix Experience on the track ""Burning of the Midnight Lamp"".",5,9,== Career == | === Sweet Inspirations ===,926691,C,4,0,2
"In 1969, they were hired to sing backing vocals for American singer Elvis Presley in Las Vegas on his return to live performances during July and August 1969.",6,9,== Career == | === Sweet Inspirations ===,926691,Y,1,2,2
"Presley often introduced them at shows by saying, ""They really live up to their name, ladies & gentlemen: The Sweet Inspirations!""",7,9,== Career == | === Sweet Inspirations ===,926691,N,0,0,0
Many of these performances can be heard on the All Shook Up and Live In Las Vegas live records.,8,9,== Career == | === Sweet Inspirations ===,926691,C,0,1,0
Performing with Elvis Presley was Houston's final gig with The Sweet Inspirations.,9,9,== Career == | === Sweet Inspirations ===,926691,C,1,1,0
"As her children were growing bigger, she decided to stop touring and focus on her career as a recording artist.",10,9,== Career == | === Sweet Inspirations ===,926691,N,0,0,0
===,0,10,== Career == | === Solo career ===,926691,N,0,0,0
Solo career ===,1,10,== Career == | === Solo career ===,926691,N,0,0,0
"As Cecily Blair she cut her first secular solo record ""This Is My Vow"" on M'n'M Records in 1963 following this up in 1966 with ""Bring Him Back"" b/w ""World Of Broken Hearts"" on Congress.",0,11,== Career == | === Solo career ===,926691,C,0,0,2
"Her final solo single before recording with The Sweet Inspirations was ""Don't Come Running To Me"" b/w ""One Broken Heart For Sale"" released on Kapp Records in 1967.",1,11,== Career == | === Solo career ===,926691,C,0,0,1
On these early singles her name is spelled as Sissie Houston.,2,11,== Career == | === Solo career ===,926691,C,0,1,0
"In 1969, Houston signed a recording contract with Commonwealth United Records and recorded her solo debut",3,11,== Career == | === Solo career ===,926691,C,0,1,1
LP Presenting Cissy Houston which was released in 1970.,4,11,== Career == | === Solo career ===,926691,C,1,0,2
