sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Barbro Margareta Svensson (9 March 1938 – 3 April 2018), known by her stage name Lill-Babs, was a Swedish singer, actress and television host.",0,0,,2377280,C,3,0,1
"From the early 1950s until her death in 2018, she was one of Sweden's best known and popular singers.",1,0,,2377280,C,0,1,2
"She represented Sweden in the 1961 Eurovision Song Contest in Cannes with the song ""April, april"".",2,0,,2377280,C,0,2,2
"She was also well-known for the song ""Är du kär i mej ännu Klas-Göran?""",3,0,,2377280,N,0,0,0
"(""Are You Still in Love with Me, Klas-Göran?"").",4,0,,2377280,N,0,0,0
==,0,1,== Early life and career ==,2377280,N,0,0,0
Early life and career,1,1,== Early life and career ==,2377280,N,0,0,0
==,2,1,== Early life and career ==,2377280,N,0,0,0
"Lill-Babs  was born Barbro Svensson in Järvsö, 290 km (180 mi) north of Stockholm.",0,2,== Early life and career ==,2377280,C,4,1,0
"She lived with her parents, Ragnar and Britta Svensson, for nine years in a small cottage without running water.",1,2,== Early life and career ==,2377280,C,0,0,1
She first sang in a church at age 11.,2,2,== Early life and career ==,2377280,N,0,0,0
Her first public appearance was with a colleague of her father accompanying her on the accordion.,3,2,== Early life and career ==,2377280,N,0,0,0
Svensson's first public performance was at Barnens dag in Järvsö 1953.,4,2,== Early life and career ==,2377280,C,0,0,1
"Soon after, she started singing with Lasse Schönning's orchestra.",5,2,== Early life and career ==,2377280,C,2,0,0
"She was ""discovered"" when she sang on the radio program Morgonkvisten (""Early Morning"") in 1954.",6,2,== Early life and career ==,2377280,C,0,0,2
"Simon Brehm, a musician and record producer, liked her and took her to Stockholm where she made her professional singing debut at the Bal Palais restaurant.",7,2,== Early life and career ==,2377280,C,2,1,0
Brehm was Svensson's manager until his death in 1967.,8,2,== Early life and career ==,2377280,C,0,0,1
"He gave Svensson her stage name ""Lill-Babs"", a play on words as a connection to the older, and at that time better known, singer Alice Babs.",9,2,== Early life and career ==,2377280,C,4,0,0
"She released her first music album in 1954, a grammophone record with two songs: ""Min mammas boogie"" (""My Mamma's Boogie"") and ""Svar till 'Ung och kär'""",10,2,== Early life and career ==,2377280,C,0,1,2
"(""Answer to 'Young",11,2,== Early life and career ==,2377280,N,0,0,0
"And In Love'"").",12,2,== Early life and career ==,2377280,N,0,0,0
