sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Franz Konwitschny (14 August 1901, Fulnek, Moravia – 28 July 1962, Belgrade) was a German conductor and violist of Moravian descent.",0,0,,3682747,Y,1,3,2
"He started his career on the viola, playing in the Leipzig Gewandhaus Orchestra under Wilhelm Furtwängler.",0,1,,3682747,N,0,0,0
"In 1925, he moved to Vienna, where he played the viola with the Fitzner Quartet.",1,1,,3682747,C,0,1,1
He also began teaching at the Wiener Volkskonservatorium.,2,1,,3682747,N,0,0,0
"He later became a conductor, joining the Stuttgart Opera in 1927.",3,1,,3682747,C,0,1,1
From 1949 until his death he was principal conductor of the Leipzig Gewandhaus Orchestra.,4,1,,3682747,C,0,0,1
From 1953 until 1955 he was also principal conductor of the Dresden Staatskapelle and from 1955 onward he led the Berlin State Opera.,5,1,,3682747,C,0,0,3
"Like Furtwängler, Konwitschny used ""expansive gestures"" and had a ""dislike of an exact beat.""",0,2,,3682747,N,0,0,0
Konwitschny recorded a complete cycle of Beethoven symphonies.,1,2,,3682747,C,1,0,0
He was given the nickname Kon-whisky because of his heavy drinking habits.,0,3,,3682747,N,0,0,0
"His first marriage to Maria Wilhelmine Josephine Hambloch (Gieser) produced two children, Franziska Hinzte (née Konwitschny) and Dieter Konwitschny.",1,3,,3682747,C,1,0,0
His son from his second marriage Peter Konwitschny is a leading opera director in Germany.,0,4,,3682747,C,0,1,0
==,0,5,== Recordings ==,3682747,N,0,0,0
Recordings ==,1,5,== Recordings ==,3682747,N,0,0,0
"Wagner, Tristan und Isolde, Ludwig Suthaus, Gottlob Frick, Margarete Bäumer, Karl Wolfram, Erna Westenberger – Franz Konwitschny, conductor: Leipzig Gewandhaus Orchestra, 21-23.10.1950 (Walhall Eternity Series WLCD 0118)",0,6,== Recordings ==,3682747,C,4,0,0
"Wagner, Tannhäuser, Hans Hopf, Gottlob Frick, Dietrich Fischer-Dieskau, Elisabeth Grümmer – Franz Konwitschny, conductor: Staatskapelle Berlin.",0,7,== Recordings ==,3682747,C,5,0,0
"Chor der Berliner Staatsoper, Recorded in October 1960",1,7,== Recordings ==,3682747,C,0,0,1
"Wagner, Der fliegende Holländer Dietrich Fischer-Dieskau, Marianne Schech, Rudolf Schock, Gottlob Frick, Fritz Wunderlich - Franz Konwitschny, conductor: Staatskapelle Berlin.",0,8,== Recordings ==,3682747,C,7,0,0
Chor der Deutschen Staatsoper Berlin 1960,1,8,== Recordings ==,3682747,C,0,0,1
==,0,9,== References ==,3682747,N,0,0,0
References ==,1,9,== References ==,3682747,N,0,0,0
Franz Konwitschny at AllMusic,0,10,== References ==,3682747,C,1,0,0
"Wolfram Schwinger, ""Konwitschny, Franz"" in The New Grove Dictionary of Music and Musicians edited by Stanley Sadie, volume 13, p. 789",0,11,== References ==,3682747,C,2,0,0
==,0,12,== External links ==,3682747,N,0,0,0
External links ==,1,12,== External links ==,3682747,N,0,0,0
Media related to Franz Konwitschny at Wikimedia Commons,0,13,== External links ==,3682747,C,1,0,0
František Sláma (musician) Archive.,0,14,== External links ==,3682747,N,0,0,0
More on the history of the Czech Philharmonic between the 1940s and the 1980s:,1,14,== External links ==,3682747,C,0,0,2
Conductors,2,14,== External links ==,3682747,N,0,0,0
