sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Park Frederick ""Pepper"" Adams III (October 8, 1930 – September 10, 1986) was an American jazz baritone saxophonist and composer.",0,0,,695584,Y,1,1,1
"He composed 42 pieces, was the leader on eighteen albums spanning 28 years, and participated in 600 sessions as a sideman.",1,0,,695584,C,0,0,1
"He worked with an array of musicians, and had especially fruitful collaborations with trumpeter Donald Byrd and as a member of the Thad Jones/Mel Lewis Big Band.",2,0,,695584,C,2,0,0
==,0,1,== Biography ==,695584,N,0,0,0
Biography ==,1,1,== Biography ==,695584,N,0,0,0
===,0,2,== Biography == | === Early life ===,695584,N,0,0,0
Early life =,1,2,== Biography == | === Early life ===,695584,N,0,0,0
==,2,2,== Biography == | === Early life ===,695584,N,0,0,0
"Pepper Adams was born in Highland Park, Michigan, to father Park Adams II and mother Cleo Marie Coyle.",0,3,== Biography == | === Early life ===,695584,C,2,1,0
"Both of his parents were college graduates, with each spending some time at the University of Michigan.",1,3,== Biography == | === Early life ===,695584,C,0,1,0
"Due to the onset of the Great Depression, Adams' parents separated to allow his father to find work without geographic dependence.",2,3,== Biography == | === Early life ===,695584,N,0,0,0
"In the fall of 1931, Adams moved with his mother to his extended family's farm near Columbia City, Indiana, where food and support were more readily available.",3,3,== Biography == | === Early life ===,695584,C,0,1,2
"In 1933, Adams began playing piano.",4,3,== Biography == | === Early life ===,695584,C,0,0,1
"His father having reunited with the family, they moved to Rochester, New York, in 1935 and in that city he began his musical efforts on tenor sax and clarinet.",5,3,== Biography == | === Early life ===,695584,C,0,1,1
"Two years later, Adams began deepening his developing passion for music by listening to Fats Waller's daily radio show.",6,3,== Biography == | === Early life ===,695584,C,2,0,1
"He was also influenced at a young age by listening to Fletcher Henderson's big band radio broadcasts out of Nashville, Jimmie Lunceford, Duke Ellington, and Cab Calloway.",7,3,== Biography == | === Early life ===,695584,C,8,1,0
"Adams would later describe ""[his] time up until the age of eight or so [as] really just traveling from one place to another"".",8,3,== Biography == | === Early life ===,695584,N,0,0,0
"As early as 4th grade, Adams sold cigarettes and candy door-to-door in order to contribute to his family's income for essential items.",9,3,== Biography == | === Early life ===,695584,N,0,0,0
"Adams' interest in performing further grew in 6th grade when the public school system offered a loaned musical instrument to any student who was interested, and further musical instruction if he could get into the school band.",10,3,== Biography == | === Early life ===,695584,N,0,0,0
"Initially Adams chose the trumpet, then the trombone, but eventually settled on the clarinet, which he played in the school band.",11,3,== Biography == | === Early life ===,695584,N,0,0,0
"The following year Adams attained his lifelong nickname of ""Pepper"" due to former St. Louis Cardinals star Pepper Martin signing on to manage and play for the hometown minor league team, the Rochester Red Wings.",12,3,== Biography == | === Early life ===,695584,C,1,0,1
"Adams' classmates saw a resemblance between the two, and the nickname stuck.",13,3,== Biography == | === Early life ===,695584,N,0,0,0
"Later in his career, Adams also attained the nickname ""the Knife"" for ""his 'slashing and chopping technique', which had a humbling effect upon musicians fortunate enough to gig with him"".",14,3,== Biography == | === Early life ===,695584,N,0,0,0
"In 1943, Adams skipped school for a week in order to see Ellington play local gigs.",15,3,== Biography == | === Early life ===,695584,C,0,0,2
"He eventually met Rex Stewart, who further introduced him to Harry Carney and other band members.",16,3,== Biography == | === Early life ===,695584,C,4,0,0
"This led to Adams being able to take lessons from Skippy Williams, who was the tenor saxophonist in Ellington's band.",17,3,== Biography == | === Early life ===,695584,N,0,0,0
"Adams switched to the tenor saxophone in the fall of 1943 due to his jobs as a box cutter in the mail order room of a jazz store and an usher at a movie theater, which gave him enough money to buy the instrument.",18,3,== Biography == | === Early life ===,695584,C,0,0,2
"His job at the jazz store also allowed him to listen to all of the newest available jazz records  and led to his emulation of Coleman Hawkins, who he had heard play locally in 1945, and interest in the music of Don Byas.",19,3,== Biography == | === Early life ===,695584,C,4,0,1
"Adams' first steady gig came in 1946 with a six-piece group led by Ben Smith, which then caused him to drop out of school in the 11th grade due to working six nights a week.",20,3,== Biography == | === Early life ===,695584,C,0,0,3
===,0,4,== Biography == | === Early playing career ===,695584,N,0,0,0
Early playing career =,1,4,== Biography == | === Early playing career ===,695584,N,0,0,0
==,2,4,== Biography == | === Early playing career ===,695584,N,0,0,0
"At age 16, Adams and his mother moved to Detroit, where he soon began playing with Willie Wells, who he had heard play for Fletcher Henderson, Fats Navarro, Tommy Flanagan, and Willie Anderson.",0,5,== Biography == | === Early playing career ===,695584,C,8,1,0
"He had received casual instruction from Wardell Gray and Billy Mitchell, and played with a group led by Little John Wilson as well.",1,5,== Biography == | === Early playing career ===,695584,C,4,0,0
"Through the employee discount from his job at Grinnell's, a music store in Detroit, Adams purchased what would become his main instrument: the baritone saxophone.",2,5,== Biography == | === Early playing career ===,695584,C,0,1,0
