sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jiles Perry Richardson Jr. (October 24, 1930 – February 3, 1959), known as The Big Bopper, was an American musician, songwriter and disc jockey.",0,0,,103549,Y,4,1,1
"His best-known compositions include ""Chantilly Lace"" and ""White Lightning"", the latter of which became George Jones' first number-one hit in 1959.",1,0,,103549,C,1,0,1
"Richardson was killed in a plane crash in Clear Lake, Iowa, in 1959, along with fellow musicians Buddy Holly and Ritchie Valens, and the pilot Roger Peterson.",2,0,,103549,Y,4,1,1
"The accident was famously referred to as ""The Day the Music Died"" in Don McLean's 1971 song ""American Pie"".",3,0,,103549,C,2,0,2
==,0,1,== Early life ==,103549,N,0,0,0
Early life ==,1,1,== Early life ==,103549,N,0,0,0
"J. P. Richardson was born in Sabine Pass, Texas, the oldest son of oil-field worker Jiles Perry Richardson (1905–1984) and his wife Elise (Stalsby) Richardson (1909–1983).",0,2,== Early life ==,103549,Y,4,1,2
"They had two other sons, Cecil and James.",1,2,== Early life ==,103549,C,2,0,0
"The family soon moved to Beaumont, Texas.",2,2,== Early life ==,103549,N,0,0,0
"Richardson graduated from Beaumont High School in 1947 and played on the ""Royal Purple"" American football team as a defensive lineman, wearing number 85.",3,2,== Early life ==,103549,C,1,0,1
"Richardson later was a radio disc jockey while at Lamar College, where he studied prelaw and was a member of the band and chorus.",4,2,== Early life ==,103549,N,0,0,0
==,0,3,== Career ==,103549,N,0,0,0
Career ==,1,3,== Career ==,103549,N,0,0,0
===,0,4,== Career == | === Radio ===,103549,N,0,0,0
Radio =,1,4,== Career == | === Radio ===,103549,N,0,0,0
==,2,4,== Career == | === Radio ===,103549,N,0,0,0
"Richardson worked part-time at Beaumont, Texas radio station KTRM (now KZZB).",0,5,== Career == | === Radio ===,103549,C,1,0,1
He was hired by the station full-time in 1949 and quit college.,1,5,== Career == | === Radio ===,103549,C,0,0,1
"Richardson married Adrianne Joy Fryou on April 18, 1952, and their daughter Debra Joy was born in December 1953, soon after Richardson was promoted to supervisor of announcers at KTRM.",2,5,== Career == | === Radio ===,103549,C,4,0,2
"In March 1955 he was drafted into the United States Army and did his basic training at Fort Ord, California.",3,5,== Career == | === Radio ===,103549,C,0,2,1
"He spent the rest of his two-year service as a radar instructor at Fort Bliss in El Paso, Texas.",4,5,== Career == | === Radio ===,103549,C,0,1,0
"Richardson returned to KTRM radio following his discharge as a corporal in March 1957, where he held down the ""Dishwashers' Serenade"" shift from 11 a.m. to 12:30 p.m., Monday through Friday.",5,5,== Career == | === Radio ===,103549,C,1,0,3
"One of the station's sponsors wanted Richardson for a new time slot, and suggested an idea for a show.",0,6,== Career == | === Radio ===,103549,C,1,0,0
"Richardson had seen college students doing a dance called The Bop, and he decided to call himself ""The Big Bopper"".",1,6,== Career == | === Radio ===,103549,C,3,0,0
"His new radio show ran from 3:00 to 6:00 p.m., and he soon became the station's program director.",2,6,== Career == | === Radio ===,103549,C,0,0,1
In May 1957 he broke the record for continuous on-air broadcasting by 8 minutes.,3,6,== Career == | === Radio ===,103549,C,0,0,2
