sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Robert E. Braun (April 20, 1929 – January 15, 2001) was an American local television and radio personality, best known for a program originating in Cincinnati, Ohio named The Bob Braun Show.",0,0,,1869640,Y,1,3,1
"The show, which he hosted from 1967 to 1984, had the highest Arbitron and Nielsen ratings of any live entertainment/information program in the Midwest.",1,0,,1869640,C,0,2,1
"Originating at WLWT, the 90-minute live telecasts originally were syndicated to three other cities in the Midwest.",2,0,,1869640,C,0,1,0
"Eventually, more television stations joined the line-up.",3,0,,1869640,N,0,0,0
"Braun's show featured a live band, singers, and special guests including Bob Hope (a frequent guest), Lucille Ball, Johnny Carson, Paul Lynde, Red Skelton, Phyllis Diller, Dick Clark and NFL-star Jim Brown.",4,0,,1869640,C,7,1,0
"Politicians including Gerald Ford, Ronald Reagan, Jimmy Carter, George H. W. Bush, John Glenn, and Ted Kennedy were also guests.",5,0,,1869640,C,7,0,0
The local Cincinnati television show titled The 50-50 Club had occupied the time slot that Braun eventually filled.,0,1,,1869640,C,1,1,0
"The 50-50 Club hostess, Ruth Lyons, retired in 1967 due to declining health.",1,1,,1869640,C,1,0,1
"Braun had appeared regularly on The 50-50 Club show since 1957, and frequently had been a fill-in host.",2,1,,1869640,C,0,0,1
"On his own show, Braun heavily promoted and supported Lyons' charity, ""The Ruth Lyons Christmas Fund,"" each Christmas season.",3,1,,1869640,C,2,0,2
"(The charity, now known as ""The Ruth Lyons Children's Fund,"" remains in operation to this day.)",4,1,,1869640,C,1,0,2
"Some years after Braun took over the show, the title was changed from The 50-50 Club to The Bob Braun Show.",5,1,,1869640,C,1,0,1
(An ad in a 1969 issue of TV Guide identifies it as Bob Braun's 50-50 Club.),6,1,,1869640,C,1,0,2
"Toward the end of its run in the 1980s, it was renamed Braun and Company.",7,1,,1869640,C,1,0,1
"Regular cast members on The Bob Braun Show included Rob Reider, Mary Ellen Tanner, Nancy James, baritone Mark Preston (member of The Lettermen), and announcer/weatherman Bill Myers.",0,2,,1869640,C,5,0,0
"Beginning with the telecast on the daytime schedule of Friday, June 7, 1968, an entertainment critic for a Columbus, Ohio newspaper, Ron Pataky, visited Cincinnati every Friday to discuss on Braun's television show which movies were playing in cinemas that weekend.",1,2,,1869640,Y,1,2,3
Pataky continued making his Friday appearances until 1973.,2,2,,1869640,C,0,0,2
"The longtime director of The 50-50 Club, Bob Braun's 50-50 Club and The Bob Braun Show was Dick Murgatroyd, who years later became the county-judge executive of Kenton County, Kentucky.",3,2,,1869640,Y,4,1,1
The Department of Photographs and Films at the Cincinnati Museum Center has videotapes of The Bob Braun Show and Braun and Company that were preserved starting in 1982.,0,3,,1869640,Y,2,1,1
All episodes of Braun's daytime show that were telecast prior to 1982 were lost because of wiping.,1,3,,1869640,C,1,0,2
"Evidently, in 1969, Braun did a prime-time special on which Nick Clooney and his young son George were guests.",2,3,,1869640,C,3,0,1
"George talked on-camera about his recent tonsillectomy, and that broadcast was preserved.",3,3,,1869640,N,0,0,0
"Bob Braun began his career at the age of thirteen with WSAI Radio, hosting a Saturday morning Knothole Baseball sports show.",0,4,,1869640,C,1,0,1
He joined WCPO-TV in 1949.,1,4,,1869640,C,0,0,1
"In 1957, after winning the $1,000 top prize on television's Arthur Godfrey's Talent Scouts talent show, Braun was immediately hired by WLWT and WLW-AM.",2,4,,1869640,C,2,0,1
"After cutting a handful of unsuccessful pop vocal recordings for labels such as Fraternity and Torch, Braun signed to Decca Records and charted his only Top 40 hit, ""Till Death Do Us Part"", in 1962.",3,4,,1869640,C,1,0,1
"Braun later recorded for United Artists, but most of his subsequent recording efforts were released on small independent or vanity labels.",4,4,,1869640,C,1,0,0
In the mid-1970s he briefly hosted a local game show called On The Money.,5,4,,1869640,N,0,0,0
"Braun recorded his album ""Women of My Dreams"" in 1982 on the ANRO label.",6,4,,1869640,C,1,0,1
It featured original tunes written by the famous George David Weiss and also Roger Bowling who wrote Coward of the County for Kenny Rogers and was arranged by Angelo DiPippo with liner notes written by Bob's good friend Dick Clark.,7,4,,1869640,C,6,0,0
