sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Winston Rodney OD (born 1 March 1945), better known by the stage name Burning Spear, is a Jamaican roots reggae singer-songwriter, vocalist and musician.",0,0,,66585,C,0,0,1
Burning Spear is a Rastafarian and one of the most influential and long-standing roots artists to emerge from the 1970s.,1,0,,66585,C,0,0,1
==,0,1,== Early life ==,66585,N,0,0,0
Early life ==,1,1,== Early life ==,66585,N,0,0,0
"Winston Rodney was born in Saint Ann's Bay, Saint Ann, Jamaica.",0,2,== Early life ==,66585,C,0,2,0
"As a young man he listened to the R&B, soul and jazz music transmitted by the US radio stations whose broadcasts reached Jamaica.",1,2,== Early life ==,66585,C,0,2,0
Curtis Mayfield is cited by Rodney as a major US musical influence along with James Brown.,2,2,== Early life ==,66585,C,3,1,0
"Rodney was deeply influenced as a young man by the views of the political activist Marcus Garvey, especially with regard to the exploration of the themes of Pan-Africanism and self-determination.",3,2,== Early life ==,66585,C,1,0,0
"In 1969, Bob Marley, who was also from Saint Ann, advised Rodney to approach Coxsone Dodd's Studio One label after Rodney sought his advice during a casual conversation.",4,2,== Early life ==,66585,Y,3,1,1
==,0,3,== Career ==,66585,N,0,0,0
Career ==,1,3,== Career ==,66585,N,0,0,0
"Burning Spear was originally Rodney's group, named after a military award given by Jomo Kenyatta, the first President of an independent Kenya, and included bass singer Rupert Willington.",0,4,== Career ==,66585,C,7,1,0
"The duo auditioned for Dodd in 1969 which led to the release of their debut single ""Door Peep"" (the session also included Cedric Brooks on saxophone).",1,4,== Career ==,66585,C,4,0,1
They were then joined by tenor Delroy Hinds.,2,4,== Career ==,66585,N,0,0,0
"The trio recorded several more singles for Dodd, and two albums, before they moved on to work with Jack Ruby in 1975.",3,4,== Career ==,66585,C,3,0,1
"Their first recording with Ruby, ""Marcus Garvey"", was intended as an exclusive track for Ruby's Ocho Rios–based Hi-Power sound system, but was released as a single, giving them an immediate hit, and was followed by ""Slavery Days"".",4,4,== Career ==,66585,C,1,0,1
"These recordings featured the backing band The Black Disciples, which included Earl ""Chinna"" Smith, Valentine Chin, Robbie Shakespeare and Leroy Wallace.",5,4,== Career ==,66585,C,6,0,0
"The group worked with Ruby on their third album, Marcus Garvey (1975), which was immediately successful and led to a deal with Island Records to give the album a wider release.",6,4,== Career ==,66585,C,1,0,1
"Island remixed and altered the speed of some of the tracks, much to the annoyance of fans and the group, leading Rodney to set up his own Burning Music label for future releases where he would have full control, although further releases followed on Island including Garvey's Ghost, a dub album, and the Man in the Hills album.",7,4,== Career ==,66585,N,0,0,0
"In late 1976, Rodney split from both Ruby and group members Willington and Hinds, and from that point on used the name Burning Spear for himself alone.",8,4,== Career ==,66585,C,0,0,1
"Dry and Heavy followed in 1977, self-produced but still on Island, and with a sizeable following by now in the United Kingdom, he performed in London that year with members of Aswad acting as his backing band for a sold-out show at the Rainbow Theatre, which was recorded and released as the album Live!.",9,4,== Career ==,66585,C,0,3,3
"Aswad also provided backing on his next studio album, Social Living (1978), which also featured Sly Dunbar and Rico Rodriguez.",10,4,== Career ==,66585,C,3,0,1
"A dub version of the album, Living Dub (1979), was mixed by Sylvan Morris.",11,4,== Career ==,66585,C,0,0,1
"His profile was raised further by an appearance in the film Rockers, performing ""Jah no Dead"".",12,4,== Career ==,66585,N,0,0,0
"In 1980, Rodney left Island Records and set up the Burning Music Production Company, which he signed to EMI, debuting on the label with Hail H.I.M., recorded at Marley's Tuff Gong studio and co-produced by Aston Barrett.",13,4,== Career ==,66585,C,0,0,1
A Sylvan Morris dub version followed in the form of Living Dub Volume Two.,14,4,== Career ==,66585,N,0,0,0
"In 1982, Rodney signed with Heartbeat Records with a series of well-received albums following, including the 1985 Grammy-nominated Resistance.",15,4,== Career ==,66585,C,0,0,2
"He returned to Island in the early 1990s, releasing two albums before rejoining Heartbeat.",16,4,== Career ==,66585,C,0,0,1
"This arrangement in which Burning Music Productions delivered completed albums of music to EMI, Island and Heartbeat Records for worldwide distribution lasted for many years.",17,4,== Career ==,66585,C,0,0,1
"When Heartbeat ceased releasing new material, Burning Music took matters into their own hands and began to release music solely through their own imprint.",18,4,== Career ==,66585,N,0,0,0
"Albums released by Heartbeat through an agreement with Burning Music include: The World Should Know (1993), Rasta Business (1995), Appointment with His Majesty (1997) and the Grammy award winning Calling Rastafari (1999) which was the last completed album to be solely pressed by an outside label.",19,4,== Career ==,66585,C,0,0,4
"Burning Spear spent decades touring extensively, and several live albums have been issued including Burning Spear Live, Live in Paris, Live in South Africa, Live in Vermont, Peace and Love Live, Live at Montreux Jazz Festival and (A)live 1997.",20,4,== Career ==,66585,C,0,3,2
"Touring the world time and time again, the band's live sound matured and grew more sophisticated.",21,4,== Career ==,66585,N,0,0,0
"While remaining firmly rooted in reggae, accents of free jazz, funk and psychedelic music were increasingly in evidence.",22,4,== Career ==,66585,N,0,0,0
"His 1999 album, Calling Rastafari brought his first Grammy Award in 2000, a feat which he repeated with Jah Is Real in 2009.",23,4,== Career ==,66585,C,0,0,3
"In 2000 Home to My Roots Tour he performed in Cape Town, South Africa alongside other reggae icon Joseph Hill with Culture (band).",24,4,== Career ==,66585,Y,2,2,1
"In 2002 he and his wife, Sonia Rodney who has produced a number of his albums, restarted Burning Music Records, giving him a greater degree of artistic control.",25,4,== Career ==,66585,C,0,0,1
"Since the mid-1990s, he has been based in Queens in New York City.",26,4,== Career ==,66585,C,0,2,0
Burning Spear was awarded the Order of Distinction in the rank of Officer on 15 October 2007.,27,4,== Career ==,66585,C,0,0,1
"Since establishing their own label, Winston and Sonia Rodney have released nearly forty singles, CDs, DVDs and vinyl albums on the Burning Music imprint.",28,4,== Career ==,66585,N,0,0,0
Many of these albums have been deluxe editions of albums previously available on other labels and often include bonus tracks and DVD footage.,29,4,== Career ==,66585,C,0,0,1
==,0,5,== Discography ==,66585,N,0,0,0
Discography ==,1,5,== Discography ==,66585,N,0,0,0
==,0,6,== Awards ==,66585,N,0,0,0
Awards ==,1,6,== Awards ==,66585,N,0,0,0
"Burning Spear has won two Grammy Awards for Best Reggae Album; one at the 42nd Grammy Awards in 2000 for Calling Rastafari, and one for 2009's Jah Is Real.",0,7,== Awards ==,66585,C,0,0,2
He has been nominated for a total of 12 Grammy Awards.,1,7,== Awards ==,66585,N,0,0,0
Nominations for Best Reggae Album:,2,7,== Awards ==,66585,N,0,0,0
1986 Resistance,0,8,== Awards ==,66585,C,0,0,1
1988 People of the World,0,9,== Awards ==,66585,C,0,0,1
1990 Live in Paris Zenith '88,0,10,== Awards ==,66585,C,0,1,2
1991 Mek We Dweet,0,11,== Awards ==,66585,C,0,0,1
1994,0,12,== Awards ==,66585,C,0,0,1
The World Should Know,1,12,== Awards ==,66585,N,0,0,0
1996 Rasta Business,0,13,== Awards ==,66585,C,0,0,1
1998 Appointment with His Majesty,0,14,== Awards ==,66585,C,0,0,1
2000 Calling Rastafari,0,15,== Awards ==,66585,C,0,0,1
2004 Free Man,0,16,== Awards ==,66585,C,0,0,1
2005,0,17,== Awards ==,66585,C,0,0,1
Our Music,1,17,== Awards ==,66585,N,0,0,0
2008,0,18,== Awards ==,66585,C,0,0,1
The Burning Spear Experience,1,18,== Awards ==,66585,N,0,0,0
2008 Jah Is Real,0,19,== Awards ==,66585,C,0,0,1
==,0,20,== References ==,66585,N,0,0,0
References ==,1,20,== References ==,66585,N,0,0,0
==,0,21,== External links ==,66585,N,0,0,0
External links ==,1,21,== External links ==,66585,N,0,0,0
Official website,0,22,== External links ==,66585,N,0,0,0
