sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Phillip Rista Nimmons,  (born June 3, 1923) is a Canadian jazz clarinetist, composer, bandleader, and educator.",0,0,,2431461,C,0,1,1
"Nimmons is known for playing in a ""Free Jazz"" and mainstream styles.",1,0,,2431461,C,0,1,0
"As well as playing jazz, Nimmons also played other genres, notably classical music.",2,0,,2431461,C,0,1,0
"Nimmons has composed over 400 pieces of music in various genres, and for various instrumentations including film scores, music for radio and television, chamber music, music for large ensembles, concert band and symphony orchestras.",3,0,,2431461,C,0,1,0
Nimmons studied clarinet at the Juilliard School and composition at the Royal Conservatory of Music in Toronto.,4,0,,2431461,C,0,2,0
==,0,1,== Career ==,2431461,N,0,0,0
Career ==,1,1,== Career ==,2431461,N,0,0,0
"Nimmons was born in Kamloops, British Columbia.",0,2,== Career ==,2431461,C,0,2,0
He joined the University of Toronto in 1973.,1,2,== Career ==,2431461,C,0,1,1
"In 1953 Nimmons formed the ensemble ""Nimmons 'N' Nine""  which, later, he led during his weekly radio show on CBC radio.",2,2,== Career ==,2431461,C,0,2,1
this ensemble grew to 16 musicians in 1965 and was active intil 1980.,3,2,== Career ==,2431461,C,0,0,2
"As an educator, Nimmons has made substantial contributions to the study of Jazz music.",4,2,== Career ==,2431461,C,0,1,0
"In 1960, Along with Oscar Peterson  Nimmons founded the Advanced School of Contemporary Music in Toronto.",5,2,== Career ==,2431461,Y,2,2,1
Nimmons was involved int the development of the jazz performance program at the University of Toronto.,6,2,== Career ==,2431461,C,0,2,0
==,0,3,== Awards and honors ==,2431461,N,0,0,0
Awards and honors ==,1,3,== Awards and honors ==,2431461,N,0,0,0
"Nimmons received the first Juno Award given in the Juno Awards jazz category, for his album Atlantic Suite.",0,4,== Awards and honors ==,2431461,C,0,1,0
"His composition ""The Torch"" was commissioned for the 1988 Winter Olympics in Calgary.",1,4,== Awards and honors ==,2431461,C,0,1,1
It was performed at the Olympics by a big band led by Rob McConnell.,2,4,== Awards and honors ==,2431461,C,2,0,0
"In 1993, he was made an Officer of the Order of Canada.",3,4,== Awards and honors ==,2431461,C,0,1,1
He is also a recipient of the Order of Ontario.,4,4,== Awards and honors ==,2431461,N,0,0,0
"In 2001 Nimmons was a recipient of the Jazz Education Hall of Fame which honors ""individuals whose musical contributions and dedication to jazz education over the past 25 years have created new directions and curricular innovations for jazz education worldwide"".",5,4,== Awards and honors ==,2431461,C,0,1,2
"In 2002, Nimmons received the Governor General's Performing Arts Award, Canada's highest honour in the performing arts, for his lifetime contribution to popular music.",6,4,== Awards and honors ==,2431461,Y,1,2,1
"On November 21, 2005, Nimmons was awarded the Lifetime Achievement Award by SOCAN at the SOCAN Awards in Toronto.",7,4,== Awards and honors ==,2431461,C,0,2,1
==,0,5,== Discography ==,2431461,N,0,0,0
Discography ==,1,5,== Discography ==,2431461,N,0,0,0
"The Canadian Scene Via the Phil Nimmons Group (Verve, 1956)",0,6,== Discography ==,2431461,C,2,0,1
"Nimmons 'n' Nine (Verve, 1963)",0,7,== Discography ==,2431461,C,0,1,1
"Take Ten (RCA, 1963)",0,8,== Discography ==,2431461,C,0,0,1
"Mary Poppins Swings (RCA, 1964)",0,9,== Discography ==,2431461,C,2,0,1
"Strictly Nimmons (RCA, 1965)",0,10,== Discography ==,2431461,C,0,1,1
"Nimmons Now (RCA, 1970)",0,11,== Discography ==,2431461,C,0,1,2
"Jazz Canadiana : all star jazz in concert (CBC, 1973)",0,12,== Discography ==,2431461,C,0,0,1
"The Atlantic Suite (Sackville, 1975)",0,13,== Discography ==,2431461,C,0,0,1
"The dance never ends (REACO, 1997)",0,14,== Discography ==,2431461,C,0,0,1
"The Canadian scene via Phil Nimmons Group (New York, Verve, 1999)",0,15,== Discography ==,2431461,Y,2,1,1
"Sands of Time (Sackville, 2000)",0,16,== Discography ==,2431461,C,0,0,1
"Vintage Nimmons 'n' Nine CBC Air Checks '59-'64' (Sackville, 2003)",0,17,== Discography ==,2431461,C,0,1,2
"Nimmons 'n nitecap (Vancouver, Capilano College, 2005)",0,18,== Discography ==,2431461,C,0,2,2
"Nimmons 'n' Nine -- now (MCCO records, 2008)",0,19,== Discography ==,2431461,C,0,1,2
"Beginnings (Nimmons 'n' Music, 2009)",0,20,== Discography ==,2431461,C,0,1,1
"Friendly encounter (Marquis, 2009)",0,21,== Discography ==,2431461,C,1,0,1
"Canadian Composer Portrait: Phil Nimmons (CMC, 2009)",0,22,== Discography ==,2431461,C,2,0,1
==,0,23,== References ==,2431461,N,0,0,0
References ==,1,23,== References ==,2431461,N,0,0,0
==,0,24,== External links ==,2431461,N,0,0,0
External links ==,1,24,== External links ==,2431461,N,0,0,0
Phil Nimmons at The Canadian Encyclopedia,0,25,== External links ==,2431461,C,2,0,0
Archival manuscripts at University of Toronto Music Library,0,26,== External links ==,2431461,C,0,1,0
