sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Joni James (born Giovanna Carmella Babbo, September 22, 1930) is an American singer of traditional pop music.",0,0,,537467,Y,2,1,1
==,0,1,== Biography ==,537467,N,0,0,0
Biography ==,1,1,== Biography ==,537467,N,0,0,0
"Joan Carmella Babbo was born to an Italian-American family in Chicago, Illinois, United States, one of six children supported by her widowed mother.",0,2,== Biography ==,537467,C,0,2,0
"As an adolescent, she studied drama and ballet, and on graduating from Bowen High School, located in the South Chicago neighborhood, went with a local dance group on a tour of Canada.",1,2,== Biography ==,537467,C,0,2,0
She then took a job as a chorus girl in the Edgewater Beach Hotel in Chicago.,2,2,== Biography ==,537467,C,0,2,0
"After doing a fill-in in Indiana, she decided to pursue a singing career.",3,2,== Biography ==,537467,C,0,1,0
"Some executives at Metro-Goldwyn-Mayer (MGM) spotted her in a television commercial, and she was signed by MGM in 1952.",4,2,== Biography ==,537467,C,0,0,1
"Her first hit, ""Why Don't You Believe Me?"", sold over two million copies.",5,2,== Biography ==,537467,N,0,0,0
"She had a number of hits following that one, including ""Your Cheatin' Heart"" (a cover of Hank Williams' hit) and ""Have You Heard?"".",6,2,== Biography ==,537467,C,1,0,0
"She was the first American to record at London's Abbey Road Studios, and recorded five albums there.",7,2,== Biography ==,537467,C,0,2,0
"She was also very popular across parts of the Asia-Pacific region, particularly in the Philippines where she performed at Manila's now defunct EM Club in 1957.",8,2,== Biography ==,537467,C,0,2,2
"She also scored a big hit in Manila with Filipino composer Salvador Asuncion's work titled ""In Despair"".",9,2,== Biography ==,537467,C,0,2,0
James had seven Top 10 hits on the Billboard Hot 100 chart.,10,2,== Biography ==,537467,C,1,0,0
"""Why Don't You Believe Me?""",11,2,== Biography ==,537467,N,0,0,0
"(No. 1 in 1952) ""Have You Heard?""",12,2,== Biography ==,537467,C,0,0,1
"(No. 4 in 1953)  ""Your Cheatin' Heart"" (No. 2 in 1953)",13,2,== Biography ==,537467,C,0,0,2
"""Almost Always"" (No. 9 in 1953)",14,2,== Biography ==,537467,C,0,0,1
"""My Love, My Love"" (No. 8 in 1953)",15,2,== Biography ==,537467,C,0,0,1
"""How Important Can It Be?""",16,2,== Biography ==,537467,N,0,0,0
"(No. 2 in 1955) and ""You Are My Love"" (No. 6 in 1955) as well as sixteen other Top 40 hits from 1952 to 1961.",17,2,== Biography ==,537467,C,0,0,3
She has sold more than 100 million records and recorded more than 25 albums.,18,2,== Biography ==,537467,N,0,0,0
==,0,3,== Personal life ==,537467,N,0,0,0
Personal life ==,1,3,== Personal life ==,537467,N,0,0,0
"James married composer-conductor Anthony ""Tony"" Acquaviva at St. Patrick's Cathedral, New York in 1956.",0,4,== Personal life ==,537467,Y,2,1,1
"In 1964, she retired from the music industry in part because Acquaviva was in bad health and needed her attention.",1,4,== Personal life ==,537467,C,1,0,1
She cared for him until his death in 1986.,2,4,== Personal life ==,537467,C,0,0,1
"Shortly after her first husband's death, James met retired Air Force General Bernard Adolph Schriever, two decades her senior.",0,5,== Personal life ==,537467,C,1,0,1
He had led the crash program that developed U.S. ballistic missiles — both ICBMs and IRBMs in 1953–62.,1,5,== Personal life ==,537467,C,0,1,1
"The couple wed on October 5, 1997, in Arlington, Virginia.",2,5,== Personal life ==,537467,C,0,1,1
"They honeymooned in France and the Greek Isles, then took up residence in Schriever's home in Washington, D.C.",3,5,== Personal life ==,537467,C,1,3,0
"Bernard Schriever died on June 20, 2005, aged 94.",4,5,== Personal life ==,537467,C,1,0,1
==,0,6,== Later years ==,537467,N,0,0,0
Later years ==,1,6,== Later years ==,537467,C,0,0,1
"For many years she was out of the public eye, but began touring again in the mid-1990s some years after she was widowed, performing memorable concerts at New York's Town Hall, Carnegie Hall and Avery Fisher Hall.",0,7,== Later years ==,537467,C,0,3,2
"In October 2001, just a few weeks after 9/11, she appeared at the Academy of Music in Philadelphia, accompanied by the Count Basie orchestra.",0,8,== Later years ==,537467,Y,2,1,2
"The streets of the city were still lined with armed soldiers, and she was a guest of honor at the American Film Institute's Life Achievement Tribute to Barbra Streisand.",1,8,== Later years ==,537467,C,1,0,0
"With her renewed popularity, nearly her entire body of work was released on the Capitol-EMI, DRG and Taragon labels under her personal supervision and, in 2000, she released a new recording, Latest and Greatest.",2,8,== Later years ==,537467,C,0,0,1
"For her contributions to the entertainment industry, James has a star on the Hollywood Walk of Fame.",3,8,== Later years ==,537467,C,1,1,0
==,0,9,== Singles ==,537467,N,0,0,0
Singles ==,1,9,== Singles ==,537467,N,0,0,0
==,0,10,== Albums ==,537467,N,0,0,0
Albums ==,1,10,== Albums ==,537467,N,0,0,0
Let There Be Love MGM (1954),0,11,== Albums ==,537467,C,0,0,1
"Joni James' ""Award Winning Album"" MGM 3346 (1954)",0,12,== Albums ==,537467,C,2,0,1
Little Girl Blue MGM (1955),0,13,== Albums ==,537467,C,0,0,1
When I Fall in Love MGM (1955),0,14,== Albums ==,537467,C,0,0,1
In the Still of the Night MGM (1956),0,15,== Albums ==,537467,C,0,0,2
Songs by Victor Young and Songs by Frank Loesser MGM (1956) – later reissued as My Foolish Heart,0,16,== Albums ==,537467,C,4,0,1
Merry Christmas from Joni MGM (1956),0,17,== Albums ==,537467,C,0,0,2
Give Us This Day,0,18,== Albums ==,537467,C,0,0,1
(Songs of Inspiration) MGM (1957),1,18,== Albums ==,537467,C,0,0,1
Sings Songs by Jerome Kern and Songs by Harry Warren MGM (1957),0,19,== Albums ==,537467,C,3,0,1
Among My Souvenirs MGM (1958),0,20,== Albums ==,537467,C,0,0,1
Je T'aime...,0,21,== Albums ==,537467,N,0,0,0
I Love You MGM (1958),1,21,== Albums ==,537467,C,0,0,1
Songs of Hank Williams MGM (1959),0,22,== Albums ==,537467,C,1,0,1
