sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Donald T. McNeill (December 23, 1907 – May 7, 1996) was an American radio personality, best known as the creator and host of The Breakfast Club, which ran for more than 35 years.",0,0,,2330834,C,0,1,2
==,0,1,== Early career ==,2330834,N,0,0,0
Early career ==,1,1,== Early career ==,2330834,N,0,0,0
"McNeill was born in Galena, Illinois, son of Harry T. McNeill and Luella R. Weinberger.",0,2,== Early career ==,2330834,C,1,1,0
"The family soon moved to Sheboygan, Wisconsin, and he later graduated from Marquette University just to the south in Milwaukee.",1,2,== Early career ==,2330834,C,0,2,0
He was a first cousin of United States Secretary of Defense Caspar Weinberger; McNeill's mother was the elder sister of Weinberger's father.,2,2,== Early career ==,2330834,C,1,1,0
"McNeill began his radio career in Milwaukee in 1928, first as a script editor and announcer at The Milwaukee Sentinel's WISN, and later working for crosstown competitor WTMJ, owned by Sentinel rival The Milwaukee Journal.",0,3,== Early career ==,2330834,Y,1,1,1
"McNeill moved on to Kentucky, working for the Louisville Courier-Journal's station, WHAS.",1,3,== Early career ==,2330834,C,0,1,0
"This was followed by working in San Francisco as a comedy act with singer Van Fleming, called ""The Two Professors"".",2,3,== Early career ==,2330834,C,0,1,0
"After a failed career move to New York City, McNeill returned to Illinois in 1933.",3,3,== Early career ==,2330834,C,0,2,1
==,0,4,== The Breakfast Club ==,2330834,N,0,0,0
The Breakfast Club ==,1,4,== The Breakfast Club ==,2330834,N,0,0,0
McNeill applied for a job at NBC and was sent to Chicago to audition.,0,5,== The Breakfast Club ==,2330834,C,0,1,0
"He was assigned to host an unsponsored early morning variety show called The Pepper Pot, which had an 8 AM time slot on the NBC Blue Network (later to become ABC radio).",1,5,== The Breakfast Club ==,2330834,C,0,1,2
"McNeill re-organized the hour show as The Breakfast Club, dividing it into four segments he called ""the four calls to breakfast"".",2,5,== The Breakfast Club ==,2330834,C,0,0,1
"The show premiered on June 23, 1933, with informal talk and jokes based on topical events, and often included audience interviews.",3,5,== The Breakfast Club ==,2330834,C,0,0,1
"In its final form, the show featured piano music and vocal groups and soloists, with recurring comedy performers.",4,5,== The Breakfast Club ==,2330834,N,0,0,0
"McNeil gained a sponsor, Swift and Company.",5,5,== The Breakfast Club ==,2330834,N,0,0,0
McNeill is credited as the first performer to make morning talk and variety a viable format in radio.,6,5,== The Breakfast Club ==,2330834,C,0,0,1
(Countless local shows even now refer to themselves as The Breakfast Club).,7,5,== The Breakfast Club ==,2330834,C,0,0,1
"Archie Bleyer, who led the band for Arthur Godfrey's daily Arthur Godfrey Time on CBS radio, had founded Cadence Records in 1953.",8,5,== The Breakfast Club ==,2330834,C,3,0,1
"That year, Bleyer traveled to Chicago to record some patriotic spoken word recordings by McNeill.",9,5,== The Breakfast Club ==,2330834,Y,2,1,1
"Although Breakfast Club ratings were below Godfrey's, the latter took umbrage that Bleyer had taken time off from the Godfrey show to record McNeill, who Godfrey considered a competitor despite the fact Godfrey's shows had far broader appeal.",10,5,== The Breakfast Club ==,2330834,C,5,0,0
"In October 1953, on the same day Godfrey fired singer Julius LaRosa on the air, Godfrey privately dismissed Bleyer for recording McNeill.",11,5,== The Breakfast Club ==,2330834,C,5,0,2
McNeill attempted to transfer the show to television as Don McNeill's TV Club (1950–1951).,12,5,== The Breakfast Club ==,2330834,C,0,0,1
The Breakfast Club was simulcast on television in 1954–1955.,13,5,== The Breakfast Club ==,2330834,C,0,0,1
"McNeill appeared occasionally on game shows, and in 1963 hosted a short-lived game show Take Two, built around photo comparisons.",14,5,== The Breakfast Club ==,2330834,C,0,0,1
"McNeill's radio series finally ended in 1968, when McNeill retired from entertainment and public life.",15,5,== The Breakfast Club ==,2330834,C,0,0,1
==,0,6,== Later years ==,2330834,N,0,0,0
Later years ==,1,6,== Later years ==,2330834,C,0,0,1
"After his radio career ended, McNeill taught communication arts classes at Marquette and Notre Dame from 1970 to 1972, represented the Deltona Corporation, Florida land developers, from 1970 to 1980, and served as a director of the Sears Foundation and on the advisory boards of Notre Dame, Marquette and Loyola University of Chicago.",0,7,== Later years ==,2330834,C,0,3,2
==,0,8,== Legacy and death ==,2330834,N,0,0,0
Legacy and death ==,1,8,== Legacy and death ==,2330834,N,0,0,0
Don McNeill's Breakfast Club was inducted into the Radio Hall of Fame in 1989.,0,9,== Legacy and death ==,2330834,C,0,0,1
"Seven years later, McNeill died at Evanston Hospital in Evanston, Illinois, aged 88.",1,9,== Legacy and death ==,2330834,C,0,2,1
==,0,10,== References ==,2330834,N,0,0,0
References ==,1,10,== References ==,2330834,N,0,0,0
==,0,11,== External links ==,2330834,N,0,0,0
External links ==,1,11,== External links ==,2330834,N,0,0,0
Highlights from The 1953 Breakfast Club Year Book,0,12,== External links ==,2330834,C,0,0,2
Donald T. McNeill Collection,0,13,== External links ==,2330834,N,0,0,0
