sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"James Francis Dorsey (February 29, 1904 – June 12, 1957), professionally known as Jimmy Dorsey, was an American jazz clarinetist, saxophonist, composer and big band leader.",0,0,,194614,Y,5,1,1
"He recorded and composed the jazz and pop standards ""I'm Glad There Is You (In This World of Ordinary People)"" and ""It's The Dreamer In Me"".",1,0,,194614,N,0,0,0
"His other major recordings were ""Tailspin"", ""John Silver"", ""So Many Times"", ""Amapola"", ""Brazil (Aquarela do Brasil)"", ""Pennies from Heaven"" with Bing Crosby, Louis Armstrong, and Frances Langford, ""Grand Central Getaway"", and ""So Rare"".",2,0,,194614,C,5,2,0
"He played clarinet on the seminal jazz standards ""Singin' the Blues"" in 1927 and the original 1930 recording of ""Georgia on My Mind"", which were inducted into the Grammy Hall of Fame.",3,0,,194614,C,0,0,2
==,0,1,== Early life ==,194614,N,0,0,0
Early life ==,1,1,== Early life ==,194614,N,0,0,0
"Jimmy Dorsey was born in Shenandoah, Pennsylvania, United States, the first son of Theresa Langton Dorsey and Thomas Francis Dorsey.",0,2,== Early life ==,194614,C,7,2,0
"His father, Thomas, was initially a coal miner, but would later become a music teacher and marching-band director.",1,2,== Early life ==,194614,N,0,0,0
"Both Jimmy and his younger brother, Tommy Dorsey, were musically active during their childhoods and by the age of seven, Jimmy was already playing with his father's band.",2,2,== Early life ==,194614,C,2,0,0
He made his first public appearance at the age of 9 while playing trumpet with J. Carson McGee's King Trumpeters in New York in 1913.,3,2,== Early life ==,194614,Y,1,1,1
"He switched to alto saxophone in 1915, and then learned clarinet.",4,2,== Early life ==,194614,C,0,0,1
"Jimmy Dorsey played on a clarinet outfitted with the Albert system of fingering, as opposed to the more common Boehm system used by most of his contemporaries including Benny Goodman and Artie Shaw.",5,2,== Early life ==,194614,C,6,0,0
"With his brother Tommy playing trombone, they formed Dorsey's Novelty Six, later called Dorsey's Wild Canaries, one of the first jazz bands to broadcast.",6,2,== Early life ==,194614,C,4,0,0
In 1924 he joined the California Ramblers (who were based in New York City).,7,2,== Early life ==,194614,C,0,1,1
He did much freelance radio and recording work throughout the 1920s.,8,2,== Early life ==,194614,C,0,0,1
The brothers also appeared as session musicians on many jazz recordings.,9,2,== Early life ==,194614,N,0,0,0
"He joined Ted Lewis's band in 1930, with whom he toured Europe.",10,2,== Early life ==,194614,Y,1,1,1
"The same year, he played clarinet on the iconic jazz standard ""Georgia on My Mind"" in 1930 with Hoagy Carmichael and His Orchestra which featured Bix Beiderbecke on cornet.",11,2,== Early life ==,194614,C,5,0,2
"Dorsey married Jane Porter in 1928, and they had one daughter, Julia.",12,2,== Early life ==,194614,C,2,0,1
Jane Porter and Dorsey divorced in 1949.,13,2,== Early life ==,194614,C,1,0,1
==,0,3,== Career ==,194614,N,0,0,0
Career ==,1,3,== Career ==,194614,N,0,0,0
"During his early days as a musician, Jimmy Dorsey performed with various ensembles and artists,  including the Scranton Sirens, The California Ramblers, Red Nichols, Jean Goldkette, Frankie Trumbauer, Ben Pollack, and Paul Whiteman.",0,4,== Career ==,194614,Y,12,1,1
"He played the clarinet solo on the iconic 1927 jazz standard ""Singin' the Blues"", with the Frankie Trumbauer Orchestra featuring Bix Beiderbecke (which would, a half-century later, be inducted into the Grammy Hall of Fame).",1,4,== Career ==,194614,C,4,0,1
"After returning to the United States from his European tour, he worked briefly with Rudy Vallee, and with several other bandleaders; and likewise with his brother Tommy—including starting their famed eponymous band.",2,4,== Career ==,194614,C,2,1,0
"He appeared on at least seventy-five radio broadcasts, many of them with his brother.",3,4,== Career ==,194614,N,0,0,0
"He was a member of Nathaniel Shilkret's orchestra, on programs such as (starting in 1937)",4,4,== Career ==,194614,C,2,0,1
"""The Music That Satisfies"" (also known as the Chesterfield Quarter Hour).",5,4,== Career ==,194614,C,0,0,1
"Glenn Miller arranged and played trombone on several early sessions that he and his brother Tommy did together for OKeh Records, including ""The Spell of the Blues"", ""Let's Do It"", and ""My Kinda Love""—all with Bing Crosby on vocals.",0,5,== Career ==,194614,C,2,1,0
"In 1927, the brothers created the Dorsey Brothers Orchestra and signed with Okeh Records.",1,5,== Career ==,194614,C,0,0,1
"For some of their sessions, Glenn Miller would join them as trombonist, arranger, and composer; composing Annie's Cousin Fanny"", ""Tomorrow's Another Day"", ""Harlem Chapel Chimes"", and ""Dese Dem Dose"".",2,5,== Career ==,194614,C,2,0,2
"Their first song to chart was ""Coquette"", composed by the brothers with vocals from Bill Dutton in June, 1928.",3,5,== Career ==,194614,C,1,0,1
"Their song, ""Let's Do It (Let's Fall in Love)"" with vocals by Bing Crosby, was their first to reach the top ten charts.",4,5,== Career ==,194614,C,1,0,1
"Despite their success, the brothers frequently disagreed over management of the band and their conflict would come to a head in May 1935 when, after an onstage disagreement, Tommy stormed off.",5,5,== Career ==,194614,C,0,0,1
"Afterwards, Jimmy continued the band, keeping the Dorsey Brothers name in hopes his younger brother would return;  in September 1935, the Dorsey Brothers band became ""Jimmy Dorsey and His Orchestra"",  and he signed with Decca Records.",6,5,== Career ==,194614,C,2,0,1
"In December, 1935 Dorsey's first song with the band, ""You Let me Down"", would reach the charts.",7,5,== Career ==,194614,C,2,0,1
"For the next two years, Jimmy Dorsey and His Orchestra would provide accompaniment for Bing Crosby's Kraft Music Hall radio show.",8,5,== Career ==,194614,C,3,0,1
"The band was featured on 73 programs, from December 1935 to July 1937; they also backed Crosby on his commercial recordings during this time.",9,5,== Career ==,194614,C,1,0,1
"In 1936, Bing Crosby released the single ""Pennies from Heaven"" recorded with the Jimmy Dorsey Orchestra on Decca Records.",10,5,== Career ==,194614,C,3,0,1
"The early band was considered more jazz-oriented than his brother's, and in response the band recorded instrumental swing classics:",11,5,== Career ==,194614,N,0,0,0
"Dorsey Stomp, Tap Dancer's Nightmare, Parade of the Milk Bottle Caps, John Silver, and Dusk in and included musicians such as Bobby Byrne, Ray McKinley, Donald Matteson and Skeets Herfurt along with vocalists Bob Eberly and Kay Weber.",12,5,== Career ==,194614,C,7,0,2
"Dorsey left Crosby in 1937, to concentrate on his own career, and he did well commercially, although he was overshadowed by Benny Goodman, whose big band had ""grabbed center stage"" in the mid thirties.",0,6,== Career ==,194614,C,5,0,2
"Dorsey's main vocalist was Bob Eberly, considered to be the best in the music business, and in 1939, Helen O'Connell joined the band, and the idea to have them perform duets proved to be highly successful.",1,6,== Career ==,194614,C,6,0,1
"She and Bob Eberly possessed a ""boy and girl next door"" charm and their pairing produced several of the band's biggest hits.",2,6,== Career ==,194614,C,2,0,0
"Many of the Eberly-O'Connell recordings were arranged in an unusual 3-section ""a-b-c"" format.",3,6,== Career ==,194614,N,0,0,0
This format was reportedly developed at the insistence of a record producer (then called an A&R executive) who wanted to feature both singers and the full band in a single 3-minute 78 rpm recording.,4,6,== Career ==,194614,N,0,0,0
"Eberly sang the first minute, usually as a slow romantic ballad, the next minute featured the full band backing Jimmy's saxophone, and the last minute was sung by O'Connell in a more up-tempo style, sometimes with lyrics in Spanish.",5,6,== Career ==,194614,C,0,0,3
"Almost every record released during 1939–1943 were hits, but especially their Latin American stylized songs like ""Amapola"", ""Maria Elena"", and ""Green Eyes"", which topped the charts in 1941.",6,6,== Career ==,194614,C,2,0,2
They continued singing with his band for future records and motion picture appearances.,7,6,== Career ==,194614,N,0,0,0
Kitty Kallen sang with the Jimmy Dorsey orchestra following Helen O'Connell's departure in 1942.,8,6,== Career ==,194614,C,5,0,1
"Jerry Lewis' first wife Patti Palmer (birth name Esther Calonico) was a singer with his orchestra for less than a year, starting about 1944.",9,6,== Career ==,194614,Y,3,1,2
"Despite personnel changes, Jimmy remained one of the top big band leaders after World War II and into the 1950s, always updating the sound of his band, but the big band business was beginning to decline.",10,6,== Career ==,194614,C,0,0,1
Dorsey employed pianist and arranger Joe Lipman in 1939 (who had just left Bunny Berigan); he contributed heavily to the repertoire of the band an success of the recordings through the next three years.,11,6,== Career ==,194614,C,6,0,2
"Jimmy and Tommy Dorsey reunited on March 15, 1945, to record a V-Disc at Liederkranz Hall in New York City.",0,7,== Career ==,194614,Y,2,1,1
"Released in June 1945, V-Disc 451 featured ""More Than You Know"" backed with ""Brotherly Jump"".",1,7,== Career ==,194614,C,0,0,1
The songs featured the combined orchestras of Jimmy and Tommy Dorsey.,2,7,== Career ==,194614,C,2,0,0
"In 1947, Jimmy signed with MGM Records and in the same year, the brothers would put aside their tensions to film The Fabulous Dorseys.",3,7,== Career ==,194614,C,0,0,2
"The film was a look inside the brothers' lives from practicing as children, to making it big as adults; the brothers played themselves in the film.",4,7,== Career ==,194614,N,0,0,0
It also highlighted their struggles leading the Dorsey Brothers Orchestra and showed what their lives were like on the road.,5,7,== Career ==,194614,N,0,0,0
"Despite the brothers coming together for the movie, Jimmy continued to lead his own band until the early 1950s.",6,7,== Career ==,194614,C,0,0,1
"In 1950, Jimmy moved to Columbia Records and his brother offered him a seat in the Tommy Dorsey Orchestra.",7,7,== Career ==,194614,C,2,0,1
"In 1953, Tommy and Jimmy would rename the band, the ""Dorsey Brothers Orchestra.""",8,7,== Career ==,194614,C,0,0,1
"Tommy was the leader of the group, and made Jimmy both the co-leader and featured soloist.",9,7,== Career ==,194614,N,0,0,0
"On December 26, 1953, the brothers and their orchestra appeared on Jackie Gleason's CBS television program.",10,7,== Career ==,194614,C,1,0,1
"The success of that television appearance led Gleason to produce a weekly variety program, Stage Show, hosted by the brothers on CBS from 1954 to 1956.",11,7,== Career ==,194614,C,1,0,1
The show gave other big band leaders hope in a business that was steadily declining for them.,12,7,== Career ==,194614,N,0,0,0
"In January 1956, the Stage Show made history with the network television debut of Elvis Presley.",13,7,== Career ==,194614,C,1,0,1
"Promoting his early recordings for RCA Victor, Presley made a total of six guest appearances.",14,7,== Career ==,194614,N,0,0,0
Competitive ratings from NBC's popular Perry Como Show forced Stage Show into early cancellation.,15,7,== Career ==,194614,C,2,0,0
"In 1956, after Tommy Dorsey died from choking in his sleep, Jimmy took over leadership of the orchestra.",0,8,== Career ==,194614,C,2,0,1
"Around that same time, Jimmy was diagnosed with throat cancer.",1,8,== Career ==,194614,N,0,0,0
"He died on June 12, 1957, at age 53 in New York City.",2,8,== Career ==,194614,C,0,1,1
"Broadcasts of Jimmy Dorsey and The Fabulous Dorsey Orchestra on NBC Bandstand survive from December 25, and December 31, 1956.",3,8,== Career ==,194614,C,4,0,2
At least two other extant broadcasts from the month of December 1956 are available as well.,4,8,== Career ==,194614,C,0,0,2
Recordings of the band from their winter 1957 tour have not surfaced.,5,8,== Career ==,194614,C,0,0,1
These recordings would provide the last aural evidence of Jimmy Dorsey's work.,6,8,== Career ==,194614,C,2,0,0
"It is thought that Dorsey's last appearance was in Joplin, Missouri, on March 12, 1957.",7,8,== Career ==,194614,Y,3,1,1
"At the time of his death, Jimmy's final hit song, ""So Rare"", reached the number-two spot on the Billboard charts, becoming the highest-charting song by a big band during the first decade of the rock-and-roll era.",8,8,== Career ==,194614,C,0,0,1
"With an arrangement heavily influenced by R&B saxophonist Earl Bostic, it marked Dorsey's attempt to acknowledge rock music and marked a significant departure from his earlier work.",9,8,== Career ==,194614,C,4,0,0
"This final recording sold 500,000 copies and earned him a gold record.",10,8,== Career ==,194614,N,0,0,0
"Jimmy Dorsey is considered one of the most important and influential alto saxophone players of the Big Band and Swing era, and also after that era.",0,9,== Career ==,194614,C,2,1,0
Jazz saxophonists Lester Young and Charlie Parker both acknowledge him as an important influence on their styles.,1,9,== Career ==,194614,C,4,0,0
Jimmy Dorsey and His Orchestra was among hundreds of artists whose material was reportedly destroyed in the 2008 Universal fire.,0,10,== Career ==,194614,C,2,0,1
==,0,11,== Movie appearances and filmography ==,194614,N,0,0,0
Movie appearances and filmography ==,1,11,== Movie appearances and filmography ==,194614,N,0,0,0
"Dorsey appeared in a number of Hollywood motion pictures, including That Girl From Paris, Shall We Dance, The Fleet's In, Lost in a Harem with Abbot and Costello, I Dood It, and the bio-pic with his brother Tommy, The Fabulous Dorseys in 1947.",0,12,== Movie appearances and filmography ==,194614,Y,3,1,1
"In 1938, Jimmy Dorsey and His Orchestra also appeared in a movie short performing many of his hits including ""It's the Dreamer in Me"", ""I Love You in Technicolor"", and ""Parade of the Milk Bottle Caps"".",0,13,== Movie appearances and filmography ==,194614,C,3,0,1
Films in which Dorsey appeared:,0,14,== Movie appearances and filmography ==,194614,C,2,0,0
Jimmy Dorsey and His Orchestra (1938 short),0,15,== Movie appearances and filmography ==,194614,C,2,0,1
The Fleet's In (1942),0,16,== Movie appearances and filmography ==,194614,C,0,0,1
I Dood It (1943),0,17,== Movie appearances and filmography ==,194614,C,0,0,1
Four Jills in a Jeep (1944),0,18,== Movie appearances and filmography ==,194614,C,0,0,1
Lost in a Harem (1944),0,19,== Movie appearances and filmography ==,194614,C,0,0,1
Hollywood Canteen (1944),0,20,== Movie appearances and filmography ==,194614,C,0,0,1
