sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Liza May Minnelli ( LY-zə; born March 12, 1946) is an American actress, singer, dancer and choreographer.",0,0,,59216,Y,1,1,2
"Known for her commanding stage presence and powerful alto singing voice, Minnelli is among a rare group of performers awarded an Emmy, Grammy (Grammy Legend Award), Oscar, and Tony (EGOT).",1,0,,59216,N,0,0,0
Minnelli is a Knight of the French Legion of Honour.,2,0,,59216,C,0,1,0
"Daughter of actress and singer Judy Garland and director Vincente Minnelli, Minnelli was born in Los Angeles, spent part of her childhood in Scarsdale, New York, and moved to New York City in 1961 where she began her career as a musical theatre actress, nightclub performer and traditional pop music artist.",3,0,,59216,Y,2,3,2
"She made her professional stage debut in the 1963 Off-Broadway revival of Best Foot Forward and won a Tony Award for starring in Flora the Red Menace in 1965, which marked the start of her lifelong collaboration with John Kander and Fred Ebb.",4,0,,59216,C,4,0,2
"They wrote, produced or directed many of Minnelli's future stage acts and TV shows, and helped create her stage persona of a stylized survivor, including her career-defining performances of anthems of survival (""New York, New York"", ""Cabaret"" and ""Maybe This Time"").",5,0,,59216,C,0,1,0
"Along with her roles on stage and screen, this persona and her style of performance added to Minnelli's status as an enduring gay icon.",6,0,,59216,C,1,0,0
"An acclaimed performance in the drama film The Sterile Cuckoo (1969), marked a film breakthrough for Minnelli and garnered her a nomination for the Academy Award for Best Actress.",7,0,,59216,C,0,0,1
"She rose to international prominence with her portrayal of Sally Bowles in the musical film Cabaret (1972), for which she won the Academy Award for Best Actress.",8,0,,59216,C,0,0,1
"Most of her following films, including Lucky Lady (1975), New York, New York (1977), Rent-a-Cop (1988) and Stepping Out (1991), were panned by critics and bombed at the box office, and she had no more major movie hits except Arthur (1981).",9,0,,59216,Y,1,1,5
"She returned to Broadway on a number of occasions, including The Act (1977) for which she earned a second Tony Award, The Rink (1984) and Liza's at The Palace.... (2008), worked on various television formats and has predominantly focused on music hall and nightclub performances since the late 1970s.",10,0,,59216,Y,1,1,5
"Her concert performances at Carnegie Hall in 1979 and 1987, and at Radio City Music Hall in 1991 and 1992 are recognized among her most successful.",11,0,,59216,C,0,2,2
"From 1988 to 1990, she toured with Frank Sinatra and Sammy Davis Jr. in Frank, Liza & Sammy: The Ultimate Event.",12,0,,59216,C,4,0,1
"While Minnelli is known for her renditions of American standards, her early-1960s pop singles were produced to attract a young audience.",0,1,,59216,C,0,1,0
Her albums from 1968 to 1977 contained contemporary singer-songwriter material.,1,1,,59216,C,0,0,1
"In 1989, she ventured into the contemporary pop scene by collaborating with the Pet Shop Boys on the album Results.",2,1,,59216,C,0,0,1
"After a hiatus due to serious health problems, Minnelli returned to the concert stage in 2002 with Liza's Back and was a guest star in the sitcom Arrested Development between 2003 and 2013.",3,1,,59216,C,1,0,2
"Since the 2010s, she has avoided huge concert performances in favor of small retrospective performances.",4,1,,59216,C,0,0,1
==,0,2,== Early life ==,59216,N,0,0,0
Early life ==,1,2,== Early life ==,59216,N,0,0,0
