sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Jean Gabin (French: [ʒɑ̃ gabɛ̃]; 17 May 1904 – 15 November 1976) was a French actor and singer.,0,0,,1115155,C,1,0,1
"Considered a key figure in French cinema, he starred in several classic films including Pépé le Moko (1937), La grande illusion (1937), Le Quai des brumes (1938), La bête humaine (1938), Le jour se lève (1939), and Le plaisir (1952).",1,0,,1115155,C,0,0,6
Gabin was made a member of the Légion d'honneur in recognition of the important role he played in French cinema.,2,0,,1115155,N,0,0,0
==,0,1,== Biography ==,1115155,N,0,0,0
Biography ==,1,1,== Biography ==,1115155,N,0,0,0
===,0,2,== Biography == | === Early life ===,1115155,N,0,0,0
Early life =,1,2,== Biography == | === Early life ===,1115155,N,0,0,0
==,2,2,== Biography == | === Early life ===,1115155,N,0,0,0
"Gabin was born Jean-Alexis Moncorgé in Paris, the son of Madeleine Petit and Ferdinand Moncorgé, a cafe owner and cabaret entertainer whose stage name was Gabin, which is a first name in French.",0,3,== Biography == | === Early life ===,1115155,C,2,1,0
"He grew up in the village of Mériel in the Seine-et-Oise (now Val-d'Oise) département, about 22 mi (35 km) north of Paris.",1,3,== Biography == | === Early life ===,1115155,C,0,2,1
He attended the Lycée Janson de Sailly.,2,3,== Biography == | === Early life ===,1115155,C,0,1,0
"Gabin left school early, and worked as a laborer until the age of 19 when he entered show business with a bit part in a Folies Bergères production.",3,3,== Biography == | === Early life ===,1115155,N,0,0,0
He continued performing in a variety of minor roles before going into the military.,4,3,== Biography == | === Early life ===,1115155,N,0,0,0
===,0,4,== Biography == | === Career ===,1115155,N,0,0,0
Career =,1,4,== Biography == | === Career ===,1115155,N,0,0,0
==,2,4,== Biography == | === Career ===,1115155,N,0,0,0
====,0,5,== Biography == | ==== Early days ====,1115155,N,0,0,0
Early days =,1,5,== Biography == | ==== Early days ====,1115155,C,0,0,1
===,2,5,== Biography == | ==== Early days ====,1115155,N,0,0,0
"After completing his military service in the Fusiliers marins, he returned to the entertainment business, working under the stage name of Jean Gabin at whatever was offered in the Parisian music halls and operettas, imitating the singing style of Maurice Chevalier, which was the rage at the time.",0,6,== Biography == | ==== Early days ====,1115155,C,2,0,0
"He was part of a troupe that toured South America, and upon returning to France found work at the Moulin Rouge.",1,6,== Biography == | ==== Early days ====,1115155,C,0,3,0
"His performances started getting noticed, and better stage roles came along that led to parts in two silent films in 1928.",2,6,== Biography == | ==== Early days ====,1115155,C,0,0,1
"Two years later Gabin made the transition to sound films in a 1930 Pathé Frères production, Chacun sa chance.",0,7,== Biography == | ==== Early days ====,1115155,C,0,0,2
"Playing secondary roles, he made more than a dozen films over the next four years, including films directed by Maurice and Jacques Tourneur.",1,7,== Biography == | ==== Early days ====,1115155,C,1,0,1
"But he only gained real recognition for his performance in Maria Chapdelaine, a 1934 production directed by Julien Duvivier.",2,7,== Biography == | ==== Early days ====,1115155,C,1,0,1
He was then cast as a romantic hero in the 1936 war drama La Bandera; this second Duvivier-directed film established him as a major star.,3,7,== Biography == | ==== Early days ====,1115155,C,0,1,1
The next year he teamed up with Duvivier again in the highly successful Pépé le Moko.,4,7,== Biography == | ==== Early days ====,1115155,C,0,0,1
Its popularity brought Gabin international recognition.,5,7,== Biography == | ==== Early days ====,1115155,N,0,0,0
"That same year he starred in Jean Renoir's La Grande Illusion, an antiwar film that ran at a New York City theatre for an unprecedented six months.",6,7,== Biography == | ==== Early days ====,1115155,Y,1,1,2
"This was followed by another of Renoir's major works, La Bête Humaine (The Human Beast), a film noir tragedy based on the novel by Émile Zola and starring Gabin and Simone Simon, as well as Le Quai Des Brumes (Port of Shadows), one of director Marcel Carné's classics of poetic realism.",7,7,== Biography == | ==== Early days ====,1115155,C,3,0,0
He divorced his second wife in 1939.,8,7,== Biography == | ==== Early days ====,1115155,C,0,0,1
====,0,8,== Biography == | ==== Hollywood ====,1115155,N,0,0,0
Hollywood =,1,8,== Biography == | ==== Hollywood ====,1115155,C,0,1,0
===,2,8,== Biography == | ==== Hollywood ====,1115155,N,0,0,0
"In the late 1930s Gabin was flooded with offers from Hollywood, but turned them all down until the outbreak of World War II.",0,9,== Biography == | ==== Hollywood ====,1115155,C,0,1,1
"After the German occupation of France in 1940, he joined Renoir and Duvivier in the United States.",1,9,== Biography == | ==== Hollywood ====,1115155,Y,1,3,1
"During his time in Hollywood, Gabin began a romance with actress Marlene Dietrich that lasted until 1948.",2,9,== Biography == | ==== Hollywood ====,1115155,Y,1,1,1
"His films in America—Moontide (1942) and The Impostor (1944), the latter with Duvivier—were not successful.",0,10,== Biography == | ==== Hollywood ====,1115155,C,0,0,2
"But when the ""Moontide"" DVD was released in 2008, critic David Mermelstein, writing for Variety, wrote, ""A twisted romance set among waterfront lowlifes, the b&w pic resonated with neither critics nor auds, though as this DVD debut makes clear, there seems every reason to hope cineastes may now embrace it for what is always was: a keenly observed, highly atmospheric film distinguished by several superb performances and a captivating, if quotidian, mise-en-scene.",1,10,== Biography == | ==== Hollywood ====,1115155,C,0,0,2
"Solid extras like a full commentary track and meaty 'making-of' featurette should only help raise its standing.""",2,10,== Biography == | ==== Hollywood ====,1115155,N,0,0,0
====,0,11,== Biography == | ==== World War II action ====,1115155,N,0,0,0
World War II action ==,1,11,== Biography == | ==== World War II action ====,1115155,N,0,0,0
==,2,11,== Biography == | ==== World War II action ====,1115155,N,0,0,0
"Undaunted, Gabin joined General Charles de Gaulle's Free French Forces and earned the Médaille militaire and a Croix de guerre for his wartime valor fighting with the Allies in North Africa.",0,12,== Biography == | ==== World War II action ====,1115155,C,1,2,0
"Following D-Day, Gabin served with the 2nd armored division that liberated Paris.",1,12,== Biography == | ==== World War II action ====,1115155,N,0,0,0
====,0,13,== Biography == | ==== Career slump ====,1115155,N,0,0,0
Career slump =,1,13,== Biography == | ==== Career slump ====,1115155,N,0,0,0
===,2,13,== Biography == | ==== Career slump ====,1115155,N,0,0,0
In 1945 Carné chose Gabin to star in the film Gates of the Night with Dietrich as his co-star.,0,14,== Biography == | ==== Career slump ====,1115155,C,1,0,2
She disliked the screenplay and feared her German accent would not go over well with postwar French audiences.,1,14,== Biography == | ==== Career slump ====,1115155,N,0,0,0
"When she withdrew from the project, Gabin followed suit, leading to a falling out with Carné.",2,14,== Biography == | ==== Career slump ====,1115155,N,0,0,0
"He found a French producer and director willing to cast him and Dietrich together, but the film, Martin Roumagnac, was not a success and their personal relationship soon ended.",3,14,== Biography == | ==== Career slump ====,1115155,C,2,1,0
"In 1948 Gabin starred in René Clément's poetic realist film The Walls of Malapaga (Au-delà des grilles), which won an Oscar for Best Foreign Language Picture but garnered little recognition for Gabin.",4,14,== Biography == | ==== Career slump ====,1115155,C,0,0,1
In 1949 he starred in his only role in legitimate theatre in Henri Bernstein's La Soif.,5,14,== Biography == | ==== Career slump ====,1115155,C,1,0,1
"It ran in Paris for six months, with Gabin critically praised as ""a first-rate stage actor.""",6,14,== Biography == | ==== Career slump ====,1115155,C,0,2,1
"Despite this recognition, his subsequent films did not do well at the French box office, and the next five years brought repeated failures.",7,14,== Biography == | ==== Career slump ====,1115155,C,0,1,1
====,0,15,== Biography == | ==== Comeback ====,1115155,N,0,0,0
Comeback =,1,15,== Biography == | ==== Comeback ====,1115155,N,0,0,0
===,2,15,== Biography == | ==== Comeback ====,1115155,N,0,0,0
"Gabin's career seemed headed for oblivion until the 1954 film Touchez pas au grisbi (Don't Touch the Loot), directed by Jacques Becker, earned him critical acclaim.",0,16,== Biography == | ==== Comeback ====,1115155,C,1,0,1
The film was very profitable internationally.,1,16,== Biography == | ==== Comeback ====,1115155,N,0,0,0
"He then worked once again with Renoir in French Cancan, with María Félix and Françoise Arnoul.",2,16,== Biography == | ==== Comeback ====,1115155,C,1,1,0
"Gabin played Georges Simenon's detective Jules Maigret in three films in 1958, 1959 and 1963.",3,16,== Biography == | ==== Comeback ====,1115155,C,1,0,1
"Over the next 20 years, he made almost 50 more films, most of them very successful commercially and critically, including many for Gafer Films, his production partnership with fellow actor Fernandel.",4,16,== Biography == | ==== Comeback ====,1115155,C,1,0,1
"His co-stars included such leading figures of postwar cinema as Brigitte Bardot (En cas de malheur), Alain Delon (Le Clan des Siciliens, Mélodie en sous-sol and Deux hommes dans la ville), Jean-Paul Belmondo (Un singe en hiver) and Louis de Funès (Le Tatoué).",5,16,== Biography == | ==== Comeback ====,1115155,C,3,1,0
===,0,17,== Biography == | === Death ===,1115155,N,0,0,0
Death =,1,17,== Biography == | === Death ===,1115155,N,0,0,0
==,2,17,== Biography == | === Death ===,1115155,N,0,0,0
"Gabin died of leukemia at the American Hospital of Paris, in the Parisian suburb of Neuilly-sur-Seine.",0,18,== Biography == | === Death ===,1115155,C,0,4,0
"His body was cremated, and—with full military honours—his ashes were scattered at sea from a military ship.",1,18,== Biography == | === Death ===,1115155,N,0,0,0
==,0,19,== Legacy ==,1115155,N,0,0,0
Legacy ==,1,19,== Legacy ==,1115155,N,0,0,0
"Gabin is considered one of the greatest stars in French cinema, and was appointed Officier de la Légion d'honneur.",0,20,== Legacy ==,1115155,N,0,0,0
"In 1981, French actor Louis de Funès initiated the Prix Jean Gabin, an accolade presented to upcoming actors in the French film industry.",0,21,== Legacy ==,1115155,C,0,0,1
It was awarded annually from 1981 to 2006.,1,21,== Legacy ==,1115155,C,0,0,1
"The Musée Jean Gabin—in the commune of Mériel, where he grew up—narrates his story and features his film memorabilia.",0,22,== Legacy ==,1115155,N,0,0,0
"The Place Jean Gabin was inaugurated on 16 May 2008 by Daniel Vaillant, the then mayor of the 18th arrondissement of Paris, and Gabin's children.",0,23,== Legacy ==,1115155,Y,2,2,1
"It is on the corner of rue Custine and rue Lambert, at the foot of Montmartre.",1,23,== Legacy ==,1115155,C,2,0,0
The Cinema Jean Gabin in Montgenèvre was named for him.,0,24,== Legacy ==,1115155,C,1,0,0
"Montgenèvre describes itself as France's oldest ski resort, and was a popular holiday destination for Gabin and other French artists and intellectuals, including Jean-Paul Sartre.",1,24,== Legacy ==,1115155,C,1,1,0
==,0,25,== Filmography ==,1115155,N,0,0,0
Filmography ==,1,25,== Filmography ==,1115155,N,0,0,0
==,0,26,== References ==,1115155,N,0,0,0
References ==,1,26,== References ==,1115155,N,0,0,0
==,0,27,== Further reading ==,1115155,N,0,0,0
Further reading ==,1,27,== Further reading ==,1115155,N,0,0,0
"Jean-Michel Betti: Salut, Gabin!",0,28,== Further reading ==,1115155,N,0,0,0
"Ed. de Trévise, Paris 1977.",1,28,== Further reading ==,1115155,C,0,1,1
"André Brunelin: Gabin Herbig, München/Berlin 1989, ISBN 3-7766-1499-4; Ullstein TB 36650, Frankfurt am Main/Berlin 1996, ISBN 3-548-35650-8.",0,29,== Further reading ==,1115155,C,0,3,3
Claude Gauteur: Jean Gabin.,0,30,== Further reading ==,1115155,C,1,0,0
"Nathan, Paris 1993, ISBN 3-453-86038-1.",1,30,== Further reading ==,1115155,C,0,1,1
"Jean-Marc Loubier: Jean Gabin, Marlène Dietrich: un rêve brisê, Acropole, Paris 2002, ISBN 2-7357-0216-2.",0,31,== Further reading ==,1115155,Y,2,1,1
