sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Jonathan King (born Kenneth George King, 6 December 1944) is an English singer-songwriter, record producer, music entrepreneur, and former television and radio presenter.",0,0,,655613,C,2,0,2
"He first came to prominence in 1965 when ""Everyone's Gone to the Moon"", a song that he wrote and sang while still an undergraduate, achieved chart success.",1,0,,655613,C,0,1,1
"As an independent producer, he discovered and named the rock band Genesis in 1967, producing their first album From Genesis to Revelation.",2,0,,655613,C,0,0,1
He founded his own label UK Records in 1972.,3,0,,655613,C,0,0,1
He released and produced songs for 10cc and the Bay City Rollers.,4,0,,655613,N,0,0,0
"In the 1970s King became known for hits that he performed and/or produced under different names, including ""Johnny Reggae"", ""Loop di Love"", ""Sugar, Sugar"", ""It Only Takes a Minute"", ""Hooked on a Feeling"" and ""Una Paloma Blanca""; between September 1971 and 1972 alone he produced 10 top 30 singles in the UK.",5,0,,655613,C,0,0,3
"Rod Liddle described him as someone who could ""storm the pop charts at will, under a hundred different disguises"".",6,0,,655613,C,1,0,0
The Guardian reported in 2002 that he had sold over 40 million records in his career.,7,0,,655613,C,0,0,1
"While living in New York in the 1980s, King appeared on radio and television in the UK, including on the BBC's Top of the Pops and Entertainment USA.",8,0,,655613,C,0,2,1
"In the early 1990s he produced the Brit Awards, and from 1995 he selected and produced the British entries for the Eurovision Song Contest, including the winning entry in 1997, ""Love Shine a Light"" by Katrina and the Waves.",9,0,,655613,Y,2,1,3
"In September 2001, King was convicted of child sexual abuse and sentenced to seven years in prison for having sexually assaulted five boys, aged 14 and 15, in the 1980s.",10,0,,655613,C,0,0,3
"In November 2001, he was acquitted of 22 similar charges.",11,0,,655613,C,0,0,1
He was released on parole in March 2005.,12,0,,655613,C,0,0,1
A further trial for sexual offences against teenage boys resulted in several not guilty verdicts and the trial being abandoned in June 2018.,13,0,,655613,C,0,0,1
==,0,1,== Early life ==,655613,N,0,0,0
Early life ==,1,1,== Early life ==,655613,N,0,0,0
===,0,2,== Early life == | === Family background ===,655613,N,0,0,0
Family background =,1,2,== Early life == | === Family background ===,655613,N,0,0,0
==,2,2,== Early life == | === Family background ===,655613,N,0,0,0
"King was born in a nursing home in Bentinck Street, Marylebone, London, the first child of Jimmy King (d. 1954 age 42) and his wife, Ailsa Linley Leon (1916–2007 age 91), a former actress.",0,3,== Early life == | === Family background ===,655613,Y,1,3,2
"Originally from New Jersey, Jimmy King had moved to England when he was 14.",1,3,== Early life == | === Family background ===,655613,C,2,1,0
"He attended Oundle School and Trinity College, Cambridge, before joining the American Field Service during World War II and later Tootal Ties and Shirts as managing director.",2,3,== Early life == | === Family background ===,655613,C,0,1,0
"King's birth was a forceps delivery and a muscle on his upper lip was affected during it, giving him his slightly crooked smile.",3,3,== Early life == | === Family background ===,655613,N,0,0,0
"After he was born, the family lived in Gloucester Place, Marylebone, then moved to Surrey, where King and his younger brothers, James and Anthony (""Andy""), were raised in Brookhurst Grange, a mansion near Ewhurst.",4,3,== Early life == | === Family background ===,655613,C,1,4,0
===,0,4,== Early life == | === Stoke House and Charterhouse ===,655613,N,0,0,0
