sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"George Perle (May 6, 1915 – January 23, 2009) was a composer and music theorist.",0,0,,623861,C,1,0,1
==,0,1,== Biography ==,623861,N,0,0,0
Biography ==,1,1,== Biography ==,623861,N,0,0,0
"Perle was born in Bayonne, New Jersey.",0,2,== Biography ==,623861,C,0,1,0
"He graduated from DePaul University, where he studied with Wesley LaViolette and received private lessons from Ernst Krenek.",1,2,== Biography ==,623861,N,0,0,0
"Later, he served as a technician fifth grade in the United States Army during World War II.",2,2,== Biography ==,623861,N,0,0,0
He earned his doctorate at New York University in 1956.,3,2,== Biography ==,623861,C,0,0,1
"Perle composed with a technique of his own devising called ""twelve-tone tonality"".",4,2,== Biography ==,623861,N,0,0,0
"This technique was different from, but related to, the twelve-tone technique of the Second Viennese School, of which he was an ""early admirer"" and whose techniques he used aspects of but never fully adopted.",5,2,== Biography ==,623861,N,0,0,0
Perle's former student Paul Lansky described Perle's twelve-tone tonality thus:,6,2,== Biography ==,623861,N,0,0,0
Basically this creates a hierarchy among the notes of the chromatic scale so that they are all referentially related to one or two pitches which then function as a tonic note or chord in tonality.,0,3,== Biography ==,623861,N,0,0,0
"The system similarly creates a hierarchy among intervals and finally, among larger collections of notes, 'chords.'",1,3,== Biography ==,623861,N,0,0,0
"The main debt of this system to the 12-tone system lies in its use of an ordered linear succession in the same way that a 12-tone set does"".",2,3,== Biography ==,623861,N,0,0,0
"In 1968, Perle cofounded the Alban Berg Society with Igor Stravinsky and Hans F. Redlich, who had the idea (according to Perle in his letter to Glen Flax of 4/1/89).",0,4,== Biography ==,623861,C,2,0,1
"Perle's important work on Berg includes documenting that the third act of Lulu, rather than being an unfinished sketch, was actually three-fifths complete and that the Lyric Suite contains a secret program dedicated to Berg's love-affair.",1,4,== Biography ==,623861,C,2,0,0
"After retiring from Queens College in 1985, he became a professor emeritus at the Aaron Copland School of Music.",2,4,== Biography ==,623861,C,1,0,1
"In 1986, Perle was awarded a Pulitzer Prize for Music for his Wind Quintet No. 4 and also a MacArthur Fellowship.",3,4,== Biography ==,623861,C,0,0,1
"In about 1989 Perle became composer-in-residence for the San Francisco Symphony, a three-year appointment.",4,4,== Biography ==,623861,C,0,0,1
It was also around this time that he had published his fourth book entitled The Listening Composer.,5,4,== Biography ==,623861,N,0,0,0
He died aged 93 in his home in New York City in January 2009.,0,5,== Biography ==,623861,C,0,1,1
He was subsequently buried in Calverton National Cemetery.,1,5,== Biography ==,623861,N,0,0,0
"On his headstone are inscribed the words ""An die Musik"".",2,5,== Biography ==,623861,C,1,0,0
A growing number of younger artists have come to express their appreciation for Perle.,3,5,== Biography ==,623861,N,0,0,0
In the run-up to his 100th birthday celebrations the composer-pianist Michael Brown released a well received CD of a sampling of Perle's work for piano.,4,5,== Biography ==,623861,N,0,0,0
Perle was married to the sculptor Laura Slobe from 1940 to 1952; the couple were members of the Socialist Workers Party.,5,5,== Biography ==,623861,C,0,0,1
"His second wife, Barbara Philips, died in 1978.",6,5,== Biography ==,623861,C,1,0,1
"Perle was survived at his death by his third wife, the former Shirley Gabis Rhoads, two daughters, and a stepdaughter.",7,5,== Biography ==,623861,N,0,0,0
==,0,6,== Works ==,623861,N,0,0,0
Works ==,1,6,== Works ==,623861,N,0,0,0
"Richard Swift differentiates between Perle's 'free' or 'intuitive', tone-centered, and twelve-tone modal music.",0,7,== Works ==,623861,C,2,0,0
He lists Perle's tone-centered compositions:,1,7,== Works ==,623861,N,0,0,0
Sonata for Solo Viola (1942),0,8,== Works ==,623861,C,0,0,1
Three Sonatas for Solo Clarinet (1943),0,9,== Works ==,623861,C,0,0,1
Hebrew Melodies for Solo Cello (1945),0,10,== Works ==,623861,C,0,0,1
Sonata for Solo Cello (1947),0,11,== Works ==,623861,C,0,0,1
Quintet for Strings (1958),0,12,== Works ==,623861,C,0,0,1
Sonata I for Solo Violin (1959),0,13,== Works ==,623861,C,0,0,1
Wind Quintet I (1959),0,14,== Works ==,623861,C,0,0,1
Wind Quintet II (1960),0,15,== Works ==,623861,C,0,0,1
Monody I for Flute (1962),0,16,== Works ==,623861,C,0,0,1
Monody II for Double Bass (1962),0,17,== Works ==,623861,C,0,0,1
Three Inventions for Bassoon (1962),0,18,== Works ==,623861,C,0,0,1
Sonata II for Solo Piano (1963),0,19,== Works ==,623861,C,0,0,1
Solo Partita for Violin and Viola (1965),0,20,== Works ==,623861,C,0,0,1
Wind Quintet III (1967),0,21,== Works ==,623861,C,0,0,1
==,0,22,== Partial bibliography ==,623861,N,0,0,0
Partial bibliography ==,1,22,== Partial bibliography ==,623861,N,0,0,0
"Perle, George (1962, reprint 1991).",0,23,== Partial bibliography ==,623861,C,0,0,2
"Serial Composition and Atonality: An Introduction to the Music of Schoenberg, Berg, and Webern.",1,23,== Partial bibliography ==,623861,C,3,0,0
University of California Press.,2,23,== Partial bibliography ==,623861,C,0,1,0
"Perle, George (1992) [1978].",0,24,== Partial bibliography ==,623861,C,0,0,2
Twelve-Tone Tonality.,1,24,== Partial bibliography ==,623861,N,0,0,0
University of California Press.,2,24,== Partial bibliography ==,623861,C,0,1,0
"Perle, George (1980).",0,25,== Partial bibliography ==,623861,C,0,0,1
The Operas of Alban Berg.,1,25,== Partial bibliography ==,623861,C,1,0,0
Vol.,2,25,== Partial bibliography ==,623861,N,0,0,0
1: Wozzeck.,3,25,== Partial bibliography ==,623861,N,0,0,0
California:,4,25,== Partial bibliography ==,623861,C,0,1,0
University of California Press.,5,25,== Partial bibliography ==,623861,C,0,1,0
"Perle, George (1984).",0,26,== Partial bibliography ==,623861,C,0,0,1
"""Scriabin's Self-Analysis"", Musical Analysis III/2 (July).",1,26,== Partial bibliography ==,623861,C,2,0,1
"Perle, George (1985).",0,27,== Partial bibliography ==,623861,C,0,0,1
The Operas of Alban Berg.,1,27,== Partial bibliography ==,623861,C,1,0,0
Vol.,2,27,== Partial bibliography ==,623861,N,0,0,0
2:,3,27,== Partial bibliography ==,623861,N,0,0,0
Lulu.,4,27,== Partial bibliography ==,623861,N,0,0,0
California:,5,27,== Partial bibliography ==,623861,C,0,1,0
University of California Press.,6,27,== Partial bibliography ==,623861,C,0,1,0
"Perle, George (1990).",0,28,== Partial bibliography ==,623861,C,0,0,1
The Listening Composer.,1,28,== Partial bibliography ==,623861,N,0,0,0
California:,2,28,== Partial bibliography ==,623861,C,0,1,0
University of California Press.,3,28,== Partial bibliography ==,623861,C,0,1,0
"Perle, George (1992).",0,29,== Partial bibliography ==,623861,C,0,0,1
"""Symmetry, the Twelve-Tone Scale, and Tonality"", Contemporary Music Review 6 (2), pp.",1,29,== Partial bibliography ==,623861,N,0,0,0
81–96.,2,29,== Partial bibliography ==,623861,N,0,0,0
