sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Muhal Richard Abrams (born Richard Lewis Abrams; September 19, 1930 – October 29, 2017) was an American educator, administrator, composer, arranger, clarinetist, cellist, and jazz pianist in the free jazz medium.",0,0,,379324,C,3,0,1
"He recorded and toured the United States, Canada and Europe with his orchestra, sextet, quartet, duo and as a solo pianist.",1,0,,379324,C,0,3,0
"His musical affiliations constitute a ""who's who"" of the jazz world, including Max Roach, Dexter Gordon, Eddie ""Lockjaw"" Davis, Art Farmer, Sonny Stitt, Anthony Braxton, and The Art Ensemble of Chicago.",2,0,,379324,C,12,1,0
==,0,1,== Early life ==,379324,N,0,0,0
Early life ==,1,1,== Early life ==,379324,N,0,0,0
"Abrams's mother, Edna, was born in Memphis.",0,2,== Early life ==,379324,N,0,0,0
"His father, Milton, was born in Alabama and moved with his parents to Chicago.",1,2,== Early life ==,379324,C,1,2,0
"Richard Lewis Abrams was born there, the second of nine children, on September 19, 1930.",2,2,== Early life ==,379324,C,1,0,1
His father became a self-employed handyman; his mother was a housewife.,3,2,== Early life ==,379324,N,0,0,0
"""Abrams's paternal grandfather was 'what you call a junk man', selling the fruits of neighborhood foraging.",4,2,== Early life ==,379324,N,0,0,0
"Abrams and his brother would pull the cart around the neighborhood, eventually arriving at a junk-yard on State Street, where the items would be sold.""",5,2,== Early life ==,379324,N,0,0,0
Abrams first attended Forrestville public school in Chicago.,6,2,== Early life ==,379324,C,0,1,0
"He grew up in a gang area; truancy and fighting meant that he was sent to Moseley School, a reformatory school for boys.",7,2,== Early life ==,379324,N,0,0,0
"There, in addition to strict discipline, he was taught about black histories.",8,2,== Early life ==,379324,N,0,0,0
He later moved on to DuSable High School.,9,2,== Early life ==,379324,N,0,0,0
"Although he was aware of the strong music program there, led by Walter Dyett, Abrams preferred playing sports, so did not participate in Dyett's classes.",10,2,== Early life ==,379324,C,1,0,0
"Among the future musicians Abrams met at the school were Charles Davis, Richard Davis, John Gilmore, Johnny Griffin, Laurdine Patrick, and Julian Priester.",11,2,== Early life ==,379324,C,10,0,1
"As a child, Abrams was interested in the arts – film, painting, sculpture, and music.",0,3,== Early life ==,379324,N,0,0,0
"He later recounted that, in 1946, he decided to concentrate on the last of these, so left school and started piano lessons with a classically trained church pianist.",1,3,== Early life ==,379324,C,0,0,1
"He went on to study at the Metropolitan School of Music, which merged with Roosevelt University.",2,3,== Early life ==,379324,N,0,0,0
"""Supporting his studies in counterpoint, keyboard harmony, theory, and composition with a day job at a downtown printing company, Abrams eventually bought a second-hand piano.""",3,3,== Early life ==,379324,C,2,0,1
"He also dropped out of his music school, reporting of his studies: ""I didn't get too much out of that, because it wasn't what I was hearing in the street"".",4,3,== Early life ==,379324,N,0,0,0
"He then decided to study independently: ""I've always had a natural ability to study and analyze things.",5,3,== Early life ==,379324,N,0,0,0
"I used that ability, not even knowing what it was (it was just a feeling) and started to read books.""",6,3,== Early life ==,379324,N,0,0,0
"In Abrams' words: From there, I acquired a small spinet piano and started to teach myself how to play the instrument and read the notes – or, first of all, what key the music was in.",7,3,== Early life ==,379324,N,0,0,0
It took time and a lot of sweat.,8,3,== Early life ==,379324,N,0,0,0
But I analyzed it and before long I was playing with the musicians on the scene.,9,3,== Early life ==,379324,N,0,0,0
"I listened to Art Tatum, Charlie Parker, Thelonious Monk, Bud Powell and many others and concentrated on Duke Ellington and Fletcher Henderson for composition.",10,3,== Early life ==,379324,C,12,0,0
Later I got scores and studied more extensive things that take place in classical composition and started to practice classical pieces on the piano.,11,3,== Early life ==,379324,N,0,0,0
==,0,4,== Later life and career ==,379324,N,0,0,0
Later life and career,1,4,== Later life and career ==,379324,N,0,0,0
==,2,4,== Later life and career ==,379324,N,0,0,0
=== 1950s and 1960s,0,5,== Later life and career == | === 1950s and 1960s ===,379324,C,0,0,1
===,1,5,== Later life and career == | === 1950s and 1960s ===,379324,N,0,0,0
