sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
Luther James Grosvenor (born 23 December 1946),0,0,,1439437,C,2,0,1
"is an English rock musician, who played guitar in Spooky Tooth, briefly in Stealers Wheel and, under the pseudonym Ariel Bender, in Mott the Hoople and Widowmaker.",1,0,,1439437,C,3,1,0
"Grosvenor was born in Evesham, Worcestershire, England, where first began playing in local bands.",0,1,,1439437,C,0,3,0
"He met Jim Capaldi, who later played with Traffic, with whom he formed a group called Deep Feelin.",1,1,,1439437,C,2,0,0
"Later he joined a group called The V.I.P.'s, in which Keith Emerson played for some time.",0,2,,1439437,C,1,0,0
The V.I.P.'s were renamed Art and later became Spooky Tooth.,1,2,,1439437,N,0,0,0
"After leaving Spooky Tooth, he released a solo album, Under Open Skies (Island Records, 1971).",2,2,,1439437,C,0,0,1
"For contractual reasons, he changed his name to Ariel Bender, at the suggestion of singer-songwriter Lynsey de Paul, for his stint with the Mott the Hoople.",3,2,,1439437,C,4,0,0
"According to Mott's lead singer Ian Hunter, interviewed in the documentary The Ballad of Mott the Hoople, the band were in Germany with Lynsey de Paul for the TV show, Hits-a-Go-Go in Germany on 24 June 1973 when lead guitarist Mick Ralphs walked down a street bending a succession of car aerials in frustration.",4,2,,1439437,Y,4,3,1
"De Paul came out with the phrase ""aerial bender"", which Hunter later suggested to Grosvenor as a stage name.",5,2,,1439437,C,0,1,0
"Grosvenor joined the band in 1973, replacing Ralphs.",6,2,,1439437,C,0,0,1
"Grosvenor toured with Mott in 1973 and 1974 and performed on the band's seventh album, The Hoople (1974).",7,2,,1439437,C,0,0,2
"The years with Spooky Tooth (1967 to 1970), Stealers Wheel (1973) and Mott the Hoople (1973 to 1974) were the most successful years in Grosvenor's musical career.",8,2,,1439437,C,0,0,5
"After leaving Mott in 1974 - he was replaced by Mick Ronson - Grosvenor published a few solo albums, and formed Widowmaker, releasing Widowmaker in 1976 and Too Late to Cry in 1977.",9,2,,1439437,C,2,0,3
"In 1995, he recorded two tracks for Viceroy Music's tribute to Peter Green along with former Spooky Tooth drummer Mike Kellie.",0,3,,1439437,C,4,0,1
These songs led to Grosvenor signing a deal with the New York City based Brilliant Recording Company and produced the Floodgates album.,1,3,,1439437,C,0,1,0
It was released on 15 August 1996.,2,3,,1439437,C,0,0,1
"The album again featured Mike Kellie on drums and featured Jess Roden singing vocals on two tracks, Grosvenor did the vocals on the rest of the album.",3,3,,1439437,C,4,0,0
The album was produced by Grosvenor and Mick Dolan.,4,3,,1439437,N,0,0,0
"In 1999, Grosvenor returned in a Spooky Tooth reunion (without Gary Wright), and recorded Cross Purpose again for the Brilliant Recording Company.",0,4,,1439437,C,2,0,1
"In 2005, he revived his pseudonym, forming the Ariel Bender Band.",1,4,,1439437,C,3,0,1
"In 2007 and 2008, he performed under the name Ariel Bender's Mott The Hoople, performing both Spooky Tooth and Mott The Hoople songs, as well as cover songs.",2,4,,1439437,C,2,0,1
"In 2009, he worked with London act, The Winter Olympics, recording guitar parts for their song, ""The Great Outdoors"", which was released in August 2010.",0,5,,1439437,C,0,1,3
"In June 2018, performing as Ariel Bender, Grosvenor played three",0,6,,1439437,C,2,0,1
Mott,1,6,,1439437,N,0,0,0
"The Hoople reunion shows with Hunter and 1974 Mott pianist Morgan Fisher, backed by Hunter's Rant Band.",2,6,,1439437,Y,2,2,1
The shows were at festivals in Spain and the United Kingdom and a concert in Norway.,3,6,,1439437,C,0,3,0
"In April 2019, performing as Ariel Bender, Grosvenor played 14",4,6,,1439437,C,2,0,1
"Mott the Hoople reunion shows – eight in the U.S., six in the U.K. – with Hunter and 1974 Mott pianist Morgan Fisher, backed by Hunter's Rant Band.",5,6,,1439437,Y,2,4,1
"Later in 2019, a planned MTH 74 11-city swing largely through the southern U.S. was canceled because of Hunter's bout with tinnitus.",6,6,,1439437,C,0,2,1
==,0,7,== Media depictions ==,1439437,N,0,0,0
Media depictions ==,1,7,== Media depictions ==,1439437,N,0,0,0
Grosvenor is featured along with Spooky Tooth in the 1970 documentary Groupies.,0,8,== Media depictions ==,1439437,C,0,0,1
==,0,9,== References ==,1439437,N,0,0,0
References ==,1,9,== References ==,1439437,N,0,0,0
