sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Eleanora Fagan (April 7, 1915 – July 17, 1959), known professionally as Billie Holiday, was an American jazz and swing music singer.",0,0,,50420,Y,4,1,1
"Nicknamed ""Lady Day"" by her friend and music partner Lester Young, Holiday had an innovative influence on jazz music and pop singing.",1,0,,50420,C,4,0,1
"Her vocal style, strongly inspired by jazz instrumentalists, pioneered a new way of manipulating phrasing and tempo.",2,0,,50420,N,0,0,0
She was known for her vocal delivery and improvisational skills.,3,0,,50420,N,0,0,0
"After a turbulent childhood, Holiday began singing in nightclubs in Harlem, where she was heard by producer John Hammond, who liked her voice.",4,0,,50420,Y,2,1,1
She signed a recording contract with Brunswick in 1935.,5,0,,50420,C,0,0,1
"Collaborations with Teddy Wilson produced the hit ""What a Little Moonlight Can Do"", which became a jazz standard.",6,0,,50420,C,2,0,0
"Throughout the 1930s and 1940s, Holiday had mainstream success on labels such as Columbia and Decca.",7,0,,50420,C,0,0,1
"By the late 1940s, however, she was beset with legal troubles and drug abuse.",8,0,,50420,C,0,0,1
"After a short prison sentence, she performed at a sold-out concert at Carnegie Hall.",9,0,,50420,C,0,1,0
She was a successful concert performer throughout the 1950s with two further sold-out shows at Carnegie Hall.,0,1,,50420,C,0,1,1
"Because of personal struggles and an altered voice, her final recordings were met with mixed reaction but were mild commercial successes.",1,1,,50420,N,0,0,0
"Her final album, Lady in Satin, was released in 1958.",2,1,,50420,C,0,0,1
"Holiday died of cirrhosis on July 17, 1959, at age 44.",3,1,,50420,C,0,0,1
"Holiday won four Grammy Awards, all of them posthumously, for Best Historical Album.",0,2,,50420,N,0,0,0
She was inducted into the Grammy Hall of Fame and the National Rhythm & Blues Hall of Fame.,1,2,,50420,N,0,0,0
"She was also inducted into the Rock & Roll Hall of Fame, though not in that genre; the website states that ""Billie Holiday changed jazz forever"".",2,2,,50420,C,2,0,0
"Several films about her life have been released, most recently The United States vs. Billie Holiday (2021).",3,2,,50420,Y,2,1,2
==,0,3,== Life and career ==,50420,N,0,0,0
Life and career ==,1,3,== Life and career ==,50420,N,0,0,0
=== 1915–1929:,0,4,== Life and career == | === 1915–1929: Childhood ===,50420,C,0,0,1
Childhood ===,1,4,== Life and career == | === 1915–1929: Childhood ===,50420,N,0,0,0
"Eleanora Fagan was born on April 7, 1915, in Philadelphia, the daughter of African-American unwed teenage couple Sarah Julia ""Sadie"" Fagan and Clarence Halliday.",0,5,== Life and career == | === 1915–1929: Childhood ===,50420,Y,4,1,1
