sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Julie Ann Felix (June 14, 1938 – March 22, 2020) was an American-born, British-based folk recording artist who achieved success, particularly on British television in the late 1960s and early 1970s.",0,0,,3026264,C,1,0,3
She later performed and released albums on her own record label.,1,0,,3026264,N,0,0,0
==,0,1,== Early life and education ==,3026264,N,0,0,0
Early life and education,1,1,== Early life and education ==,3026264,N,0,0,0
==,2,1,== Early life and education ==,3026264,N,0,0,0
"Felix was born in Santa Barbara, California to father of Mexican origin and mother of Native American and Welsh ancestry.",0,2,== Early life and education ==,3026264,C,1,1,0
"She graduated in 1956 from high school in Westchester, Los Angeles.",1,2,== Early life and education ==,3026264,C,0,1,1
==,0,3,== Career ==,3026264,N,0,0,0
Career ==,1,3,== Career ==,3026264,N,0,0,0
Felix arrived in the United Kingdom in 1964 and became the first solo folk performer signed to a major British record label when she gained a recording contract with Decca Records.,0,4,== Career ==,3026264,Y,1,1,1
"In 1965, she was reportedly the first folksinger to fill the Royal Albert Hall, and was described by The Times as ""Britain's First Lady of Folk"".",1,4,== Career ==,3026264,C,0,2,1
"In 1966, Felix became the resident singer on the BBC television programme The Frost Report, presented by David Frost.",2,4,== Career ==,3026264,C,2,0,1
"She hosted her own shows for the BBC from 1967 to 1970, including the series Once More With Felix (the first episode was transmitted on December 9, 1967).",3,4,== Career ==,3026264,C,2,0,2
"Among those featured on her show were the Kinks, Fleetwood Mac, Leonard Cohen and Led Zeppelin's lead guitarist, Jimmy Page, who played the ""White Summer"" and ""Black Mountain Side"" guitar solo pieces.",4,4,== Career ==,3026264,Y,3,1,1
"On May 1, 1967 she appeared on the German TV show Beat-Club; in September 1968 at the International Essen Song Days.",5,4,== Career ==,3026264,C,0,2,3
She performed at the Isle of Wight Festival in 1969.,6,4,== Career ==,3026264,C,0,0,1
"In 1968, Felix was caught in possession of drugs at Heathrow Airport, and her public image suffered.",7,4,== Career ==,3026264,Y,1,1,1
"She was defended in court by John Mortimer, QC.",8,4,== Career ==,3026264,C,1,0,0
"She had two UK Singles Chart hits in 1970, the first of several on the RAK label, produced by Mickie Most.",0,5,== Career ==,3026264,C,2,0,1
"The first was with the song titled ""If I Could (El Cóndor Pasa)"", while the second, ""Heaven Is Here"", was written by Errol Brown and Tony Wilson of Hot Chocolate.",1,5,== Career ==,3026264,C,3,0,0
"In 1990, the album Bright Shadows was released.",2,5,== Career ==,3026264,C,0,0,1
==,0,6,== Later life and death ==,3026264,N,0,0,0
Later life and death ==,1,6,== Later life and death ==,3026264,N,0,0,0
"On March 24, 2008, she appeared on a BBC Four programme in which stars of The Frost Report gathered for a night celebrating 40 years since Frost Over England; Felix sang ""Blowin' in the Wind"".",0,7,== Later life and death ==,3026264,C,1,0,3
"She appeared at the Wynd Theatre, Melrose, Scottish Borders, on an annual basis in the 2000s.",1,7,== Later life and death ==,3026264,C,0,1,1
"Felix lived in Chorleywood, Hertfordshire, England, until her death, still recording and performing, appearing on stage on her 80th birthday in 2018.",2,7,== Later life and death ==,3026264,Y,2,2,1
"She died on March 22, 2020 after a short illness.",3,7,== Later life and death ==,3026264,C,0,0,1
==,0,8,== Discography ==,3026264,N,0,0,0
Discography ==,1,8,== Discography ==,3026264,N,0,0,0
===,0,9,== Discography == | === Albums ===,3026264,N,0,0,0
Albums ===,1,9,== Discography == | === Albums ===,3026264,N,0,0,0
1964 Julie Felix (Decca),0,10,== Discography == | === Albums ===,3026264,C,2,0,1
1965 2nd Album (Decca),0,11,== Discography == | === Albums ===,3026264,C,0,0,1
1966 3rd Album (Decca),0,12,== Discography == | === Albums ===,3026264,C,0,0,1
1966 Changes (Fontana) – UK No. 27,0,13,== Discography == | === Albums ===,3026264,C,0,1,1
1967,0,14,== Discography == | === Albums ===,3026264,C,0,0,1
In Concert (World),1,14,== Discography == | === Albums ===,3026264,N,0,0,0
1967 Flowers (Fontana),0,15,== Discography == | === Albums ===,3026264,C,0,0,1
1968 This World Goes Round and Round (Fontana),0,16,== Discography == | === Albums ===,3026264,C,0,1,1
1968 Julie Felix's World (Fontana),0,17,== Discography == | === Albums ===,3026264,C,2,0,1
1969 Going to the Zoo (Fontana),0,18,== Discography == | === Albums ===,3026264,C,0,0,1
1972 Clotho's Web (RAK),0,19,== Discography == | === Albums ===,3026264,C,0,0,1
1974 Lightning (EMI),0,20,== Discography == | === Albums ===,3026264,C,0,0,1
1977 Hota Chocolata (Monte Rosa),0,21,== Discography == | === Albums ===,3026264,C,0,1,1
1982 Colours in the Rain (Scranta),0,22,== Discography == | === Albums ===,3026264,C,0,0,1
1982 Blowing in the Wind (Scranta/Dingle's),0,23,== Discography == | === Albums ===,3026264,C,0,1,1
1987 Amazing Grace (Starburst),0,24,== Discography == | === Albums ===,3026264,C,0,0,1
1989 Bright Shadows (Remarkable),0,25,== Discography == | === Albums ===,3026264,C,0,0,1
1993 Branches in the Mist (Remarkable),0,26,== Discography == | === Albums ===,3026264,C,0,0,1
1995 Windy Morning (Remarkable),0,27,== Discography == | === Albums ===,3026264,C,0,0,2
1998 Fire – My Spirit (Remarkable),0,28,== Discography == | === Albums ===,3026264,C,0,0,1
2002 Starry Eyed and Laughing: Songs by Bob Dylan (Remarkable),0,29,== Discography == | === Albums ===,3026264,C,1,0,1
2008 Highway of Diamonds (Remarkable),0,30,== Discography == | === Albums ===,3026264,C,0,0,1
2013   La Que Sabe (She Who Knows)  (Remarkable),0,31,== Discography == | === Albums ===,3026264,C,0,0,1
2018 Rock Me Goddess (Talking Elephant),0,32,== Discography == | === Albums ===,3026264,C,0,0,1
=== EPs =,0,33,== Discography == | === EPs ===,3026264,N,0,0,0
==,1,33,== Discography == | === EPs ===,3026264,N,0,0,0
1965 Sings Dylan & Guthrie (Decca),0,34,== Discography == | === EPs ===,3026264,C,3,0,1
1966 Songs from the Frost Report (Fontana),0,35,== Discography == | === EPs ===,3026264,C,0,0,1
"1967 Songs from the Frost Report, Vol.2 (Fontana)",0,36,== Discography == | === EPs ===,3026264,C,0,0,1
===,0,37,== Discography == | === Singles ===,3026264,N,0,0,0
Singles =,1,37,== Discography == | === Singles ===,3026264,N,0,0,0
==,2,37,== Discography == | === Singles ===,3026264,N,0,0,0
1965,0,38,== Discography == | === Singles ===,3026264,C,0,0,1
"""Someday Soon"" (Decca)",1,38,== Discography == | === Singles ===,3026264,N,0,0,0
"1966 ""I Can't Touch the Sun"" (Fontana)",0,39,== Discography == | === Singles ===,3026264,C,0,0,2
"1967 ""Saturday Night"" (Fontana)",0,40,== Discography == | === Singles ===,3026264,C,0,0,2
"1967 ""The Magic of the Playground"" (Fontana)",0,41,== Discography == | === Singles ===,3026264,C,0,0,1
"1968 ""That's No Way to Say Goodbye"" (Fontana)",0,42,== Discography == | === Singles ===,3026264,C,0,0,1
1970,0,43,== Discography == | === Singles ===,3026264,C,0,0,1
"""If I Could (El Cóndor Pasa)"" (RAK) – UK No. 19",1,43,== Discography == | === Singles ===,3026264,C,0,1,0
"1970 ""Heaven Is Here"" (RAK) – UK No. 22",0,44,== Discography == | === Singles ===,3026264,C,0,1,1
"1971 ""Snakeskin"" (RAK)",0,45,== Discography == | === Singles ===,3026264,C,0,0,1
"1971 ""Moonlight"" (RAK)",0,46,== Discography == | === Singles ===,3026264,C,0,0,1
