sentences,sentenceIndex,paragraphIndex,section,wikiId
"James Allen Otto (born July 29, 1973) is an American country music artist who is a member of the MuzikMafia, a group of country musicians known for their ""country music without prejudice"".",0,0,N/A,12426630
"Otto began his career on Mercury Nashville Records in 2002, charting three minor singles on the Billboard Hot Country Songs charts and recording his debut album Days of Our Lives for the label before being dropped in 2004.",1,0,N/A,12426630
"In late 2007, he signed to Warner Bros. Records.",0,1,N/A,12426630
"His second album, Sunset Man, was released in April 2008.",1,1,N/A,12426630
"It was produced by John Rich (of Big & Rich) and Jay DeMarcus (of Rascal Flatts), the latter of whom is Otto's brother-in-law.",2,1,N/A,12426630
"The lead-off single to Sunset Man, ""Just Got Started Lovin' You"", became Otto's first Number One hit, as well as the Number One country single of 2008 according to Billboard.",3,1,N/A,12426630
==,0,2,== Personal life ==,12426630
Personal life ==,1,2,== Personal life ==,12426630
"James Otto was born on July 29, 1973, on the Fort Lewis Army Base in the state of Washington.",0,3,== Personal life ==,12426630
He first took up singing at age 2 and later learned to play violin and saxophone.,1,3,== Personal life ==,12426630
"However, he wanted to learn to play guitar as well.",2,3,== Personal life ==,12426630
"At age 13, he received a guitar for his birthday.",3,3,== Personal life ==,12426630
"He traveled throughout the country for most of his childhood, but his family finally settled in the small town of Benton City, Washington.",4,3,== Personal life ==,12426630
"After graduating from Kiona-Benton High School, Otto joined the United States Navy, where he served for two years.",5,3,== Personal life ==,12426630
"In 1998, he moved to Nashville, Tennessee, and began attending songwriters' nights there; three years later, he joined the MuzikMafia, a group of country music songwriters which includes Big & Rich and Gretchen Wilson.",6,3,== Personal life ==,12426630
Otto married Amy Alderson in October 2005.,0,4,== Personal life ==,12426630
"Amy gave birth to their first child, Ava Katherine on August 24, 2010.",1,4,== Personal life ==,12426630
==,0,5,== Musical career ==,12426630
Musical career ==,1,5,== Musical career ==,12426630
===,0,6,== Musical career == | === Days of Our Lives ===,12426630
Days of Our Lives ===,1,6,== Musical career == | === Days of Our Lives ===,12426630
"In 2002, Otto met Scott Parker of Mercury Nashville Records, who signed him to a record deal that year.",0,7,== Musical career == | === Days of Our Lives ===,12426630
"His first single, ""The Ball"", peaked at No. 45 on the Billboard country charts, while a second single, ""Long Way Down"", failed to chart at all.",1,7,== Musical career == | === Days of Our Lives ===,12426630
"Due to the poor chart performance of these singles, Otto's debut album was delayed.",2,7,== Musical career == | === Days of Our Lives ===,12426630
"""Days of Our Lives"", his third release for the label, was released in late 2003, peaking at No. 33 on the country charts.",3,7,== Musical career == | === Days of Our Lives ===,12426630
"Shortly after the song peaked, his debut album (also entitled Days of Our Lives) was released on Mercury, and in 2004, Otto was signed as an opening act for Shania Twain on her Up!",4,7,== Musical career == | === Days of Our Lives ===,12426630
Tour.,5,7,== Musical career == | === Days of Our Lives ===,12426630
"His fourth single for Mercury, ""Sunday Morning and Saturday Night"", peaked at No. 58.",6,7,== Musical career == | === Days of Our Lives ===,12426630
"After the song fell from the charts, Otto exited Mercury's roster.",7,7,== Musical career == | === Days of Our Lives ===,12426630
"From there, he began working with the MuzikMafia, a gathering of singer-songwriters founded by Big & Rich, Gretchen Wilson and Cowboy Troy.",8,7,== Musical career == | === Days of Our Lives ===,12426630
"Otto co-wrote songs and sang background vocals on two of Cowboy Troy's albums: Loco Motive and Black in the Saddle, released in 2005 and early 2007, respectively.",9,7,== Musical career == | === Days of Our Lives ===,12426630
===,0,8,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
Sunset Man and Shake What God Gave Ya,1,8,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
===,2,8,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"By mid-2007, Otto signed to Warner Bros.",0,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
Records Nashville.,1,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"His first single for the label, ""Just Got Started Lovin' You"", was released at the end of that year as the lead-off single to his second album, Sunset Man.",2,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"The album was co-produced by Otto's brother-in-law, Jay DeMarcus of Rascal Flatts, along with Big & Rich's John Rich.",3,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
Sunset Man peaked at No. 2 on Top Country Albums upon its April release.,4,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"""Just Got Started Lovin' You"" reached Number One on the Hot Country Songs charts a month later, becoming the highest-charting single of his career as well as the Number One country single of 2008 according to the Billboard Year-End charts.",5,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"The album's other two singles — ""For You"" and ""These Are the Good Ole Days"" — did not perform as well on the charts, peaking at No. 39 and No. 36 in September 2008 and January 2009, respectively.",6,9,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"In mid-2008, Otto was commissioned to perform a new theme song for the Atlanta Braves, entitled ""The Braves Play Here,"" composed by Greg Barnhill and Randy Wachtler for 615 Music.",0,10,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"He also co-wrote Jamey Johnson's mid-2008 single ""In Color"" with Johnson and Lee Thomas Miller.",1,10,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"This song was nominated for a Grammy Award for Best Country Song at the 2008 Grammy Awards, and received the 2008 Academy of Country Music award for Song of the Year, which is awarded to the songwriters.",2,10,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"Otto released a new single, ""Since You Brought It Up"", in April 2009.",0,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"It peaked at number 37, and did not appear on a studio album.",1,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"The song was followed by ""Groovy Little Summer Song"" in early 2010.",2,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"It reached the Top 30 and served as the lead-off single from Otto's third album, Shake What God Gave Ya, which was produced by Paul Worley and was released on September 14, 2010.",3,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"The album's second single, ""Soldiers & Jesus,"" was released to country radio on September 7, 2010, and reached a peak of number 34.",4,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"In March 2011, Otto announced on his Twitter that he had exited Warner Bros. Records.",5,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"Otto also performed backing vocals on the original album cut of the song ""Chicken & Biscuits"", performed by country rap artist Colt Ford on his 2010 album of the same name.",6,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"The single version, however, features Rhean Boyer of Carolina Rain in place of Otto singing on backup.",7,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
"Otto also co-wrote Zac Brown Band's 2012 single ""No Hurry"".",8,11,== Musical career == | === Sunset Man and Shake What God Gave Ya ===,12426630
===,0,12,== Musical career == | === New record label signing ===,12426630
New record label signing =,1,12,== Musical career == | === New record label signing ===,12426630
==,2,12,== Musical career == | === New record label signing ===,12426630
"James Otto self-released a new single, ""Somewhere Tonight,"" in late 2014 via his own Ottopilot Records.",0,13,== Musical career == | === New record label signing ===,12426630
"In June 2015, Otto signed with Blaster Records, and ""Somewhere Tonight"" was released to country radio on July 13, 2015, as his first single with the record label.",1,13,== Musical career == | === New record label signing ===,12426630
==,0,14,== Discography ==,12426630
Discography ==,1,14,== Discography ==,12426630
===,0,15,== Discography == | === Studio albums ===,12426630
Studio albums ===,1,15,== Discography == | === Studio albums ===,12426630
===,0,16,== Discography == | === Singles ===,12426630
Singles =,1,16,== Discography == | === Singles ===,12426630
==,2,16,== Discography == | === Singles ===,12426630
===,0,17,== Discography == | === Music videos ===,12426630
Music videos ===,1,17,== Discography == | === Music videos ===,12426630
==,0,18,== References ==,12426630
References ==,1,18,== References ==,12426630
==,0,19,== External links ==,12426630
External links ==,1,19,== External links ==,12426630
Official website,0,20,== External links ==,12426630
