sentences,sentenceIndex,paragraphIndex,section,wikiId
"Kid Acne (real name Ed Bradbury, born 1978) is an artist, illustrator and hip-hop musician.",0,0,N/A,19748365
"He was born in Lilongwe, Malawi.",1,0,N/A,19748365
"He grew up in Lutterworth, Leicestershire, and currently lives and works in Sheffield, South Yorkshire, England.",2,0,N/A,19748365
"He spent his formative years painting graffiti, creating fanzines and making limited run records on his own Invisible Spies imprint.",3,0,N/A,19748365
"His signature style has adorned products for leading brands such as Prada, Kenzo, Elle, Kid Robot, Brompton and Warp Records.",4,0,N/A,19748365
==,0,1,== Discography ==,19748365
Discography ==,1,1,== Discography ==,19748365
===,0,2,== Discography == | === Albums ===,19748365
Albums ===,1,2,== Discography == | === Albums ===,19748365
Rap Traffic (LP) /,0,3,== Discography == | === Albums ===,19748365
Invisible Spies 2001,1,3,== Discography == | === Albums ===,19748365
Council Pop (LP) /,0,4,== Discography == | === Albums ===,19748365
Invisible Spies 2003,1,4,== Discography == | === Albums ===,19748365
Romance Ain't Dead (LP) /,0,5,== Discography == | === Albums ===,19748365
Lex Records 2007,1,5,== Discography == | === Albums ===,19748365
Have A Word (LP) /,0,6,== Discography == | === Albums ===,19748365
Lex Records 2019,1,6,== Discography == | === Albums ===,19748365
=== EPs and singles ===,0,7,== Discography == | === EPs and singles ===,19748365
"""Squirrel Hunters"" (7"") /",0,8,== Discography == | === EPs and singles ===,19748365
Invisible Spies 2001,1,8,== Discography == | === EPs and singles ===,19748365
"""Regarde Kid Acne"" (7"") /",0,9,== Discography == | === EPs and singles ===,19748365
Invisible Spies 2002,1,9,== Discography == | === EPs and singles ===,19748365
"""Radio Music"" (12"", Single) /",0,10,== Discography == | === EPs and singles ===,19748365
Invisible Spies 2003,1,10,== Discography == | === EPs and singles ===,19748365
"""Zub-Zub Rockers"" (7"", Single) / Electro Caramel 2003",0,11,== Discography == | === EPs and singles ===,19748365
"""Reality Raps"" EP (12"", EP) /",0,12,== Discography == | === EPs and singles ===,19748365
Invisible Spies 2004,1,12,== Discography == | === EPs and singles ===,19748365
"""Eddy Fresh"" (7"", Single) / Lex Records, EMI Records 2007",0,13,== Discography == | === EPs and singles ===,19748365
